MicroEMSIM SPAf Data: 
num_rev 	21
num_theta 	180
PloughingZone Area: theta Ap1 Ap2 .. 
0	2.22778e-006	2.22858e-006	2.22784e-006	2.22708e-006	2.22732e-006	2.22789e-006	2.22792e-006	2.22756e-006	2.22742e-006	2.22761e-006	2.22777e-006	2.22769e-006	2.22756e-006	2.22757e-006	2.22766e-006	2.22768e-006	2.22763e-006	2.2276e-006	2.22762e-006	2.22765e-006	
1	2.21594e-006	2.21649e-006	2.21568e-006	2.21506e-006	2.21539e-006	2.2159e-006	2.21585e-006	2.2155e-006	2.21542e-006	2.21562e-006	2.21574e-006	2.21565e-006	2.21554e-006	2.21557e-006	2.21565e-006	2.21565e-006	2.2156e-006	2.21558e-006	2.21561e-006	2.21563e-006	
2	2.59968e-006	2.60018e-006	2.59944e-006	2.59887e-006	2.59918e-006	2.59965e-006	2.5996e-006	2.59928e-006	2.59921e-006	2.5994e-006	2.59951e-006	2.59942e-006	2.59932e-006	2.59935e-006	2.59942e-006	2.59943e-006	2.59939e-006	2.59937e-006	2.59939e-006	2.59941e-006	
3	1.2588e-006	1.25884e-006	1.25933e-006	1.25947e-006	1.2592e-006	1.25902e-006	1.25915e-006	1.25931e-006	1.25928e-006	1.25918e-006	1.25916e-006	1.25923e-006	1.25927e-006	1.25924e-006	1.25921e-006	1.25923e-006	1.25926e-006	1.25926e-006	1.25925e-006	1.25925e-006	
4	8.63636e-007	8.63689e-007	8.6388e-007	8.6391e-007	8.63796e-007	8.63742e-007	8.63801e-007	8.63858e-007	8.63839e-007	8.63798e-007	8.63799e-007	8.63829e-007	8.6384e-007	8.63826e-007	8.63817e-007	8.63825e-007	8.63836e-007	8.63836e-007	8.63831e-007	8.63831e-007	
5	6.64895e-007	6.64946e-007	6.65054e-007	6.65056e-007	6.64988e-007	6.64965e-007	6.65004e-007	6.65033e-007	6.65018e-007	6.64995e-007	6.64999e-007	6.65016e-007	6.65021e-007	6.65012e-007	6.65008e-007	6.65013e-007	6.65019e-007	6.65019e-007	6.65016e-007	6.65017e-007	
6	5.36961e-007	5.37009e-007	5.37076e-007	5.37067e-007	5.37021e-007	5.37013e-007	5.37041e-007	5.37057e-007	5.37044e-007	5.37031e-007	5.37036e-007	5.37047e-007	5.37048e-007	5.37042e-007	5.3704e-007	5.37044e-007	5.37048e-007	5.37047e-007	5.37045e-007	5.37046e-007	
7	4.45376e-007	4.4542e-007	4.45464e-007	4.4545e-007	4.45418e-007	4.45417e-007	4.45438e-007	4.45446e-007	4.45436e-007	4.45427e-007	4.45432e-007	4.4544e-007	4.4544e-007	4.45436e-007	4.45435e-007	4.45438e-007	4.4544e-007	4.4544e-007	4.45438e-007	4.45439e-007	
8	3.75551e-007	3.7559e-007	3.75618e-007	3.75603e-007	3.75579e-007	3.75583e-007	3.75599e-007	3.75603e-007	3.75594e-007	3.75589e-007	3.75594e-007	3.75599e-007	3.75598e-007	3.75595e-007	3.75595e-007	3.75598e-007	3.75599e-007	3.75598e-007	3.75598e-007	3.75599e-007	
9	3.19916e-007	3.19951e-007	3.1997e-007	3.19953e-007	3.19936e-007	3.19942e-007	3.19956e-007	3.19957e-007	3.19949e-007	3.19946e-007	3.1995e-007	3.19954e-007	3.19953e-007	3.1995e-007	3.19951e-007	3.19953e-007	3.19954e-007	3.19953e-007	3.19953e-007	3.19953e-007	
10	2.74045e-007	2.74076e-007	2.74087e-007	2.74071e-007	2.74058e-007	2.74066e-007	2.74076e-007	2.74075e-007	2.74068e-007	2.74067e-007	2.74072e-007	2.74074e-007	2.74072e-007	2.7407e-007	2.74071e-007	2.74073e-007	2.74074e-007	2.74073e-007	2.74073e-007	2.74074e-007	
11	2.35169e-007	2.35197e-007	2.35202e-007	2.35186e-007	2.35178e-007	2.35186e-007	2.35194e-007	2.35192e-007	2.35186e-007	2.35186e-007	2.3519e-007	2.35192e-007	2.3519e-007	2.35188e-007	2.35189e-007	2.35191e-007	2.35191e-007	2.3519e-007	2.3519e-007	2.35191e-007	
12	2.59605e-007	2.59612e-007	2.59612e-007	2.59608e-007	2.59606e-007	2.59609e-007	2.59611e-007	2.5961e-007	2.59608e-007	2.59609e-007	2.5961e-007	2.5961e-007	2.59609e-007	2.59609e-007	2.59609e-007	2.5961e-007	2.5961e-007	2.5961e-007	2.5961e-007	2.5961e-007	
13	2.51066e-007	2.51073e-007	2.51072e-007	2.51067e-007	2.51067e-007	2.51069e-007	2.51071e-007	2.5107e-007	2.51068e-007	2.51069e-007	2.5107e-007	2.5107e-007	2.51069e-007	2.51069e-007	2.51069e-007	2.5107e-007	2.5107e-007	2.5107e-007	2.5107e-007	2.5107e-007	
14	2.43133e-007	2.43139e-007	2.43137e-007	2.43133e-007	2.43133e-007	2.43136e-007	2.43137e-007	2.43135e-007	2.43134e-007	2.43135e-007	2.43136e-007	2.43136e-007	2.43135e-007	2.43135e-007	2.43136e-007	2.43136e-007	2.43136e-007	2.43136e-007	2.43136e-007	2.43136e-007	
15	2.35752e-007	2.35757e-007	2.35755e-007	2.35751e-007	2.35751e-007	2.35754e-007	2.35755e-007	2.35753e-007	2.35752e-007	2.35753e-007	2.35754e-007	2.35754e-007	2.35753e-007	2.35753e-007	2.35754e-007	2.35754e-007	2.35754e-007	2.35753e-007	2.35754e-007	2.35754e-007	
16	2.32321e-007	2.32328e-007	2.32332e-007	2.32329e-007	2.32325e-007	2.32326e-007	2.32329e-007	2.32329e-007	2.32328e-007	2.32327e-007	2.32328e-007	2.32328e-007	2.32328e-007	2.32328e-007	2.32328e-007	2.32328e-007	2.32328e-007	2.32328e-007	2.32328e-007	2.32328e-007	
17	5.69392e-007	5.70277e-007	5.70397e-007	5.69852e-007	5.69593e-007	5.69863e-007	5.70115e-007	5.70015e-007	5.69814e-007	5.6981e-007	5.69936e-007	5.69975e-007	5.69901e-007	5.69847e-007	5.69874e-007	5.69914e-007	5.69904e-007	5.69871e-007	5.69862e-007	5.69877e-007	
18	1.1088e-006	1.10966e-006	1.10969e-006	1.10912e-006	1.10892e-006	1.10922e-006	1.10945e-006	1.10932e-006	1.10913e-006	1.10914e-006	1.10927e-006	1.1093e-006	1.10922e-006	1.10917e-006	1.1092e-006	1.10924e-006	1.10923e-006	1.10919e-006	1.10919e-006	1.1092e-006	
19	1.65667e-006	1.65749e-006	1.65742e-006	1.65685e-006	1.65671e-006	1.65704e-006	1.65723e-006	1.65707e-006	1.65689e-006	1.65693e-006	1.65706e-006	1.65707e-006	1.65699e-006	1.65695e-006	1.65698e-006	1.65702e-006	1.657e-006	1.65697e-006	1.65696e-006	1.65698e-006	
20	2.20868e-006	2.20944e-006	2.20928e-006	2.20873e-006	2.20865e-006	2.20898e-006	2.20913e-006	2.20896e-006	2.2088e-006	2.20886e-006	2.20898e-006	2.20897e-006	2.20889e-006	2.20886e-006	2.2089e-006	2.20893e-006	2.20891e-006	2.20888e-006	2.20888e-006	2.20889e-006	
21	1.60648e-006	1.60567e-006	1.60598e-006	1.60661e-006	1.60662e-006	1.60621e-006	1.60608e-006	1.60631e-006	1.60648e-006	1.60639e-006	1.60625e-006	1.60628e-006	1.60638e-006	1.6064e-006	1.60634e-006	1.60632e-006	1.60635e-006	1.60638e-006	1.60638e-006	1.60636e-006	
22	1.20785e-006	1.20758e-006	1.20774e-006	1.20797e-006	1.20794e-006	1.20778e-006	1.20776e-006	1.20785e-006	1.2079e-006	1.20786e-006	1.20781e-006	1.20783e-006	1.20787e-006	1.20787e-006	1.20785e-006	1.20784e-006	1.20785e-006	1.20787e-006	1.20786e-006	1.20786e-006	
23	1.01514e-006	1.01502e-006	1.01513e-006	1.01525e-006	1.01521e-006	1.01512e-006	1.01512e-006	1.01518e-006	1.0152e-006	1.01517e-006	1.01515e-006	1.01516e-006	1.01518e-006	1.01518e-006	1.01517e-006	1.01517e-006	1.01518e-006	1.01518e-006	1.01518e-006	1.01518e-006	
24	8.95671e-007	8.95619e-007	8.95712e-007	8.95777e-007	8.95738e-007	8.95683e-007	8.95692e-007	8.95731e-007	8.95739e-007	8.95717e-007	8.95705e-007	8.95717e-007	8.95729e-007	8.95726e-007	8.95718e-007	8.95718e-007	8.95724e-007	8.95727e-007	8.95724e-007	8.95723e-007	
