Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
163,1.66574E+12,8676,-20,504
164,1.66574E+12,8956,-84,904
165,1.66574E+12,7852,-276,692
166,1.66574E+12,8604,-204,772
167,1.66574E+12,8696,-332,844
168,1.66574E+12,8284,-212,672
169,1.66574E+12,8756,72,796
170,1.66574E+12,8848,-164,804
171,1.66574E+12,8204,-132,624
172,1.66574E+12,8312,-32,804
173,1.66574E+12,8748,-200,732
174,1.66574E+12,8276,-68,628
175,1.66574E+12,8412,28,660
176,1.66574E+12,8476,-52,704
177,1.66574E+12,8608,-120,556
178,1.66574E+12,8480,-116,720
179,1.66574E+12,8740,-208,1056
180,1.66574E+12,8240,-124,1044
181,1.66574E+12,8052,-260,652
182,1.66574E+12,8848,-140,764
183,1.66574E+12,8492,-244,480
184,1.66574E+12,8376,100,824
185,1.66574E+12,8548,-24,996
186,1.66574E+12,8396,-212,792
187,1.66574E+12,8164,-212,736
188,1.66574E+12,8536,-192,592
189,1.66574E+12,8452,-196,772
190,1.66574E+12,8392,56,540
191,1.66574E+12,8740,-88,784
192,1.66574E+12,8432,-224,912
193,1.66574E+12,8380,-204,776
194,1.66574E+12,8280,-236,660
195,1.66574E+12,8588,-340,684
196,1.66574E+12,8296,-12,780
197,1.66574E+12,8600,-24,700
198,1.66574E+12,8592,-148,848
199,1.66574E+12,8356,-180,624
200,1.66574E+12,8540,-208,688
201,1.66574E+12,8408,-168,808
202,1.66574E+12,8388,-92,820
203,1.66574E+12,8392,-44,696
204,1.66574E+12,8392,-24,780
205,1.66574E+12,8424,-324,612
206,1.66574E+12,8612,-180,672
207,1.66574E+12,8360,-180,876
208,1.66574E+12,8428,-112,980
209,1.66574E+12,8456,-180,808
210,1.66574E+12,8364,-324,460
211,1.66574E+12,8512,20,636
212,1.66574E+12,8376,-176,744
213,1.66574E+12,8496,-108,852
214,1.66574E+12,8436,-88,996
215,1.66574E+12,8300,-320,612
216,1.66574E+12,8776,0,788
217,1.66574E+12,7948,-168,636
218,1.66574E+12,8700,-132,836
219,1.66574E+12,8640,24,692
220,1.66574E+12,8284,-296,568
221,1.66574E+12,8776,88,900
222,1.66574E+12,8308,-256,692
223,1.66574E+12,8460,-240,772
224,1.66574E+12,8416,-36,736
225,1.66574E+12,8568,-188,728
226,1.66574E+12,8520,-120,832
227,1.66574E+12,8384,-184,640
228,1.66574E+12,8340,-260,568
229,1.66574E+12,8608,-36,804
230,1.66574E+12,8304,-176,664
231,1.66574E+12,8640,-124,776
232,1.66574E+12,8480,-32,712
233,1.66574E+12,8284,-228,560
234,1.66574E+12,8568,-48,760
235,1.66574E+12,8456,-124,832
236,1.66574E+12,8388,-24,700
237,1.66574E+12,8352,-116,604
238,1.66574E+12,8736,-320,596
239,1.66574E+12,8304,-32,772
240,1.66574E+12,8412,-24,748
241,1.66574E+12,8420,-168,888
242,1.66574E+12,8340,-248,604
243,1.66574E+12,8628,-164,692
244,1.66574E+12,8384,-144,848
245,1.66574E+12,8388,-112,656
246,1.66574E+12,8604,-192,588
247,1.66574E+12,8724,-172,768
248,1.66574E+12,8344,-36,776
249,1.66574E+12,8760,-80,876
250,1.66574E+12,8344,-240,724
251,1.66574E+12,8312,-116,464
252,1.66574E+12,8744,-72,580
253,1.66574E+12,8512,-196,688
254,1.66574E+12,8388,-116,656
255,1.66574E+12,8412,-84,756
256,1.66574E+12,8588,-276,724
257,1.66574E+12,8416,-84,812
258,1.66574E+12,8376,-100,792
259,1.66574E+12,8512,-168,752
260,1.66574E+12,8388,-132,576
261,1.66574E+12,8536,-104,468
262,1.66574E+12,8448,-72,580
263,1.66574E+12,8732,-152,844
264,1.66574E+12,8344,28,964
265,1.66574E+12,8108,-404,536
266,1.66574E+12,8708,-8,640
267,1.66574E+12,8248,-160,616
268,1.66574E+12,8568,-136,772
269,1.66574E+12,8544,84,1000
270,1.66574E+12,8460,-240,792
271,1.66574E+12,8308,-176,572
272,1.66574E+12,8584,-172,876
273,1.66574E+12,8188,-344,668
274,1.66574E+12,8544,-80,708
275,1.66574E+12,8596,36,640
276,1.66574E+12,8416,-136,776
277,1.66574E+12,8460,32,804
278,1.66574E+12,8428,-320,640
279,1.66574E+12,8536,-244,660
280,1.66574E+12,8412,-12,752
281,1.66574E+12,8696,-196,928
282,1.66574E+12,8472,-76,848
283,1.66574E+12,8336,-232,644
284,1.66574E+12,8472,-264,796
285,1.66574E+12,8444,-104,812
286,1.66574E+12,8516,-160,816
287,1.66574E+12,8576,-92,836
288,1.66574E+12,8600,-236,692
289,1.66574E+12,8252,-52,592
290,1.66574E+12,8328,-104,816
291,1.66574E+12,8440,-280,708
292,1.66574E+12,8364,76,808
293,1.66574E+12,8392,-180,620
294,1.66574E+12,8684,-96,732
295,1.66574E+12,8396,-104,684
296,1.66574E+12,8324,-188,752
297,1.66574E+12,8548,-152,712
298,1.66574E+12,8384,-104,684
299,1.66574E+12,8356,-144,616
300,1.66574E+12,8656,28,928
301,1.66574E+12,8400,-248,728
302,1.66574E+12,8456,-16,924
303,1.66574E+12,8396,-108,612
304,1.66574E+12,8444,-168,788
305,1.66574E+12,8368,-124,716
306,1.66574E+12,8748,-32,736
307,1.66574E+12,8328,-80,740
308,1.66574E+12,8560,-240,772
309,1.66574E+12,8256,-164,812
310,1.66574E+12,8588,-272,692
311,1.66574E+12,8524,-80,956
312,1.66574E+12,8244,-152,664
313,1.66574E+12,8844,-164,868
314,1.66574E+12,8232,-212,784
315,1.66574E+12,8404,-200,660
316,1.66574E+12,8680,-164,856
317,1.66574E+12,8244,-8,768
318,1.66574E+12,8464,-80,764
319,1.66574E+12,8824,-40,828
320,1.66574E+12,8364,-188,668
321,1.66574E+12,8280,-116,756
322,1.66574E+12,8580,-164,704
323,1.66574E+12,8328,-204,752
324,1.66574E+12,8320,4,652
325,1.66574E+12,8588,-88,756
326,1.66574E+12,8620,-248,768
327,1.66574E+12,8184,-204,632
328,1.66574E+12,8596,-96,972
329,1.66574E+12,8520,-132,884
330,1.66574E+12,8200,-240,660
331,1.66574E+12,8508,-168,660
332,1.66574E+12,8388,-332,788
333,1.66574E+12,8512,-100,700
334,1.66574E+12,8508,-76,712
335,1.66574E+12,8424,-204,784
336,1.66574E+12,8524,-132,536
337,1.66574E+12,8452,-168,600
338,1.66574E+12,8456,-180,796
339,1.66574E+12,8532,-76,660
340,1.66574E+12,8544,-140,832
341,1.66574E+12,8396,-188,728
342,1.66574E+12,8520,-56,744
343,1.66574E+12,8456,-184,752
344,1.66574E+12,8440,-144,684
345,1.66574E+12,8508,-144,692
346,1.66574E+12,8504,-124,888
347,1.66574E+12,8456,-148,832
348,1.66574E+12,8432,-84,808
349,1.66574E+12,8464,-144,860
350,1.66574E+12,8432,-156,732
351,1.66574E+12,8472,-160,868
352,1.66574E+12,8476,-88,740
353,1.66574E+12,8444,-72,792
354,1.66574E+12,8404,-212,796
355,1.66574E+12,8496,-144,780
356,1.66574E+12,8496,12,580
357,1.66574E+12,8372,-140,656
358,1.66574E+12,8524,-104,756
359,1.66574E+12,8396,-152,768
360,1.66574E+12,8416,-148,728
361,1.66574E+12,8492,-92,760
362,1.66574E+12,8556,-104,844
363,1.66574E+12,8428,-204,700
364,1.66574E+12,8516,-176,800
365,1.66574E+12,8424,-216,672
366,1.66574E+12,8440,-144,844
367,1.66574E+12,8556,-136,776
368,1.66574E+12,8488,-112,780
369,1.66574E+12,8528,-80,792
370,1.66574E+12,8460,-144,780
371,1.66574E+12,8476,-116,684
372,1.66574E+12,8572,-172,836
373,1.66574E+12,8532,-72,600
374,1.66574E+12,8472,-56,644
375,1.66574E+12,8536,-280,684
376,1.66574E+12,8588,-68,684
377,1.66574E+12,8428,-200,864
378,1.66574E+12,8496,-188,604
379,1.66574E+12,8412,-52,752
380,1.66574E+12,8436,-160,780
381,1.66574E+12,8416,-120,768
382,1.66574E+12,8524,-224,676
383,1.66574E+12,8384,-212,808
384,1.66574E+12,8432,-104,636
385,1.66574E+12,8424,-216,800
386,1.66574E+12,8504,-32,592
387,1.66574E+12,8464,-192,592
388,1.66574E+12,8484,-224,692
389,1.66574E+12,8420,-44,664
390,1.66574E+12,8536,-76,776
391,1.66574E+12,8528,-48,756
392,1.66574E+12,8556,-212,772
393,1.66574E+12,8416,-96,676
394,1.66574E+12,8388,-104,728
395,1.66574E+12,8480,-104,776
396,1.66574E+12,8440,-104,896
397,1.66574E+12,8492,-152,764
398,1.66574E+12,8456,-112,756
399,1.66574E+12,8456,-248,820
400,1.66574E+12,8552,-116,604
401,1.66574E+12,8488,-80,808
402,1.66574E+12,8480,-116,644
403,1.66574E+12,8480,-44,672
404,1.66574E+12,8436,-68,716
405,1.66574E+12,8556,-88,740
406,1.66574E+12,8460,-108,688
407,1.66574E+12,8556,-60,716
408,1.66574E+12,8488,-116,692
409,1.66574E+12,8456,-176,804
410,1.66574E+12,8520,-144,712
411,1.66574E+12,8528,-84,704
412,1.66574E+12,8548,-120,680
413,1.66574E+12,8480,-180,624
414,1.66574E+12,8476,-216,844
415,1.66574E+12,8472,-192,780
416,1.66574E+12,8436,-36,700
417,1.66574E+12,8464,-68,712
418,1.66574E+12,8492,-108,724
419,1.66574E+12,8432,-136,716
420,1.66574E+12,8396,-204,816
421,1.66574E+12,8468,-200,728
422,1.66574E+12,8428,-124,664
423,1.66574E+12,8472,-144,756
424,1.66574E+12,8400,-136,552
425,1.66574E+12,8408,-108,776
426,1.66574E+12,8392,-100,760
427,1.66574E+12,8372,-112,876
428,1.66574E+12,8468,-100,732
429,1.66574E+12,8464,-112,772
430,1.66574E+12,8380,-148,772
431,1.66574E+12,8516,-236,732
432,1.66574E+12,8520,-116,760
433,1.66574E+12,8448,-116,852
434,1.66574E+12,8436,-116,724
435,1.66574E+12,8428,-68,820
436,1.66574E+12,8372,-92,684
437,1.66574E+12,8536,-128,872
438,1.66574E+12,8460,-164,716
439,1.66574E+12,8436,-116,712
440,1.66574E+12,8528,-124,844
441,1.66574E+12,8464,-136,836
442,1.66574E+12,8504,-140,800
443,1.66574E+12,8524,-152,688
444,1.66574E+12,8500,-196,608
445,1.66574E+12,8440,-204,784
446,1.66574E+12,8500,-224,808
447,1.66574E+12,8436,-120,568
448,1.66574E+12,8528,-156,796
449,1.66574E+12,8424,-60,720
450,1.66574E+12,8408,-152,820
451,1.66574E+12,8476,-116,768
452,1.66574E+12,8512,-76,632
453,1.66574E+12,8468,-108,768
454,1.66574E+12,8432,-116,856
455,1.66574E+12,8520,-212,828
456,1.66574E+12,8500,-68,716
457,1.66574E+12,8488,-128,736
458,1.66574E+12,8440,-116,736
459,1.66574E+12,8420,-116,712
460,1.66574E+12,8512,-196,676
461,1.66574E+12,8420,-144,812
462,1.66574E+12,8492,-176,748
463,1.66574E+12,8548,-96,820
464,1.66574E+12,8480,-120,728
465,1.66574E+12,8508,-16,696
466,1.66574E+12,8500,-104,676
467,1.66574E+12,8416,-112,724
468,1.66574E+12,8516,-116,776
469,1.66574E+12,8452,-160,708
470,1.66574E+12,8472,-216,700
471,1.66574E+12,8488,-96,744
472,1.66574E+12,8472,-212,852
473,1.66574E+12,8520,-192,776
474,1.66574E+12,8548,-120,680
475,1.66574E+12,8564,-84,744
476,1.66574E+12,8504,-80,768
477,1.66574E+12,8548,-108,772
478,1.66574E+12,8376,-100,704
479,1.66574E+12,8512,-144,608
480,1.66574E+12,8472,-228,764
481,1.66574E+12,8436,-120,700
482,1.66574E+12,8488,-160,748
483,1.66574E+12,8476,-180,664
484,1.66574E+12,8472,-176,644
485,1.66574E+12,8412,-148,724
486,1.66574E+12,8508,-104,660
487,1.66574E+12,8388,-80,824
488,1.66574E+12,8440,-152,732
489,1.66574E+12,8448,-80,592
490,1.66574E+12,8452,-160,656
491,1.66574E+12,8468,-160,728
492,1.66574E+12,8500,-136,596
493,1.66574E+12,8516,-228,696
494,1.66574E+12,8432,-204,684
495,1.66574E+12,8476,-100,656
496,1.66574E+12,8424,-72,740
497,1.66574E+12,8464,-140,696
498,1.66574E+12,8560,-104,608
499,1.66574E+12,8508,-80,704
500,1.66574E+12,8460,-144,864
501,1.66574E+12,8500,-144,772
502,1.66574E+12,8516,-16,788
503,1.66574E+12,8456,-120,712
504,1.66574E+12,8620,-160,572
505,1.66574E+12,8488,-108,644
506,1.66574E+12,8504,-144,660
507,1.66574E+12,8480,-84,788
508,1.66574E+12,8484,-244,716
509,1.66574E+12,8468,-152,904
510,1.66574E+12,8460,-148,812
511,1.66574E+12,8548,-64,800
512,1.66574E+12,8476,-60,740
513,1.66574E+12,8448,-164,796
514,1.66574E+12,8452,-144,676
515,1.66574E+12,8428,-140,696
516,1.66574E+12,8408,-140,704
517,1.66574E+12,8472,-128,896
518,1.66574E+12,8408,-136,736
519,1.66574E+12,8484,-200,744
520,1.66574E+12,8416,-124,772
521,1.66574E+12,8452,-172,696
522,1.66574E+12,8432,-196,744
523,1.66574E+12,8428,-152,632
524,1.66574E+12,8456,-160,844
525,1.66574E+12,8388,-104,848
526,1.66574E+12,8412,-108,824
527,1.66574E+12,8516,-120,512
528,1.66574E+12,8400,-204,824
529,1.66574E+12,8472,-156,744
530,1.66574E+12,8472,-128,796
531,1.66574E+12,8516,-76,764
532,1.66574E+12,8408,-240,740
533,1.66574E+12,8428,-116,712
534,1.66574E+12,8456,-116,840
535,1.66574E+12,8444,-96,740
536,1.66574E+12,8460,-104,712
537,1.66574E+12,8488,-148,760
538,1.66574E+12,8508,-104,764
539,1.66574E+12,8408,-144,696
540,1.66574E+12,8516,-156,684
541,1.66574E+12,8508,-52,572
542,1.66574E+12,8448,-200,728
543,1.66574E+12,8488,-188,780
544,1.66574E+12,8468,-104,804
545,1.66574E+12,8488,-112,828
546,1.66574E+12,8480,-108,716
547,1.66574E+12,8420,-100,764
548,1.66574E+12,8424,-144,724
549,1.66574E+12,8472,-100,796
550,1.66574E+12,8520,-124,808
551,1.66574E+12,8492,-168,788
552,1.66574E+12,8472,-124,772
553,1.66574E+12,8396,-140,820
554,1.66574E+12,8512,-116,736
555,1.66574E+12,8392,-84,752
556,1.66574E+12,8468,-148,668
557,1.66574E+12,8408,-92,676
558,1.66574E+12,8408,-124,776
559,1.66574E+12,8388,-172,708
560,1.66574E+12,8444,-188,764
561,1.66574E+12,8424,-168,668
562,1.66574E+12,8480,-128,748
563,1.66574E+12,8516,-204,680
564,1.66574E+12,8608,-192,816
565,1.66574E+12,8360,-168,644
566,1.66574E+12,8456,-104,776
567,1.66574E+12,8488,-128,824
568,1.66574E+12,8424,-96,676
569,1.66574E+12,8452,-196,692
570,1.66574E+12,8524,-124,896
571,1.66574E+12,8576,-188,564
572,1.66574E+12,8488,-116,856
573,1.66574E+12,8452,-124,696
574,1.66574E+12,8504,-124,852
575,1.66574E+12,8480,-108,664
576,1.66574E+12,8524,-88,748
577,1.66574E+12,8532,-136,660
578,1.66574E+12,8576,-116,676
579,1.66574E+12,8396,-136,716
580,1.66574E+12,8388,-136,724
581,1.66574E+12,8496,-176,724
582,1.66574E+12,8500,-156,792
583,1.66574E+12,8552,-56,784
584,1.66574E+12,8456,-80,736
585,1.66574E+12,8488,-104,672
586,1.66574E+12,8416,-180,660
587,1.66574E+12,8436,-96,600
588,1.66574E+12,8520,-196,644
589,1.66574E+12,8412,-160,744
590,1.66574E+12,8588,-164,808
591,1.66574E+12,8484,-120,584
592,1.66574E+12,8428,-60,792
593,1.66574E+12,8488,-140,840
594,1.66574E+12,8496,-120,756
595,1.66574E+12,8536,-140,688
596,1.66574E+12,8436,-120,812
597,1.66574E+12,8544,-196,800
598,1.66574E+12,8372,-176,700
599,1.66574E+12,8440,-124,804
600,1.66574E+12,8492,-188,624
601,1.66574E+12,8424,-224,904
602,1.66574E+12,8528,-112,828
603,1.66574E+12,8612,-60,784
604,1.66574E+12,8432,-128,640
605,1.66574E+12,8496,-212,784
606,1.66574E+12,8548,12,864
607,1.66574E+12,8448,-144,680
608,1.66574E+12,8476,-80,872
609,1.66574E+12,8476,-128,724
610,1.66574E+12,8452,-176,804
611,1.66574E+12,8464,-44,684
612,1.66574E+12,8384,-152,688
613,1.66574E+12,8452,-152,604
614,1.66574E+12,8504,-148,676
615,1.66574E+12,8488,-124,768
616,1.66574E+12,8496,-104,756
617,1.66574E+12,8436,-100,656
618,1.66574E+12,8448,-140,804
619,1.66574E+12,8452,-60,656
620,1.66574E+12,8480,-240,844
621,1.66574E+12,8400,-136,816
622,1.66574E+12,8444,-56,708
623,1.66574E+12,8372,-124,616
624,1.66574E+12,8508,-224,928
625,1.66574E+12,8380,-80,600
626,1.66574E+12,8528,-44,660
627,1.66574E+12,8476,-168,908
628,1.66574E+12,8464,-200,744
629,1.66574E+12,8316,-120,536
630,1.66574E+12,8432,-140,708
631,1.66574E+12,8476,-100,792
632,1.66574E+12,8504,-212,772
633,1.66574E+12,8500,-176,728
634,1.66574E+12,8444,-200,776
635,1.66574E+12,8460,-84,772
636,1.66574E+12,8400,-164,708
637,1.66574E+12,8428,-248,720
638,1.66574E+12,8444,-108,776
639,1.66574E+12,8404,-140,656
640,1.66574E+12,8404,-160,852
641,1.66574E+12,8408,-200,896
642,1.66574E+12,8496,-188,728
643,1.66574E+12,8396,-176,776
644,1.66574E+12,8440,-136,752
645,1.66574E+12,8508,-100,756
646,1.66574E+12,8436,-180,744
647,1.66574E+12,8524,-168,764
648,1.66574E+12,8432,-192,764
649,1.66574E+12,8508,-120,588
650,1.66574E+12,8480,-56,836
651,1.66574E+12,8400,-92,608
652,1.66574E+12,8472,-176,744
653,1.66574E+12,8568,-80,736
654,1.66574E+12,8400,-84,788
655,1.66574E+12,8504,-160,736
656,1.66574E+12,8472,-136,708
657,1.66574E+12,8500,-120,752
658,1.66574E+12,8604,-84,848
659,1.66574E+12,8444,-140,680
660,1.66574E+12,8508,-184,680
661,1.66574E+12,8528,-100,832
662,1.66574E+12,8504,-92,756
663,1.66574E+12,8508,-140,612
664,1.66574E+12,8488,-148,644
665,1.66574E+12,8488,-128,724
666,1.66574E+12,8432,-160,668
667,1.66574E+12,8464,-80,720
668,1.66574E+12,8508,-100,692
669,1.66574E+12,8452,-136,720
670,1.66574E+12,8444,-76,680
671,1.66574E+12,8412,-120,672
672,1.66574E+12,8568,-156,672
673,1.66574E+12,8364,-36,664
674,1.66574E+12,8432,-136,556
675,1.66574E+12,8472,-96,696
676,1.66574E+12,8464,-132,676
677,1.66574E+12,8376,-136,548
678,1.66574E+12,8500,-84,676
679,1.66574E+12,8404,-88,784
680,1.66574E+12,8480,-104,724
681,1.66574E+12,8416,-180,768
682,1.66574E+12,8492,-72,728
683,1.66574E+12,8388,-132,796
684,1.66574E+12,8480,-108,848
685,1.66574E+12,8436,-140,820
686,1.66574E+12,8448,-60,812
687,1.66574E+12,8412,-124,724
688,1.66574E+12,8428,-156,652
689,1.66574E+12,8400,-60,772
690,1.66574E+12,8428,-148,796
691,1.66574E+12,8492,-152,552
692,1.66574E+12,8464,-152,736
693,1.66574E+12,8416,-132,744
694,1.66574E+12,8432,-32,812
695,1.66574E+12,8420,-116,580
696,1.66574E+12,8416,-224,656
697,1.66574E+12,8464,-180,700
698,1.66574E+12,8500,-136,768
699,1.66574E+12,8536,-116,724
700,1.66574E+12,8568,-136,852
701,1.66574E+12,8448,-200,816
702,1.66574E+12,8588,-80,812
703,1.66574E+12,8408,-128,676
704,1.66574E+12,8560,-148,744
705,1.66574E+12,8500,-136,792
706,1.66574E+12,8424,-44,684
707,1.66574E+12,8472,-140,844
708,1.66574E+12,8468,-76,740
709,1.66574E+12,8452,-184,724
710,1.66574E+12,8396,-188,600
711,1.66574E+12,8484,-192,692
712,1.66574E+12,8456,-124,764
713,1.66574E+12,8544,-176,808
714,1.66574E+12,8428,-188,696
715,1.66574E+12,8392,-44,640
716,1.66574E+12,8408,-72,772
717,1.66574E+12,8488,-140,676
718,1.66574E+12,8352,-112,808
719,1.66574E+12,8412,-160,868
720,1.66574E+12,8420,-104,740
721,1.66574E+12,8424,-180,852
722,1.66574E+12,8608,-148,696
723,1.66574E+12,8424,-144,660
724,1.66574E+12,8416,-200,736
725,1.66574E+12,8480,-168,720
726,1.66574E+12,8444,-108,716
727,1.66574E+12,8516,-152,788
728,1.66574E+12,8392,-132,720
729,1.66574E+12,8480,-136,796
730,1.66574E+12,8548,-192,724
731,1.66574E+12,8512,-160,772
732,1.66574E+12,8444,-184,640
733,1.66574E+12,8492,-124,744
734,1.66574E+12,8380,-108,644
735,1.66574E+12,8480,-132,788
736,1.66574E+12,8496,-136,832
737,1.66574E+12,8480,-220,596
738,1.66574E+12,8400,-88,816
739,1.66574E+12,8508,-148,684
740,1.66574E+12,8412,-160,668
741,1.66574E+12,8476,-68,744
742,1.66574E+12,8460,-84,864
743,1.66574E+12,8348,-96,764
744,1.66574E+12,8464,-64,744
745,1.66574E+12,8472,-76,732
746,1.66574E+12,8472,-56,716
747,1.66574E+12,8404,-152,684
748,1.66574E+12,8432,-52,700
749,1.66574E+12,8464,-124,660
750,1.66574E+12,8472,-132,900
751,1.66574E+12,8488,-116,724
752,1.66574E+12,8524,-180,796
753,1.66574E+12,8600,-164,708
754,1.66574E+12,8540,-104,716
755,1.66574E+12,8416,-132,844
756,1.66574E+12,8388,12,772
757,1.66574E+12,8436,-92,680
758,1.66574E+12,8504,-84,852
759,1.66574E+12,8448,-164,844
760,1.66574E+12,8500,-184,684
761,1.66574E+12,8400,-56,732
762,1.66574E+12,8412,-156,748
763,1.66574E+12,8484,-148,768
764,1.66574E+12,8572,-84,852
765,1.66574E+12,8488,-108,624
766,1.66574E+12,8452,-84,772
767,1.66574E+12,8468,-244,692
768,1.66574E+12,8436,-228,544
769,1.66574E+12,8460,-164,744
770,1.66574E+12,8520,-88,756
771,1.66574E+12,8428,-140,796
