Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
45,1665742649928,8500.0,-20.0,772.0
46,1665742649929,8488.0,88.0,644.0
47,1665742649931,8320.0,60.0,820.0
48,1665742649933,8412.0,20.0,748.0
49,1665742649935,8472.0,-44.0,748.0
50,1665742649938,8492.0,-4.0,640.0
51,1665742649941,8468.0,132.0,620.0
52,1665742649942,8380.0,-16.0,768.0
53,1665742649945,8560.0,-16.0,764.0
54,1665742649946,8420.0,-64.0,628.0
55,1665742649950,8580.0,36.0,780.0
56,1665742649952,8436.0,12.0,716.0
57,1665742649953,8348.0,68.0,720.0
58,1665742649956,8540.0,36.0,592.0
59,1665742649957,8520.0,-4.0,600.0
60,1665742649960,8456.0,4.0,716.0
61,1665742649963,8372.0,-12.0,744.0
62,1665742649965,8492.0,-24.0,728.0
63,1665742649966,8540.0,-60.0,672.0
64,1665742649968,8408.0,52.0,744.0
65,1665742649970,8472.0,84.0,680.0
66,1665742649973,8488.0,48.0,788.0
67,1665742649975,8580.0,28.0,736.0
68,1665742649977,8524.0,-8.0,832.0
69,1665742649979,8600.0,76.0,760.0
70,1665742649981,8428.0,-8.0,620.0
71,1665742649983,8444.0,-68.0,884.0
72,1665742649986,8536.0,-100.0,684.0
73,1665742649989,8440.0,48.0,632.0
74,1665742649990,8552.0,-52.0,684.0
75,1665742649992,8480.0,0.0,604.0
76,1665742649996,8360.0,-52.0,732.0
77,1665742649997,8560.0,60.0,724.0
78,1665742649999,8492.0,20.0,752.0
79,1665742650000,8524.0,-28.0,628.0
80,1665742650003,8356.0,-20.0,704.0
81,1665742650004,8532.0,24.0,860.0
82,1665742650008,8400.0,36.0,584.0
83,1665742650010,8396.0,8.0,676.0
84,1665742650011,8424.0,-72.0,664.0
85,1665742650015,8544.0,16.0,836.0
86,1665742650016,8500.0,-4.0,776.0
87,1665742650019,8516.0,-24.0,768.0
88,1665742650022,8428.0,12.0,660.0
89,1665742650023,8500.0,52.0,744.0
90,1665742650026,8524.0,4.0,696.0
91,1665742650029,8456.0,80.0,724.0
92,1665742650031,8472.0,-8.0,720.0
93,1665742650033,8492.0,32.0,864.0
94,1665742650034,8464.0,-16.0,828.0
95,1665742650037,8512.0,48.0,712.0
96,1665742650039,8504.0,12.0,716.0
97,1665742650040,8484.0,-8.0,664.0
98,1665742650043,8468.0,76.0,764.0
99,1665742650045,8420.0,32.0,696.0
100,1665742650047,8448.0,-64.0,804.0
101,1665742650050,8392.0,-20.0,788.0
102,1665742650052,8484.0,48.0,776.0
103,1665742650055,8432.0,4.0,712.0
104,1665742650056,8412.0,4.0,640.0
105,1665742650059,8500.0,0.0,792.0
106,1665742650060,8424.0,88.0,660.0
107,1665742650063,8404.0,76.0,692.0
108,1665742650066,8388.0,-12.0,700.0
109,1665742650067,8464.0,36.0,736.0
110,1665742650069,8436.0,36.0,664.0
111,1665742650071,8384.0,-36.0,752.0
112,1665742650075,8496.0,52.0,796.0
113,1665742650076,8520.0,0.0,704.0
114,1665742650078,8444.0,16.0,768.0
115,1665742650081,8452.0,48.0,780.0
116,1665742650082,8524.0,84.0,584.0
117,1665742650084,8452.0,-52.0,688.0
118,1665742650087,8464.0,-28.0,692.0
119,1665742650089,8536.0,4.0,724.0
120,1665742650092,8484.0,60.0,792.0
121,1665742650092,8504.0,16.0,684.0
122,1665742650095,8476.0,-48.0,656.0
123,1665742650099,8432.0,88.0,660.0
124,1665742650101,8484.0,48.0,872.0
125,1665742650102,8428.0,-84.0,764.0
126,1665742650105,8420.0,40.0,816.0
127,1665742650107,8488.0,-8.0,820.0
128,1665742650108,8476.0,60.0,804.0
129,1665742650111,8456.0,0.0,720.0
130,1665742650113,8556.0,-8.0,688.0
131,1665742650116,8436.0,-4.0,784.0
132,1665742650119,8504.0,12.0,708.0
133,1665742650119,8380.0,108.0,780.0
134,1665742650123,8488.0,64.0,692.0
135,1665742650125,8524.0,56.0,816.0
136,1665742650126,8392.0,32.0,684.0
137,1665742650128,8560.0,0.0,660.0
138,1665742650130,8380.0,12.0,884.0
139,1665742650133,8444.0,-32.0,724.0
140,1665742650135,8416.0,-52.0,868.0
141,1665742650138,8444.0,64.0,592.0
142,1665742650140,8400.0,-44.0,900.0
143,1665742650141,8436.0,92.0,664.0
144,1665742650144,8444.0,92.0,680.0
145,1665742650147,8424.0,4.0,816.0
146,1665742650148,8516.0,-4.0,744.0
147,1665742650150,8468.0,-8.0,680.0
148,1665742650153,8484.0,-44.0,516.0
149,1665742650154,8368.0,4.0,764.0
150,1665742650158,8476.0,-4.0,772.0
151,1665742650159,8440.0,0.0,788.0
152,1665742650161,8408.0,-80.0,808.0
153,1665742650164,8492.0,36.0,744.0
154,1665742650165,8524.0,-28.0,736.0
155,1665742650168,8472.0,-44.0,752.0
156,1665742650170,8472.0,12.0,756.0
157,1665742650173,8540.0,40.0,648.0
158,1665742650175,8500.0,-40.0,696.0
159,1665742650177,8556.0,40.0,636.0
160,1665742650179,8444.0,-36.0,576.0
161,1665742650181,8484.0,76.0,840.0
162,1665742650184,8488.0,4.0,936.0
163,1665742650185,8544.0,20.0,644.0
164,1665742650187,8452.0,-24.0,656.0
165,1665742650191,8504.0,-48.0,644.0
166,1665742650192,8508.0,-60.0,704.0
167,1665742650193,8452.0,-32.0,764.0
168,1665742650197,8532.0,-36.0,692.0
169,1665742650199,8480.0,-4.0,612.0
170,1665742650202,8468.0,64.0,708.0
171,1665742650204,8496.0,-144.0,628.0
172,1665742650205,8552.0,36.0,812.0
173,1665742650208,8500.0,56.0,764.0
174,1665742650210,8400.0,40.0,684.0
175,1665742650213,8484.0,-72.0,704.0
176,1665742650213,8548.0,-100.0,632.0
177,1665742650218,8496.0,-80.0,696.0
178,1665742650218,8480.0,104.0,648.0
179,1665742650221,8468.0,128.0,904.0
180,1665742650223,8452.0,-32.0,868.0
181,1665742650225,8536.0,4.0,800.0
182,1665742650227,8460.0,-16.0,796.0
183,1665742650229,8424.0,20.0,712.0
184,1665742650232,8484.0,64.0,668.0
185,1665742650233,8396.0,48.0,680.0
186,1665742650236,8612.0,48.0,724.0
187,1665742650238,8536.0,-56.0,708.0
188,1665742650240,8452.0,28.0,612.0
189,1665742650242,8448.0,32.0,700.0
190,1665742650244,8456.0,-80.0,680.0
191,1665742650248,8412.0,24.0,732.0
192,1665742650249,8456.0,-36.0,796.0
193,1665742650251,8536.0,64.0,652.0
194,1665742650254,8436.0,112.0,704.0
195,1665742650256,8544.0,-40.0,560.0
196,1665742650258,8532.0,-16.0,620.0
197,1665742650259,8488.0,-40.0,620.0
198,1665742650264,8464.0,48.0,828.0
199,1665742650264,8536.0,-12.0,720.0
200,1665742650267,8460.0,-104.0,872.0
201,1665742650269,8396.0,-16.0,800.0
202,1665742650271,8416.0,28.0,808.0
203,1665742650273,8480.0,0.0,720.0
204,1665742650275,8448.0,-44.0,772.0
205,1665742650278,8452.0,-76.0,652.0
206,1665742650281,8416.0,76.0,736.0
207,1665742650283,8460.0,-24.0,808.0
208,1665742650284,8560.0,-24.0,812.0
209,1665742650286,8464.0,108.0,684.0
210,1665742650289,8456.0,40.0,616.0
211,1665742650290,8436.0,-60.0,768.0
212,1665742650293,8428.0,-4.0,748.0
213,1665742650295,8460.0,20.0,656.0
214,1665742650299,8440.0,0.0,828.0
215,1665742650299,8528.0,12.0,632.0
216,1665742650303,8452.0,-48.0,688.0
217,1665742650305,8452.0,-16.0,652.0
218,1665742650306,8452.0,8.0,724.0
219,1665742650309,8448.0,48.0,688.0
220,1665742650312,8516.0,-40.0,792.0
221,1665742650312,8544.0,76.0,692.0
222,1665742650316,8436.0,-20.0,588.0
223,1665742650317,8396.0,-32.0,792.0
224,1665742650319,8492.0,-4.0,700.0
225,1665742650321,8512.0,108.0,788.0
226,1665742650324,8468.0,20.0,840.0
227,1665742650326,8484.0,-36.0,704.0
228,1665742650328,8444.0,-36.0,624.0
229,1665742650330,8500.0,8.0,716.0
230,1665742650332,8376.0,-24.0,736.0
231,1665742650336,8440.0,-20.0,560.0
232,1665742650336,8488.0,-56.0,592.0
233,1665742650339,8484.0,-96.0,688.0
234,1665742650342,8476.0,4.0,672.0
235,1665742650343,8424.0,64.0,736.0
236,1665742650346,8476.0,36.0,592.0
237,1665742650349,8544.0,-24.0,724.0
238,1665742650351,8420.0,-4.0,724.0
239,1665742650352,8432.0,-12.0,724.0
240,1665742650355,8488.0,0.0,748.0
241,1665742650357,8464.0,-20.0,800.0
242,1665742650358,8524.0,16.0,884.0
243,1665742650361,8516.0,20.0,696.0
244,1665742650363,8460.0,12.0,788.0
245,1665742650366,8472.0,-100.0,704.0
246,1665742650367,8388.0,36.0,800.0
247,1665742650370,8460.0,12.0,768.0
248,1665742650372,8464.0,76.0,764.0
249,1665742650375,8440.0,-24.0,680.0
250,1665742650376,8556.0,16.0,664.0
251,1665742650379,8388.0,92.0,616.0
252,1665742650380,8496.0,32.0,732.0
253,1665742650383,8480.0,-80.0,572.0
254,1665742650385,8508.0,-32.0,716.0
255,1665742650388,8436.0,-12.0,712.0
256,1665742650390,8488.0,-80.0,856.0
257,1665742650391,8428.0,-20.0,660.0
258,1665742650394,8404.0,-108.0,704.0
259,1665742650397,8496.0,-28.0,700.0
260,1665742650398,8428.0,80.0,736.0
261,1665742650401,8424.0,108.0,640.0
262,1665742650403,8412.0,36.0,672.0
263,1665742650406,8464.0,20.0,700.0
264,1665742650408,8428.0,-32.0,792.0
265,1665742650408,8532.0,140.0,652.0
266,1665742650411,8432.0,0.0,480.0
267,1665742650415,8480.0,12.0,576.0
268,1665742650416,8480.0,-16.0,772.0
269,1665742650419,8436.0,52.0,604.0
270,1665742650420,8380.0,0.0,720.0
271,1665742650423,8516.0,12.0,760.0
272,1665742650424,8556.0,-56.0,784.0
273,1665742650427,8500.0,48.0,560.0
274,1665742650429,8492.0,16.0,764.0
275,1665742650431,8456.0,28.0,644.0
276,1665742650435,8460.0,24.0,744.0
277,1665742650435,8548.0,-36.0,532.0
278,1665742650439,8440.0,36.0,668.0
279,1665742650440,8416.0,136.0,588.0
280,1665742650442,8524.0,72.0,844.0
281,1665742650444,8536.0,0.0,732.0
282,1665742650448,8388.0,4.0,808.0
283,1665742650448,8464.0,48.0,764.0
284,1665742650451,8512.0,-52.0,752.0
285,1665742650454,8428.0,8.0,764.0
286,1665742650455,8412.0,0.0,744.0
287,1665742650459,8404.0,24.0,780.0
288,1665742650459,8460.0,-8.0,652.0
289,1665742650461,8496.0,72.0,760.0
290,1665742650464,8436.0,-88.0,748.0
291,1665742650467,8516.0,-52.0,652.0
292,1665742650469,8660.0,-36.0,792.0
293,1665742650472,8476.0,-8.0,804.0
294,1665742650472,8408.0,-72.0,792.0
295,1665742650475,8476.0,0.0,752.0
296,1665742650477,8440.0,36.0,636.0
297,1665742650479,8556.0,-4.0,796.0
298,1665742650482,8492.0,-36.0,708.0
299,1665742650484,8476.0,32.0,640.0
300,1665742650487,8552.0,40.0,724.0
301,1665742650488,8480.0,-28.0,756.0
302,1665742650491,8408.0,80.0,628.0
303,1665742650492,8464.0,-8.0,592.0
304,1665742650495,8476.0,-72.0,820.0
305,1665742650498,8552.0,48.0,688.0
306,1665742650499,8496.0,88.0,692.0
307,1665742650502,8472.0,-36.0,724.0
308,1665742650503,8464.0,12.0,772.0
309,1665742650506,8532.0,-12.0,660.0
310,1665742650508,8524.0,-44.0,820.0
311,1665742650509,8428.0,48.0,828.0
312,1665742650512,8384.0,32.0,592.0
313,1665742650514,8468.0,36.0,784.0
314,1665742650517,8488.0,-4.0,768.0
315,1665742650520,8536.0,76.0,604.0
316,1665742650522,8428.0,-4.0,764.0
317,1665742650523,8452.0,-60.0,836.0
318,1665742650526,8488.0,-48.0,724.0
319,1665742650529,8488.0,-24.0,700.0
320,1665742650529,8444.0,72.0,672.0
321,1665742650532,8536.0,72.0,592.0
322,1665742650534,8548.0,-28.0,600.0
323,1665742650537,8472.0,-28.0,700.0
324,1665742650539,8436.0,28.0,704.0
325,1665742650540,8444.0,40.0,736.0
326,1665742650544,8460.0,72.0,700.0
327,1665742650545,8452.0,-16.0,768.0
328,1665742650547,8428.0,32.0,832.0
329,1665742650550,8472.0,-8.0,688.0
330,1665742650552,8564.0,48.0,756.0
331,1665742650554,8488.0,44.0,736.0
332,1665742650556,8492.0,44.0,768.0
333,1665742650558,8508.0,-24.0,760.0
334,1665742650561,8452.0,12.0,508.0
335,1665742650563,8504.0,48.0,580.0
336,1665742650566,8564.0,-28.0,752.0
337,1665742650567,8464.0,36.0,816.0
338,1665742650570,8504.0,56.0,716.0
339,1665742650571,8464.0,-80.0,816.0
340,1665742650575,8536.0,8.0,720.0
341,1665742650577,8604.0,-32.0,740.0
342,1665742650578,8504.0,-28.0,760.0
343,1665742650580,8528.0,-20.0,732.0
344,1665742650583,8484.0,20.0,776.0
345,1665742650584,8524.0,12.0,740.0
346,1665742650587,8472.0,64.0,708.0
347,1665742650589,8548.0,28.0,604.0
348,1665742650591,8576.0,28.0,916.0
349,1665742650595,8480.0,128.0,688.0
350,1665742650595,8424.0,-112.0,652.0
351,1665742650599,8460.0,-32.0,752.0
352,1665742650601,8508.0,-60.0,808.0
353,1665742650602,8500.0,-112.0,672.0
354,1665742650605,8484.0,-24.0,716.0
355,1665742650606,8552.0,-76.0,744.0
356,1665742650608,8472.0,-64.0,736.0
357,1665742650611,8396.0,-4.0,552.0
358,1665742650613,8408.0,-24.0,652.0
359,1665742650616,8420.0,12.0,752.0
360,1665742650617,8416.0,-24.0,564.0
361,1665742650619,8400.0,60.0,832.0
362,1665742650623,8504.0,72.0,740.0
363,1665742650624,8480.0,-24.0,772.0
364,1665742650626,8448.0,68.0,736.0
365,1665742650628,8408.0,-56.0,636.0
366,1665742650631,8472.0,-8.0,784.0
367,1665742650634,8376.0,12.0,788.0
368,1665742650635,8468.0,88.0,660.0
369,1665742650637,8508.0,20.0,836.0
370,1665742650639,8536.0,0.0,860.0
371,1665742650643,8452.0,-8.0,836.0
372,1665742650644,8484.0,76.0,712.0
373,1665742650646,8460.0,52.0,744.0
374,1665742650649,8484.0,56.0,736.0
375,1665742650650,8460.0,76.0,736.0
376,1665742650652,8452.0,-28.0,772.0
377,1665742650656,8464.0,-52.0,588.0
378,1665742650657,8488.0,68.0,780.0
379,1665742650659,8460.0,-28.0,672.0
380,1665742650661,8488.0,-4.0,668.0
381,1665742650664,8520.0,92.0,748.0
382,1665742650666,8456.0,-48.0,600.0
383,1665742650670,8428.0,-52.0,772.0
384,1665742650670,8396.0,12.0,532.0
385,1665742650674,8444.0,-24.0,596.0
386,1665742650674,8460.0,0.0,632.0
387,1665742650677,8544.0,52.0,712.0
388,1665742650679,8448.0,48.0,700.0
389,1665742650681,8348.0,72.0,672.0
390,1665742650683,8396.0,64.0,720.0
391,1665742650685,8300.0,36.0,888.0
392,1665742650686,8504.0,-212.0,664.0
393,1665742650690,8544.0,156.0,732.0
394,1665742650692,8452.0,-60.0,736.0
395,1665742650693,8492.0,124.0,572.0
396,1665742650697,8504.0,-56.0,668.0
397,1665742650699,8436.0,-36.0,548.0
398,1665742650702,8360.0,-40.0,716.0
399,1665742650704,8460.0,-88.0,792.0
400,1665742650705,8496.0,-8.0,780.0
401,1665742650709,8432.0,-112.0,804.0
402,1665742650709,8564.0,208.0,668.0
403,1665742650712,8516.0,-84.0,592.0
404,1665742650713,8400.0,8.0,848.0
405,1665742650716,8576.0,56.0,884.0
406,1665742650719,8468.0,-124.0,648.0
407,1665742650720,8344.0,224.0,780.0
408,1665742650723,8500.0,-100.0,680.0
409,1665742650725,8440.0,172.0,776.0
410,1665742650727,8404.0,-160.0,704.0
411,1665742650729,8588.0,160.0,824.0
412,1665742650731,8476.0,-40.0,684.0
413,1665742650734,8400.0,-84.0,812.0
414,1665742650737,8588.0,0.0,824.0
415,1665742650738,8468.0,-216.0,588.0
416,1665742650741,8380.0,244.0,836.0
417,1665742650742,8524.0,-96.0,688.0
418,1665742650745,8388.0,-24.0,812.0
419,1665742650748,8488.0,-108.0,888.0
420,1665742650749,8620.0,252.0,828.0
421,1665742650752,8436.0,32.0,712.0
422,1665742650753,8440.0,0.0,664.0
423,1665742650755,8364.0,152.0,832.0
424,1665742650758,8472.0,-216.0,616.0
425,1665742650760,8404.0,200.0,736.0
426,1665742650762,8588.0,-36.0,732.0
427,1665742650765,8368.0,-40.0,832.0
428,1665742650767,8512.0,8.0,764.0
429,1665742650770,8684.0,220.0,732.0
430,1665742650772,8280.0,116.0,752.0
431,1665742650773,8368.0,-72.0,616.0
432,1665742650775,8468.0,112.0,824.0
433,1665742650778,8360.0,-400.0,464.0
434,1665742650781,8548.0,296.0,732.0
435,1665742650782,8560.0,-140.0,640.0
436,1665742650786,8444.0,64.0,740.0
437,1665742650786,8512.0,-44.0,760.0
438,1665742650789,8620.0,208.0,780.0
439,1665742650792,8308.0,148.0,824.0
440,1665742650793,8460.0,36.0,612.0
441,1665742650795,8500.0,64.0,904.0
442,1665742650798,8436.0,-280.0,732.0
443,1665742650801,8604.0,224.0,860.0
444,1665742650803,8400.0,-248.0,680.0
445,1665742650805,8552.0,180.0,740.0
446,1665742650806,8380.0,-88.0,848.0
447,1665742650808,8580.0,256.0,744.0
448,1665742650812,8356.0,12.0,744.0
449,1665742650812,8580.0,156.0,788.0
450,1665742650816,8328.0,-272.0,724.0
451,1665742650817,8452.0,48.0,756.0
452,1665742650820,8588.0,24.0,680.0
453,1665742650822,8292.0,164.0,760.0
454,1665742650824,8492.0,68.0,568.0
455,1665742650826,8472.0,28.0,792.0
456,1665742650828,8584.0,96.0,748.0
457,1665742650829,8332.0,-4.0,720.0
458,1665742650833,8504.0,-76.0,572.0
459,1665742650836,8224.0,16.0,708.0
460,1665742650837,8636.0,-80.0,840.0
461,1665742650840,8376.0,48.0,664.0
462,1665742650841,8392.0,288.0,784.0
463,1665742650844,8464.0,-148.0,612.0
464,1665742650846,8472.0,132.0,844.0
465,1665742650849,8532.0,-88.0,548.0
466,1665742650851,8492.0,48.0,828.0
467,1665742650853,8460.0,200.0,788.0
468,1665742650853,8580.0,28.0,664.0
469,1665742650856,8368.0,-212.0,660.0
470,1665742650858,8700.0,396.0,924.0
471,1665742650861,8256.0,-124.0,900.0
472,1665742650863,8428.0,320.0,732.0
473,1665742650864,8416.0,-224.0,812.0
474,1665742650869,8588.0,-28.0,628.0
475,1665742650869,8412.0,52.0,728.0
476,1665742650872,8284.0,-60.0,652.0
477,1665742650873,8412.0,104.0,860.0
478,1665742650877,8676.0,24.0,660.0
479,1665742650877,8452.0,200.0,752.0
480,1665742650881,8460.0,172.0,908.0
481,1665742650883,8452.0,-204.0,552.0
482,1665742650885,8256.0,80.0,636.0
483,1665742650887,8536.0,-204.0,724.0
484,1665742650889,8492.0,56.0,928.0
485,1665742650890,8464.0,184.0,684.0
486,1665742650894,8356.0,-200.0,708.0
487,1665742650895,8664.0,188.0,772.0
488,1665742650900,8564.0,0.0,652.0
489,1665742650900,8436.0,104.0,748.0
490,1665742650903,8548.0,-92.0,700.0
491,1665742650905,8588.0,72.0,860.0
492,1665742650907,8400.0,-412.0,640.0
493,1665742650909,8640.0,216.0,680.0
494,1665742650913,8252.0,-40.0,848.0
495,1665742650913,8340.0,20.0,532.0
496,1665742650915,8596.0,132.0,1020.0
497,1665742650919,8576.0,60.0,632.0
498,1665742650920,8428.0,-24.0,784.0
499,1665742650922,8404.0,-72.0,704.0
500,1665742650923,8300.0,-108.0,576.0
501,1665742650927,8264.0,-96.0,824.0
502,1665742650928,8680.0,220.0,752.0
503,1665742650930,8392.0,-16.0,644.0
504,1665742650933,8632.0,156.0,876.0
505,1665742650934,8496.0,-104.0,712.0
506,1665742650937,8548.0,224.0,724.0
507,1665742650940,8452.0,36.0,792.0
508,1665742650942,8364.0,-220.0,680.0
509,1665742650946,8400.0,-36.0,876.0
510,1665742650946,8436.0,-184.0,660.0
511,1665742650949,8592.0,264.0,628.0
512,1665742650951,8252.0,144.0,764.0
513,1665742650953,8572.0,-100.0,772.0
514,1665742650955,8408.0,-4.0,724.0
515,1665742650958,8528.0,100.0,692.0
516,1665742650961,8480.0,-164.0,664.0
517,1665742650962,8420.0,-24.0,636.0
518,1665742650964,8644.0,4.0,864.0
519,1665742650967,8364.0,-216.0,756.0
520,1665742650969,8600.0,480.0,724.0
521,1665742650972,8240.0,-284.0,648.0
522,1665742650974,8440.0,-20.0,852.0
523,1665742650975,8360.0,-232.0,664.0
524,1665742650978,8536.0,116.0,736.0
525,1665742650979,8424.0,-12.0,712.0
526,1665742650983,8500.0,-32.0,912.0
527,1665742650985,8612.0,-24.0,668.0
528,1665742650987,8512.0,12.0,876.0
529,1665742650988,8608.0,216.0,804.0
530,1665742650991,8264.0,-24.0,608.0
531,1665742650994,8576.0,40.0,864.0
532,1665742650996,8368.0,-128.0,680.0
533,1665742650998,8324.0,-96.0,592.0
534,1665742650999,8632.0,328.0,924.0
535,1665742651000,8244.0,-252.0,588.0
536,1665742651004,8520.0,344.0,688.0
537,1665742651005,8688.0,-208.0,732.0
538,1665742651008,8556.0,364.0,672.0
539,1665742651009,8320.0,-12.0,648.0
540,1665742651013,8532.0,-128.0,696.0
541,1665742651016,8360.0,28.0,848.0
542,1665742651016,8412.0,-252.0,584.0
543,1665742651020,8580.0,192.0,820.0
544,1665742651021,8380.0,-8.0,664.0
545,1665742651025,8516.0,-136.0,652.0
546,1665742651025,8320.0,156.0,788.0
547,1665742651028,8548.0,76.0,572.0
548,1665742651031,8440.0,160.0,828.0
549,1665742651032,8380.0,-184.0,616.0
550,1665742651035,8428.0,-36.0,564.0
551,1665742651035,8536.0,-36.0,604.0
552,1665742651039,8632.0,12.0,652.0
553,1665742651041,8316.0,132.0,780.0
554,1665742651043,8764.0,64.0,772.0
555,1665742651045,8344.0,-144.0,652.0
556,1665742651048,8592.0,240.0,732.0
557,1665742651049,8384.0,-104.0,728.0
558,1665742651053,8360.0,4.0,624.0
559,1665742651054,8552.0,0.0,708.0
560,1665742651057,8448.0,-20.0,772.0
561,1665742651058,8644.0,304.0,600.0
562,1665742651061,8468.0,-124.0,640.0
563,1665742651063,8544.0,-36.0,708.0
564,1665742651066,8348.0,24.0,816.0
565,1665742651067,8480.0,112.0,620.0
566,1665742651069,8300.0,-52.0,764.0
567,1665742651073,8328.0,44.0,860.0
568,1665742651074,8644.0,20.0,884.0
569,1665742651076,8404.0,-180.0,788.0
570,1665742651077,8532.0,172.0,808.0
571,1665742651080,8252.0,-36.0,644.0
572,1665742651083,8448.0,-4.0,852.0
573,1665742651084,8392.0,-132.0,564.0
574,1665742651087,8496.0,244.0,648.0
575,1665742651089,8460.0,-24.0,628.0
576,1665742651092,8584.0,80.0,660.0
577,1665742651093,8564.0,28.0,784.0
578,1665742651096,8408.0,4.0,812.0
579,1665742651098,8520.0,132.0,632.0
580,1665742651101,8344.0,200.0,672.0
581,1665742651102,8524.0,-284.0,628.0
582,1665742651103,8280.0,124.0,808.0
583,1665742651106,8632.0,-124.0,736.0
584,1665742651109,8576.0,200.0,712.0
585,1665742651111,8136.0,-84.0,680.0
586,1665742651113,8692.0,68.0,884.0
587,1665742651116,8404.0,-72.0,772.0
588,1665742651119,8264.0,56.0,708.0
589,1665742651121,8416.0,108.0,728.0
590,1665742651122,8560.0,-92.0,580.0
591,1665742651124,8132.0,4.0,512.0
592,1665742651125,8560.0,52.0,692.0
593,1665742651129,8652.0,92.0,748.0
594,1665742651132,8280.0,-16.0,704.0
595,1665742651134,8776.0,56.0,888.0
596,1665742651136,8240.0,-208.0,592.0
597,1665742651138,8364.0,92.0,772.0
598,1665742651140,8544.0,-316.0,788.0
599,1665742651142,8420.0,136.0,744.0
600,1665742651144,8464.0,16.0,744.0
601,1665742651145,8684.0,-84.0,708.0
602,1665742651149,8492.0,536.0,892.0
603,1665742651150,8448.0,-292.0,676.0
604,1665742651153,8596.0,8.0,732.0
605,1665742651156,8352.0,116.0,760.0
606,1665742651157,8588.0,-248.0,668.0
607,1665742651159,8276.0,180.0,864.0
608,1665742651162,8408.0,-88.0,504.0
609,1665742651164,8628.0,-144.0,820.0
610,1665742651166,8364.0,-20.0,604.0
611,1665742651169,8484.0,244.0,700.0
612,1665742651170,8328.0,-216.0,484.0
613,1665742651173,8588.0,276.0,704.0
614,1665742651175,8216.0,-180.0,592.0
615,1665742651177,8620.0,-28.0,812.0
616,1665742651180,8108.0,-252.0,600.0
617,1665742651181,8868.0,344.0,748.0
618,1665742651183,8392.0,-356.0,624.0
619,1665742651186,8588.0,344.0,816.0
620,1665742651189,8564.0,-176.0,740.0
621,1665742651190,8460.0,-24.0,636.0
622,1665742651192,8204.0,-40.0,772.0
623,1665742651195,8568.0,92.0,888.0
624,1665742651198,8392.0,-252.0,560.0
625,1665742651198,8768.0,580.0,872.0
626,1665742651201,8420.0,-252.0,724.0
627,1665742651203,8328.0,100.0,456.0
628,1665742651205,8660.0,212.0,992.0
629,1665742651208,8224.0,-284.0,708.0
630,1665742651210,8164.0,176.0,692.0
631,1665742651211,8800.0,40.0,752.0
632,1665742651215,8240.0,-140.0,836.0
633,1665742651216,8480.0,148.0,788.0
634,1665742651219,8676.0,156.0,680.0
635,1665742651221,8236.0,-20.0,688.0
636,1665742651224,8560.0,148.0,736.0
637,1665742651225,8444.0,-224.0,652.0
638,1665742651227,8256.0,-88.0,548.0
639,1665742651230,8476.0,-52.0,812.0
640,1665742651233,8608.0,-96.0,720.0
641,1665742651235,8328.0,296.0,796.0
642,1665742651236,8596.0,-204.0,652.0
643,1665742651240,8704.0,220.0,740.0
644,1665742651240,8328.0,136.0,704.0
645,1665742651243,8728.0,-180.0,704.0
