Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
149,1661422494089,8544.0,156.0,660.0
150,1661422494092,8452.0,-80.0,520.0
151,1661422494092,8308.0,-252.0,492.0
152,1661422494095,8536.0,116.0,428.0
153,1661422494097,8520.0,12.0,700.0
154,1661422494099,8496.0,-52.0,528.0
155,1661422494102,8392.0,124.0,668.0
156,1661422494104,8576.0,0.0,612.0
157,1661422494106,8568.0,60.0,376.0
158,1661422494108,8248.0,20.0,668.0
159,1661422494111,8688.0,-140.0,412.0
160,1661422494113,8380.0,84.0,472.0
161,1661422494115,8728.0,-176.0,660.0
162,1661422494117,8664.0,36.0,612.0
163,1661422494120,8308.0,-48.0,604.0
164,1661422494121,8304.0,-352.0,652.0
165,1661422494124,8556.0,-144.0,632.0
166,1661422494126,8588.0,280.0,500.0
167,1661422494128,8268.0,-40.0,468.0
168,1661422494130,8528.0,-216.0,428.0
169,1661422494132,8356.0,-72.0,720.0
170,1661422494135,8788.0,-4.0,660.0
171,1661422494137,8384.0,-80.0,208.0
172,1661422494139,8212.0,236.0,744.0
173,1661422494141,8544.0,-560.0,436.0
174,1661422494144,8500.0,192.0,396.0
175,1661422494145,8192.0,84.0,672.0
176,1661422494148,8572.0,-272.0,440.0
177,1661422494150,8536.0,-12.0,528.0
178,1661422494152,8580.0,-196.0,572.0
179,1661422494155,8436.0,-144.0,556.0
180,1661422494156,8600.0,324.0,700.0
181,1661422494159,8136.0,-168.0,488.0
182,1661422494162,8320.0,96.0,448.0
183,1661422494162,8364.0,8.0,588.0
184,1661422494165,8368.0,-276.0,468.0
185,1661422494168,8608.0,64.0,512.0
186,1661422494170,8208.0,-172.0,528.0
187,1661422494172,8340.0,-312.0,372.0
188,1661422494174,8680.0,-80.0,568.0
189,1661422494176,8532.0,212.0,600.0
190,1661422494179,8488.0,40.0,468.0
191,1661422494181,8584.0,164.0,560.0
192,1661422494182,8488.0,-248.0,460.0
193,1661422494187,8408.0,-88.0,428.0
194,1661422494187,8508.0,108.0,560.0
195,1661422494189,8524.0,-88.0,428.0
196,1661422494193,8300.0,84.0,404.0
197,1661422494194,8596.0,120.0,576.0
198,1661422494196,8376.0,24.0,400.0
199,1661422494198,8308.0,-160.0,304.0
200,1661422494200,8616.0,8.0,436.0
201,1661422494203,8316.0,-96.0,552.0
202,1661422494205,8384.0,-208.0,356.0
203,1661422494207,8732.0,396.0,672.0
204,1661422494209,8560.0,-376.0,412.0
205,1661422494211,8788.0,324.0,864.0
206,1661422494213,8444.0,-384.0,528.0
207,1661422494216,8484.0,-48.0,380.0
208,1661422494218,8196.0,36.0,624.0
209,1661422494219,8784.0,-392.0,320.0
210,1661422494222,8380.0,-96.0,496.0
211,1661422494225,8688.0,60.0,652.0
212,1661422494226,8584.0,28.0,520.0
213,1661422494228,8444.0,8.0,568.0
214,1661422494230,8576.0,-144.0,348.0
215,1661422494233,8560.0,24.0,604.0
216,1661422494236,8448.0,-132.0,512.0
217,1661422494238,8456.0,120.0,500.0
218,1661422494240,8320.0,-88.0,520.0
219,1661422494242,8272.0,-12.0,552.0
220,1661422494245,8804.0,156.0,444.0
221,1661422494247,8780.0,144.0,552.0
222,1661422494248,8188.0,128.0,436.0
223,1661422494251,8928.0,8.0,496.0
224,1661422494253,8536.0,-372.0,328.0
225,1661422494255,8448.0,184.0,484.0
226,1661422494257,8412.0,-200.0,520.0
227,1661422494260,8432.0,124.0,568.0
228,1661422494262,8564.0,104.0,560.0
229,1661422494264,8716.0,-124.0,476.0
230,1661422494266,8460.0,200.0,540.0
231,1661422494269,8520.0,-160.0,532.0
232,1661422494272,8500.0,-260.0,528.0
233,1661422494273,8548.0,24.0,524.0
234,1661422494275,8584.0,-184.0,612.0
235,1661422494277,8808.0,176.0,564.0
236,1661422494280,8304.0,-20.0,628.0
237,1661422494283,8492.0,-240.0,476.0
238,1661422494284,8664.0,-156.0,376.0
239,1661422494286,8276.0,180.0,384.0
240,1661422494288,8600.0,-136.0,648.0
241,1661422494290,8684.0,228.0,476.0
242,1661422494293,8312.0,0.0,620.0
243,1661422494295,8560.0,-168.0,392.0
244,1661422494296,8608.0,228.0,516.0
245,1661422494298,8436.0,60.0,560.0
246,1661422494301,8600.0,156.0,536.0
247,1661422494304,8484.0,-200.0,444.0
248,1661422494306,8660.0,48.0,652.0
249,1661422494308,8876.0,-220.0,612.0
250,1661422494309,8516.0,-16.0,496.0
251,1661422494312,8260.0,-52.0,420.0
252,1661422494315,8600.0,-288.0,508.0
253,1661422494317,8376.0,524.0,480.0
254,1661422494319,8464.0,-236.0,436.0
255,1661422494322,8356.0,240.0,336.0
256,1661422494323,8576.0,76.0,440.0
257,1661422494325,8408.0,-404.0,324.0
258,1661422494328,8752.0,620.0,620.0
259,1661422494330,8716.0,-184.0,260.0
260,1661422494331,8512.0,132.0,564.0
261,1661422494334,8492.0,228.0,620.0
262,1661422494336,8396.0,-148.0,504.0
263,1661422494338,8448.0,-36.0,536.0
264,1661422494341,8692.0,-16.0,408.0
265,1661422494343,8172.0,-204.0,548.0
266,1661422494345,8736.0,32.0,608.0
267,1661422494347,8480.0,156.0,652.0
268,1661422494349,8528.0,-28.0,500.0
269,1661422494352,8724.0,160.0,492.0
270,1661422494354,8604.0,-96.0,540.0
271,1661422494356,8704.0,52.0,508.0
272,1661422494358,8268.0,120.0,656.0
273,1661422494361,8796.0,20.0,440.0
274,1661422494363,8416.0,-160.0,556.0
275,1661422494364,8348.0,120.0,628.0
276,1661422494367,8764.0,-24.0,324.0
277,1661422494369,8444.0,-92.0,628.0
278,1661422494372,8448.0,0.0,472.0
279,1661422494376,8208.0,-224.0,440.0
280,1661422494376,7772.0,-44.0,636.0
281,1661422494378,8292.0,-120.0,600.0
282,1661422494379,9256.0,-152.0,728.0
283,1661422494382,8188.0,0.0,516.0
284,1661422494385,7848.0,-56.0,432.0
285,1661422494387,8448.0,436.0,460.0
286,1661422494389,8676.0,60.0,568.0
287,1661422494391,8744.0,-192.0,628.0
288,1661422494394,8076.0,-284.0,368.0
289,1661422494396,8140.0,72.0,568.0
290,1661422494397,8916.0,84.0,644.0
291,1661422494400,8608.0,-112.0,536.0
292,1661422494402,8088.0,76.0,632.0
293,1661422494403,8272.0,-268.0,400.0
294,1661422494406,8820.0,116.0,480.0
295,1661422494409,8416.0,-48.0,588.0
296,1661422494411,8276.0,-88.0,420.0
297,1661422494412,8284.0,-8.0,472.0
298,1661422494417,8680.0,-152.0,580.0
299,1661422494417,8948.0,228.0,564.0
300,1661422494420,8196.0,-116.0,524.0
301,1661422494422,8312.0,180.0,608.0
302,1661422494424,8724.0,-252.0,344.0
303,1661422494426,8680.0,280.0,380.0
304,1661422494429,8208.0,-212.0,516.0
305,1661422494431,8364.0,-28.0,580.0
306,1661422494432,8480.0,148.0,688.0
307,1661422494436,8928.0,-140.0,488.0
308,1661422494437,8532.0,92.0,624.0
309,1661422494439,8068.0,-184.0,420.0
310,1661422494442,8944.0,40.0,468.0
311,1661422494444,8456.0,-12.0,624.0
312,1661422494446,8492.0,-16.0,548.0
313,1661422494447,8384.0,-344.0,444.0
314,1661422494450,8644.0,88.0,444.0
315,1661422494453,8552.0,-48.0,576.0
316,1661422494455,8532.0,-172.0,560.0
317,1661422494457,8372.0,260.0,380.0
318,1661422494459,8448.0,-324.0,648.0
319,1661422494461,8708.0,-108.0,456.0
320,1661422494463,8252.0,108.0,760.0
321,1661422494465,8396.0,-176.0,484.0
322,1661422494469,8524.0,264.0,688.0
323,1661422494470,8436.0,-200.0,528.0
324,1661422494474,8572.0,-276.0,460.0
325,1661422494476,8376.0,192.0,604.0
326,1661422494477,8456.0,80.0,420.0
327,1661422494478,8496.0,-8.0,396.0
328,1661422494481,8536.0,228.0,588.0
329,1661422494483,8356.0,20.0,596.0
330,1661422494486,8632.0,-180.0,480.0
331,1661422494488,8576.0,64.0,540.0
332,1661422494490,8356.0,148.0,384.0
333,1661422494492,8364.0,-256.0,500.0
334,1661422494495,8608.0,272.0,736.0
335,1661422494497,8588.0,-424.0,416.0
336,1661422494499,8372.0,56.0,684.0
337,1661422494503,8552.0,36.0,508.0
338,1661422494503,8452.0,-388.0,500.0
339,1661422494505,8768.0,212.0,616.0
340,1661422494508,8612.0,-132.0,576.0
341,1661422494510,8132.0,-60.0,492.0
342,1661422494511,8604.0,164.0,568.0
343,1661422494515,8568.0,-312.0,468.0
344,1661422494515,8652.0,80.0,584.0
345,1661422494518,8384.0,-124.0,532.0
346,1661422494522,8408.0,-88.0,432.0
347,1661422494523,8432.0,112.0,516.0
348,1661422494525,8676.0,-136.0,600.0
349,1661422494528,8584.0,92.0,508.0
350,1661422494528,8136.0,84.0,512.0
351,1661422494532,8428.0,-80.0,644.0
352,1661422494534,8512.0,-104.0,436.0
353,1661422494536,8516.0,4.0,544.0
354,1661422494538,8392.0,-124.0,468.0
355,1661422494542,8424.0,48.0,604.0
356,1661422494543,8644.0,8.0,436.0
357,1661422494545,8680.0,-44.0,528.0
358,1661422494547,8428.0,-100.0,368.0
359,1661422494549,8300.0,-64.0,532.0
360,1661422494551,8676.0,-108.0,468.0
361,1661422494554,8332.0,4.0,568.0
362,1661422494556,8580.0,-112.0,444.0
363,1661422494558,8680.0,112.0,636.0
364,1661422494560,8232.0,-188.0,352.0
365,1661422494563,8676.0,300.0,672.0
366,1661422494565,8340.0,-300.0,436.0
367,1661422494567,8536.0,268.0,624.0
368,1661422494568,8380.0,-128.0,536.0
369,1661422494573,8408.0,-24.0,464.0
370,1661422494573,8228.0,-108.0,512.0
371,1661422494576,8644.0,72.0,464.0
372,1661422494578,8640.0,200.0,568.0
373,1661422494579,8300.0,-4.0,480.0
374,1661422494582,8612.0,-128.0,468.0
375,1661422494586,8272.0,20.0,688.0
376,1661422494586,8316.0,12.0,468.0
377,1661422494589,8432.0,-224.0,516.0
378,1661422494591,8540.0,36.0,560.0
379,1661422494593,8412.0,60.0,736.0
380,1661422494595,8436.0,-204.0,632.0
381,1661422494597,8600.0,244.0,480.0
382,1661422494601,8400.0,-24.0,508.0
383,1661422494602,8616.0,-88.0,260.0
384,1661422494604,8268.0,72.0,520.0
385,1661422494606,8708.0,-132.0,572.0
386,1661422494609,8420.0,-32.0,572.0
387,1661422494611,8316.0,28.0,676.0
388,1661422494613,8248.0,-312.0,524.0
389,1661422494614,8464.0,232.0,500.0
390,1661422494619,8620.0,272.0,460.0
391,1661422494619,8240.0,-152.0,448.0
392,1661422494622,8464.0,36.0,552.0
393,1661422494624,8244.0,48.0,460.0
394,1661422494626,8660.0,-396.0,588.0
395,1661422494628,8576.0,-92.0,644.0
396,1661422494630,8304.0,-168.0,416.0
397,1661422494633,8480.0,-64.0,468.0
398,1661422494634,8472.0,392.0,424.0
399,1661422494636,8560.0,-4.0,372.0
400,1661422494641,8272.0,72.0,556.0
401,1661422494641,8608.0,-68.0,488.0
402,1661422494642,8380.0,-352.0,444.0
403,1661422494646,8696.0,184.0,588.0
404,1661422494648,8668.0,-260.0,632.0
405,1661422494650,8452.0,-116.0,508.0
406,1661422494652,8572.0,364.0,688.0
407,1661422494655,8504.0,-368.0,360.0
408,1661422494657,8480.0,312.0,592.0
409,1661422494659,8384.0,-76.0,568.0
410,1661422494661,8536.0,-276.0,368.0
411,1661422494663,8372.0,108.0,584.0
412,1661422494665,8640.0,-80.0,488.0
413,1661422494668,8588.0,176.0,756.0
414,1661422494670,8352.0,232.0,524.0
415,1661422494672,8660.0,120.0,460.0
416,1661422494673,8452.0,-140.0,544.0
417,1661422494677,8388.0,80.0,464.0
418,1661422494679,8524.0,-32.0,528.0
419,1661422494681,8292.0,-488.0,568.0
420,1661422494683,8652.0,272.0,608.0
421,1661422494685,8420.0,-148.0,468.0
422,1661422494688,8576.0,376.0,468.0
423,1661422494692,8244.0,-156.0,528.0
424,1661422494692,8600.0,-168.0,416.0
425,1661422494694,8392.0,-60.0,484.0
426,1661422494696,8404.0,-352.0,340.0
427,1661422494699,8560.0,-64.0,572.0
428,1661422494700,8316.0,48.0,484.0
429,1661422494703,8392.0,108.0,660.0
430,1661422494705,8380.0,-132.0,476.0
431,1661422494707,8560.0,284.0,456.0
432,1661422494709,8396.0,-100.0,600.0
433,1661422494712,8540.0,-36.0,368.0
434,1661422494714,8388.0,12.0,528.0
435,1661422494716,8488.0,-140.0,560.0
436,1661422494718,8612.0,116.0,456.0
437,1661422494721,8232.0,96.0,612.0
438,1661422494723,8700.0,-216.0,548.0
439,1661422494725,8508.0,36.0,348.0
440,1661422494727,8264.0,72.0,196.0
441,1661422494728,8432.0,-100.0,576.0
442,1661422494731,8572.0,88.0,548.0
443,1661422494733,8496.0,136.0,340.0
444,1661422494736,8360.0,-132.0,380.0
445,1661422494738,8748.0,228.0,432.0
446,1661422494742,8456.0,108.0,380.0
447,1661422494742,8656.0,-116.0,388.0
448,1661422494744,8396.0,0.0,464.0
449,1661422494746,8660.0,-76.0,612.0
450,1661422494749,8588.0,-40.0,312.0
451,1661422494751,8492.0,40.0,724.0
452,1661422494753,8392.0,-116.0,388.0
453,1661422494755,8668.0,132.0,588.0
454,1661422494758,8636.0,152.0,600.0
455,1661422494760,8516.0,-272.0,464.0
456,1661422494762,8388.0,56.0,484.0
457,1661422494764,8360.0,200.0,556.0
458,1661422494766,8588.0,-340.0,368.0
459,1661422494769,8684.0,324.0,456.0
460,1661422494771,8272.0,-232.0,488.0
461,1661422494773,8488.0,24.0,424.0
462,1661422494775,8656.0,204.0,568.0
463,1661422494778,8472.0,-176.0,532.0
464,1661422494778,8656.0,28.0,648.0
465,1661422494782,8352.0,-64.0,452.0
466,1661422494784,8384.0,24.0,468.0
467,1661422494787,8520.0,-168.0,568.0
468,1661422494788,8688.0,112.0,672.0
469,1661422494791,8296.0,-84.0,348.0
470,1661422494793,8492.0,276.0,520.0
471,1661422494795,8756.0,-68.0,256.0
472,1661422494797,8464.0,200.0,504.0
473,1661422494799,8460.0,-16.0,580.0
474,1661422494801,8452.0,-164.0,500.0
475,1661422494804,8500.0,4.0,572.0
476,1661422494805,8540.0,-24.0,568.0
477,1661422494808,8624.0,228.0,556.0
478,1661422494809,8348.0,-24.0,484.0
479,1661422494812,8516.0,-16.0,480.0
480,1661422494815,8488.0,-84.0,472.0
481,1661422494816,8444.0,-152.0,468.0
482,1661422494821,8424.0,152.0,668.0
483,1661422494821,8308.0,-272.0,356.0
484,1661422494823,8572.0,268.0,588.0
485,1661422494826,8608.0,-268.0,288.0
486,1661422494828,8716.0,220.0,484.0
487,1661422494829,8124.0,-60.0,604.0
488,1661422494832,8612.0,-60.0,372.0
489,1661422494834,8456.0,-188.0,336.0
490,1661422494837,8632.0,-96.0,524.0
491,1661422494839,8604.0,-116.0,508.0
492,1661422494843,8440.0,152.0,376.0
493,1661422494843,8496.0,-44.0,552.0
494,1661422494845,8484.0,20.0,520.0
495,1661422494847,8416.0,208.0,512.0
496,1661422494850,8412.0,-120.0,600.0
497,1661422494852,8528.0,-132.0,464.0
498,1661422494854,8376.0,128.0,568.0
499,1661422494856,8568.0,-256.0,572.0
500,1661422494859,8612.0,104.0,632.0
501,1661422494861,8256.0,244.0,544.0
502,1661422494862,8716.0,-168.0,572.0
503,1661422494865,8560.0,148.0,520.0
504,1661422494867,8452.0,92.0,320.0
505,1661422494870,8500.0,-404.0,500.0
506,1661422494872,8472.0,12.0,620.0
507,1661422494874,8380.0,-72.0,372.0
508,1661422494876,8612.0,-232.0,520.0
509,1661422494879,8464.0,236.0,644.0
510,1661422494880,8296.0,-116.0,320.0
511,1661422494884,8688.0,-44.0,692.0
512,1661422494885,8504.0,-108.0,588.0
513,1661422494887,8500.0,-196.0,768.0
514,1661422494889,8640.0,-120.0,352.0
515,1661422494892,8220.0,444.0,628.0
516,1661422494893,8256.0,-304.0,492.0
517,1661422494896,8672.0,40.0,664.0
518,1661422494897,8340.0,440.0,528.0
519,1661422494901,8520.0,-112.0,500.0
520,1661422494902,8504.0,-320.0,584.0
521,1661422494905,8524.0,184.0,516.0
522,1661422494907,8548.0,-312.0,600.0
523,1661422494908,8688.0,132.0,680.0
524,1661422494910,8244.0,-348.0,356.0
525,1661422494912,8360.0,40.0,452.0
526,1661422494917,8540.0,8.0,592.0
527,1661422494918,8544.0,-40.0,476.0
528,1661422494920,8684.0,-36.0,376.0
529,1661422494922,8480.0,-40.0,480.0
530,1661422494925,8240.0,-192.0,504.0
531,1661422494927,8628.0,-168.0,384.0
532,1661422494929,8760.0,500.0,448.0
533,1661422494931,8288.0,-296.0,396.0
534,1661422494935,8384.0,148.0,552.0
535,1661422494935,8680.0,28.0,508.0
536,1661422494938,8528.0,-224.0,392.0
537,1661422494940,8568.0,216.0,468.0
538,1661422494942,8256.0,-172.0,596.0
539,1661422494944,8484.0,-20.0,544.0
540,1661422494946,8616.0,112.0,512.0
541,1661422494950,8592.0,104.0,624.0
542,1661422494951,8264.0,-160.0,500.0
543,1661422494953,8428.0,48.0,560.0
544,1661422494955,8544.0,-212.0,648.0
545,1661422494957,8416.0,-116.0,396.0
546,1661422494960,8492.0,108.0,544.0
547,1661422494962,8396.0,-136.0,352.0
548,1661422494963,8472.0,340.0,664.0
549,1661422494966,8640.0,-232.0,532.0
550,1661422494968,8588.0,104.0,576.0
551,1661422494970,8408.0,120.0,644.0
552,1661422494974,8620.0,-36.0,416.0
553,1661422494975,8464.0,-140.0,448.0
554,1661422494977,8584.0,88.0,552.0
555,1661422494978,8520.0,-68.0,456.0
556,1661422494980,8312.0,64.0,584.0
557,1661422494985,8380.0,-140.0,432.0
558,1661422494986,8548.0,108.0,548.0
559,1661422494988,8240.0,-76.0,580.0
560,1661422494990,8572.0,-32.0,496.0
561,1661422494992,8724.0,-128.0,548.0
562,1661422494995,8224.0,-164.0,528.0
563,1661422494996,8488.0,-20.0,568.0
564,1661422494998,8464.0,184.0,460.0
565,1661422495000,8316.0,200.0,616.0
566,1661422495004,8680.0,-120.0,504.0
567,1661422495004,8412.0,-36.0,552.0
568,1661422495007,8352.0,20.0,604.0
569,1661422495009,8492.0,-208.0,488.0
570,1661422495011,8532.0,140.0,396.0
571,1661422495014,8404.0,-8.0,672.0
572,1661422495017,8632.0,-300.0,356.0
573,1661422495019,8560.0,248.0,508.0
574,1661422495020,8568.0,-12.0,628.0
575,1661422495023,8516.0,-52.0,496.0
576,1661422495025,8472.0,92.0,500.0
577,1661422495028,8540.0,-204.0,416.0
578,1661422495030,8916.0,48.0,600.0
579,1661422495032,8276.0,80.0,544.0
580,1661422495034,8224.0,-260.0,432.0
581,1661422495036,8720.0,-52.0,356.0
582,1661422495039,8456.0,312.0,540.0
583,1661422495042,8496.0,-52.0,480.0
584,1661422495043,8520.0,248.0,564.0
585,1661422495045,8364.0,28.0,576.0
586,1661422495046,8552.0,-432.0,508.0
587,1661422495049,8540.0,380.0,816.0
588,1661422495053,8196.0,-76.0,448.0
589,1661422495054,8596.0,128.0,596.0
590,1661422495056,8524.0,-28.0,612.0
591,1661422495058,8408.0,208.0,568.0
592,1661422495061,8608.0,-368.0,672.0
593,1661422495063,8644.0,-96.0,528.0
594,1661422495067,8304.0,-152.0,412.0
595,1661422495067,8436.0,-356.0,376.0
596,1661422495069,8536.0,288.0,664.0
597,1661422495072,8472.0,-200.0,456.0
598,1661422495075,8424.0,-120.0,568.0
599,1661422495076,8528.0,292.0,576.0
600,1661422495078,8392.0,-540.0,256.0
601,1661422495080,8680.0,408.0,668.0
602,1661422495082,8396.0,-164.0,432.0
603,1661422495085,8456.0,-160.0,636.0
604,1661422495087,8516.0,208.0,696.0
605,1661422495089,8516.0,32.0,464.0
606,1661422495092,8228.0,-148.0,488.0
607,1661422495093,8536.0,324.0,700.0
608,1661422495097,8380.0,-244.0,608.0
609,1661422495098,8624.0,-24.0,584.0
610,1661422495100,8508.0,-60.0,816.0
611,1661422495102,8524.0,-32.0,432.0
612,1661422495104,8508.0,-192.0,672.0
613,1661422495107,8696.0,172.0,620.0
614,1661422495109,8544.0,60.0,284.0
615,1661422495111,8520.0,-144.0,648.0
616,1661422495112,8616.0,56.0,532.0
617,1661422495115,8208.0,-352.0,520.0
618,1661422495117,8720.0,148.0,452.0
619,1661422495120,8584.0,-96.0,584.0
620,1661422495122,8424.0,92.0,684.0
621,1661422495124,8428.0,-68.0,584.0
622,1661422495125,8664.0,44.0,584.0
623,1661422495129,8296.0,-24.0,520.0
624,1661422495131,8584.0,0.0,600.0
625,1661422495133,8544.0,-164.0,424.0
626,1661422495135,8364.0,220.0,504.0
627,1661422495137,8680.0,-200.0,484.0
628,1661422495140,8544.0,92.0,444.0
629,1661422495140,8464.0,20.0,320.0
630,1661422495144,8540.0,-140.0,656.0
631,1661422495146,8584.0,-152.0,512.0
632,1661422495148,8392.0,80.0,476.0
633,1661422495151,8656.0,-116.0,504.0
634,1661422495152,8572.0,232.0,652.0
635,1661422495155,8416.0,-116.0,504.0
636,1661422495159,8728.0,-116.0,476.0
637,1661422495159,8516.0,168.0,644.0
638,1661422495161,8592.0,-68.0,484.0
639,1661422495163,8480.0,-44.0,428.0
640,1661422495167,8496.0,120.0,680.0
641,1661422495168,8444.0,-304.0,548.0
642,1661422495170,8836.0,28.0,600.0
643,1661422495172,8572.0,328.0,692.0
