Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
82,1665742778033,8316.0,-84.0,812.0
83,1665742778036,8408.0,-192.0,436.0
84,1665742778038,8548.0,52.0,712.0
85,1665742778039,8480.0,-276.0,660.0
86,1665742778042,8644.0,320.0,1084.0
87,1665742778045,8252.0,-96.0,676.0
88,1665742778046,8576.0,64.0,720.0
89,1665742778048,8600.0,-100.0,732.0
90,1665742778051,8476.0,180.0,704.0
91,1665742778052,8424.0,-220.0,764.0
92,1665742778055,8552.0,160.0,612.0
93,1665742778057,8368.0,8.0,672.0
94,1665742778058,8460.0,-204.0,736.0
95,1665742778061,8612.0,348.0,900.0
96,1665742778063,8400.0,-32.0,624.0
97,1665742778066,8668.0,12.0,660.0
98,1665742778069,8512.0,244.0,756.0
99,1665742778070,8576.0,-160.0,500.0
100,1665742778074,8568.0,-16.0,760.0
101,1665742778074,8540.0,32.0,820.0
102,1665742778077,8412.0,-120.0,736.0
103,1665742778080,8480.0,192.0,760.0
104,1665742778081,8604.0,300.0,700.0
105,1665742778084,8360.0,-40.0,616.0
106,1665742778085,8372.0,36.0,784.0
107,1665742778088,8552.0,-76.0,792.0
108,1665742778091,8472.0,-80.0,572.0
109,1665742778092,8444.0,28.0,816.0
110,1665742778094,8412.0,-172.0,660.0
111,1665742778096,8268.0,-252.0,776.0
112,1665742778099,8616.0,76.0,836.0
113,1665742778101,8748.0,-64.0,860.0
114,1665742778102,8352.0,208.0,540.0
115,1665742778106,8536.0,60.0,896.0
116,1665742778107,8312.0,-404.0,700.0
117,1665742778110,8664.0,432.0,656.0
118,1665742778113,8580.0,-168.0,720.0
119,1665742778115,8600.0,-84.0,604.0
120,1665742778116,8324.0,152.0,824.0
121,1665742778119,8500.0,-268.0,664.0
122,1665742778120,8604.0,416.0,844.0
123,1665742778123,8292.0,-28.0,756.0
124,1665742778125,8796.0,-140.0,692.0
125,1665742778129,8332.0,308.0,884.0
126,1665742778129,8360.0,-204.0,664.0
127,1665742778132,8612.0,60.0,724.0
128,1665742778132,8280.0,88.0,596.0
129,1665742778135,8536.0,36.0,996.0
130,1665742778139,8736.0,12.0,740.0
131,1665742778140,8368.0,224.0,696.0
132,1665742778142,8316.0,8.0,672.0
133,1665742778146,8308.0,-260.0,592.0
134,1665742778147,8532.0,388.0,908.0
135,1665742778149,8580.0,-324.0,532.0
136,1665742778152,8572.0,128.0,884.0
137,1665742778153,8200.0,64.0,840.0
138,1665742778157,8836.0,-84.0,664.0
139,1665742778158,8516.0,220.0,744.0
140,1665742778160,8496.0,0.0,584.0
141,1665742778162,8352.0,-16.0,660.0
142,1665742778165,8524.0,220.0,776.0
143,1665742778165,8504.0,-220.0,656.0
144,1665742778169,8420.0,-136.0,648.0
145,1665742778172,8472.0,164.0,832.0
146,1665742778172,8424.0,-104.0,644.0
147,1665742778175,8584.0,12.0,656.0
148,1665742778178,8176.0,-12.0,764.0
149,1665742778181,8464.0,24.0,636.0
150,1665742778182,8396.0,-56.0,796.0
151,1665742778184,8384.0,-44.0,688.0
152,1665742778187,8464.0,-40.0,668.0
153,1665742778188,8388.0,0.0,812.0
154,1665742778191,8572.0,208.0,908.0
155,1665742778193,8232.0,128.0,664.0
156,1665742778195,8592.0,12.0,752.0
157,1665742778198,8316.0,-68.0,780.0
158,1665742778199,8372.0,16.0,632.0
159,1665742778202,8408.0,108.0,792.0
160,1665742778204,8404.0,-220.0,696.0
161,1665742778205,8524.0,-16.0,856.0
162,1665742778208,8552.0,180.0,652.0
163,1665742778210,8580.0,296.0,712.0
164,1665742778213,8172.0,-180.0,584.0
165,1665742778215,8556.0,284.0,808.0
166,1665742778219,8240.0,-248.0,708.0
167,1665742778219,8532.0,188.0,708.0
168,1665742778223,8524.0,92.0,752.0
169,1665742778223,8264.0,-232.0,596.0
170,1665742778226,8360.0,228.0,696.0
171,1665742778227,8424.0,-24.0,780.0
172,1665742778232,8596.0,172.0,844.0
173,1665742778232,8428.0,-8.0,700.0
174,1665742778235,8500.0,-152.0,676.0
175,1665742778237,8412.0,116.0,644.0
176,1665742778239,8404.0,-140.0,692.0
177,1665742778241,8672.0,20.0,900.0
178,1665742778244,8312.0,-188.0,580.0
179,1665742778246,8784.0,128.0,840.0
180,1665742778248,8344.0,-12.0,556.0
181,1665742778250,8552.0,288.0,692.0
182,1665742778253,8404.0,188.0,752.0
183,1665742778254,8628.0,-24.0,612.0
184,1665742778257,8316.0,-120.0,584.0
185,1665742778259,8708.0,244.0,700.0
186,1665742778261,8560.0,12.0,720.0
187,1665742778262,8304.0,164.0,620.0
188,1665742778265,8548.0,-152.0,556.0
189,1665742778267,8392.0,-88.0,712.0
190,1665742778270,8468.0,132.0,704.0
191,1665742778273,8436.0,-60.0,776.0
192,1665742778274,8424.0,-204.0,680.0
193,1665742778276,8272.0,164.0,824.0
194,1665742778279,8508.0,-32.0,680.0
195,1665742778282,8676.0,252.0,936.0
196,1665742778284,8252.0,-84.0,780.0
197,1665742778285,8596.0,156.0,744.0
198,1665742778289,8292.0,-44.0,728.0
199,1665742778289,8580.0,-60.0,548.0
200,1665742778294,8512.0,200.0,856.0
201,1665742778294,8312.0,-308.0,712.0
202,1665742778296,8532.0,-40.0,672.0
203,1665742778298,8376.0,4.0,760.0
204,1665742778300,8712.0,64.0,804.0
205,1665742778302,8192.0,-24.0,388.0
206,1665742778305,8524.0,96.0,892.0
207,1665742778307,8316.0,-260.0,464.0
208,1665742778308,8608.0,-8.0,816.0
209,1665742778311,8416.0,-64.0,924.0
210,1665742778316,8372.0,-148.0,692.0
211,1665742778316,8404.0,92.0,584.0
212,1665742778318,8556.0,68.0,756.0
213,1665742778321,8448.0,84.0,712.0
214,1665742778322,8280.0,156.0,700.0
215,1665742778326,8544.0,92.0,788.0
216,1665742778326,8336.0,-72.0,636.0
217,1665742778329,8716.0,-36.0,680.0
218,1665742778332,8512.0,188.0,680.0
219,1665742778332,8120.0,-320.0,560.0
220,1665742778335,8596.0,352.0,848.0
221,1665742778337,8516.0,-248.0,756.0
222,1665742778340,8532.0,-20.0,568.0
223,1665742778343,8156.0,-36.0,836.0
224,1665742778344,8836.0,-4.0,920.0
225,1665742778348,8488.0,-232.0,576.0
226,1665742778349,8804.0,308.0,836.0
227,1665742778351,8320.0,92.0,792.0
228,1665742778353,8460.0,120.0,620.0
229,1665742778354,8556.0,48.0,776.0
230,1665742778358,8440.0,-148.0,816.0
231,1665742778360,8388.0,-268.0,752.0
232,1665742778362,8312.0,-152.0,648.0
233,1665742778365,8596.0,-72.0,596.0
234,1665742778366,8288.0,-16.0,948.0
235,1665742778369,8708.0,12.0,896.0
236,1665742778370,8564.0,176.0,632.0
237,1665742778373,8140.0,-32.0,624.0
238,1665742778375,8660.0,-36.0,752.0
239,1665742778377,8420.0,100.0,772.0
240,1665742778381,8416.0,-96.0,680.0
241,1665742778381,8388.0,12.0,836.0
242,1665742778384,8512.0,-164.0,704.0
243,1665742778386,8536.0,76.0,624.0
244,1665742778388,8440.0,-52.0,652.0
245,1665742778391,8512.0,-24.0,704.0
246,1665742778392,8476.0,-4.0,644.0
247,1665742778395,8688.0,-52.0,700.0
248,1665742778397,8392.0,36.0,572.0
249,1665742778399,8492.0,-84.0,784.0
250,1665742778402,8580.0,36.0,740.0
251,1665742778402,8532.0,308.0,1000.0
252,1665742778405,8332.0,-264.0,860.0
253,1665742778409,8624.0,84.0,732.0
254,1665742778410,8424.0,164.0,708.0
255,1665742778411,8304.0,-144.0,652.0
256,1665742778414,8528.0,108.0,624.0
257,1665742778417,8468.0,308.0,764.0
258,1665742778419,8636.0,-244.0,568.0
259,1665742778421,8480.0,156.0,688.0
260,1665742778423,8288.0,-200.0,668.0
261,1665742778425,8784.0,108.0,672.0
262,1665742778428,8308.0,-88.0,716.0
263,1665742778429,8460.0,212.0,840.0
264,1665742778432,8480.0,-348.0,780.0
265,1665742778434,8676.0,44.0,820.0
266,1665742778436,8432.0,-116.0,716.0
267,1665742778439,8552.0,-240.0,872.0
268,1665742778441,8544.0,516.0,780.0
269,1665742778443,8452.0,-172.0,640.0
270,1665742778444,8408.0,108.0,636.0
271,1665742778448,8464.0,124.0,716.0
272,1665742778450,8564.0,-256.0,640.0
273,1665742778452,8540.0,252.0,824.0
274,1665742778454,8480.0,-136.0,608.0
275,1665742778458,8384.0,-160.0,624.0
276,1665742778458,8452.0,124.0,752.0
277,1665742778461,8568.0,108.0,772.0
278,1665742778464,8344.0,-8.0,712.0
279,1665742778465,8680.0,48.0,800.0
280,1665742778467,8504.0,-52.0,836.0
281,1665742778469,8568.0,-88.0,612.0
282,1665742778471,8464.0,120.0,800.0
283,1665742778474,8516.0,-156.0,680.0
284,1665742778476,8372.0,-24.0,804.0
285,1665742778478,8540.0,52.0,608.0
286,1665742778480,8660.0,80.0,668.0
287,1665742778483,8416.0,-132.0,736.0
288,1665742778486,8644.0,176.0,684.0
289,1665742778487,8352.0,-180.0,652.0
290,1665742778489,8556.0,140.0,740.0
291,1665742778492,8680.0,104.0,672.0
292,1665742778492,8448.0,56.0,860.0
293,1665742778495,8412.0,-24.0,644.0
294,1665742778498,8552.0,136.0,692.0
295,1665742778500,8260.0,104.0,652.0
296,1665742778502,8460.0,76.0,660.0
297,1665742778504,8524.0,-120.0,708.0
298,1665742778507,8380.0,-16.0,764.0
299,1665742778509,8488.0,-8.0,792.0
300,1665742778510,8548.0,172.0,548.0
301,1665742778514,8320.0,-8.0,776.0
302,1665742778514,8640.0,-128.0,616.0
303,1665742778518,8564.0,-96.0,620.0
304,1665742778520,8352.0,148.0,636.0
305,1665742778522,8416.0,-84.0,668.0
306,1665742778524,8616.0,144.0,804.0
307,1665742778525,8364.0,-28.0,756.0
308,1665742778528,8744.0,-192.0,664.0
309,1665742778531,8392.0,248.0,720.0
310,1665742778532,8400.0,32.0,640.0
311,1665742778535,8476.0,-44.0,632.0
312,1665742778537,8580.0,216.0,844.0
313,1665742778539,8316.0,-216.0,684.0
314,1665742778542,8632.0,88.0,700.0
315,1665742778544,8292.0,-128.0,552.0
316,1665742778546,8336.0,-64.0,680.0
317,1665742778549,8588.0,-112.0,720.0
318,1665742778550,8568.0,336.0,824.0
319,1665742778554,8304.0,-108.0,696.0
320,1665742778555,8416.0,88.0,912.0
321,1665742778556,8532.0,96.0,868.0
322,1665742778559,8460.0,-260.0,692.0
323,1665742778560,8616.0,116.0,984.0
324,1665742778565,8408.0,-24.0,648.0
325,1665742778566,8472.0,-20.0,756.0
326,1665742778568,8548.0,-88.0,704.0
327,1665742778570,8564.0,192.0,764.0
328,1665742778572,8424.0,-204.0,732.0
329,1665742778574,8596.0,24.0,868.0
330,1665742778577,8572.0,-108.0,736.0
331,1665742778578,8344.0,-220.0,644.0
332,1665742778581,8692.0,220.0,788.0
333,1665742778584,8412.0,-184.0,516.0
334,1665742778587,8280.0,-36.0,532.0
335,1665742778588,8640.0,124.0,916.0
336,1665742778591,8496.0,0.0,448.0
337,1665742778592,8400.0,104.0,808.0
338,1665742778594,8468.0,84.0,828.0
339,1665742778596,8500.0,-20.0,672.0
340,1665742778599,8424.0,112.0,776.0
341,1665742778602,8592.0,128.0,696.0
342,1665742778602,8240.0,-172.0,708.0
343,1665742778606,8604.0,256.0,756.0
344,1665742778606,8668.0,-144.0,816.0
345,1665742778611,8452.0,232.0,516.0
346,1665742778613,8120.0,-136.0,944.0
347,1665742778614,8472.0,64.0,672.0
348,1665742778616,8372.0,-160.0,696.0
349,1665742778618,8608.0,44.0,700.0
350,1665742778622,8524.0,-160.0,680.0
351,1665742778624,8372.0,168.0,516.0
352,1665742778625,8512.0,40.0,760.0
353,1665742778627,8588.0,-132.0,740.0
354,1665742778629,8376.0,332.0,616.0
355,1665742778632,8588.0,-164.0,796.0
356,1665742778634,8464.0,-192.0,708.0
357,1665742778636,8240.0,48.0,780.0
358,1665742778638,8604.0,-256.0,656.0
359,1665742778642,8620.0,404.0,836.0
360,1665742778644,8284.0,-80.0,684.0
361,1665742778645,8668.0,44.0,576.0
362,1665742778648,8516.0,308.0,780.0
363,1665742778649,8344.0,-148.0,740.0
364,1665742778652,8592.0,-4.0,812.0
365,1665742778652,8340.0,76.0,676.0
366,1665742778656,8488.0,152.0,872.0
367,1665742778658,8688.0,40.0,764.0
368,1665742778660,8480.0,312.0,712.0
369,1665742778662,8412.0,232.0,644.0
370,1665742778665,8304.0,-460.0,656.0
371,1665742778668,8588.0,-40.0,804.0
372,1665742778670,8572.0,-308.0,736.0
373,1665742778671,8532.0,164.0,752.0
374,1665742778673,8160.0,128.0,724.0
375,1665742778675,8664.0,-68.0,596.0
376,1665742778678,8460.0,152.0,724.0
377,1665742778680,8760.0,40.0,676.0
378,1665742778682,8300.0,-64.0,604.0
379,1665742778684,8532.0,212.0,728.0
380,1665742778687,8648.0,112.0,796.0
381,1665742778691,8140.0,-276.0,664.0
382,1665742778691,8628.0,188.0,744.0
383,1665742778693,8360.0,-144.0,696.0
384,1665742778696,8776.0,132.0,752.0
385,1665742778697,8512.0,184.0,704.0
386,1665742778699,8456.0,112.0,648.0
387,1665742778701,8384.0,56.0,888.0
388,1665742778703,8448.0,-100.0,640.0
389,1665742778705,8412.0,-28.0,704.0
390,1665742778709,8356.0,-84.0,836.0
391,1665742778711,8596.0,180.0,764.0
392,1665742778712,8332.0,172.0,612.0
393,1665742778715,8632.0,-12.0,856.0
394,1665742778719,8632.0,-252.0,900.0
395,1665742778719,8240.0,148.0,676.0
396,1665742778722,8468.0,8.0,788.0
397,1665742778724,8592.0,-236.0,508.0
398,1665742778726,8464.0,-80.0,704.0
399,1665742778728,8392.0,-88.0,768.0
400,1665742778731,8712.0,320.0,828.0
401,1665742778732,8208.0,-224.0,540.0
402,1665742778734,8704.0,316.0,1000.0
403,1665742778737,8224.0,-384.0,692.0
404,1665742778739,8380.0,380.0,752.0
405,1665742778742,8460.0,-8.0,824.0
406,1665742778743,8348.0,-208.0,568.0
407,1665742778747,8432.0,224.0,856.0
408,1665742778748,8724.0,-248.0,716.0
409,1665742778750,8652.0,232.0,764.0
410,1665742778752,8356.0,136.0,832.0
411,1665742778755,8580.0,-128.0,724.0
412,1665742778757,8292.0,-124.0,624.0
413,1665742778759,8492.0,100.0,752.0
414,1665742778763,8620.0,-60.0,864.0
415,1665742778763,8444.0,-204.0,660.0
416,1665742778766,8624.0,184.0,756.0
417,1665742778769,8568.0,-216.0,740.0
418,1665742778770,8652.0,436.0,748.0
419,1665742778772,8460.0,-64.0,796.0
420,1665742778774,8668.0,-80.0,672.0
421,1665742778777,8256.0,48.0,928.0
422,1665742778780,8444.0,-232.0,528.0
423,1665742778781,8568.0,12.0,684.0
424,1665742778784,8304.0,40.0,924.0
425,1665742778785,8696.0,-104.0,556.0
426,1665742778787,8500.0,176.0,628.0
427,1665742778790,8408.0,288.0,832.0
428,1665742778792,8332.0,-12.0,628.0
429,1665742778794,8428.0,32.0,748.0
430,1665742778797,8472.0,76.0,832.0
431,1665742778798,8368.0,-188.0,684.0
432,1665742778801,8544.0,172.0,852.0
433,1665742778803,8296.0,-88.0,700.0
434,1665742778805,8500.0,32.0,628.0
435,1665742778807,8324.0,84.0,764.0
436,1665742778810,8564.0,-156.0,792.0
437,1665742778811,8416.0,292.0,632.0
438,1665742778814,8500.0,-136.0,728.0
439,1665742778815,8484.0,-100.0,652.0
440,1665742778819,8472.0,188.0,728.0
441,1665742778820,8748.0,20.0,672.0
442,1665742778822,8168.0,-160.0,668.0
443,1665742778825,8520.0,260.0,904.0
444,1665742778827,8360.0,-72.0,552.0
445,1665742778831,8452.0,292.0,756.0
446,1665742778831,8420.0,-172.0,784.0
447,1665742778834,8432.0,-168.0,564.0
448,1665742778835,8468.0,8.0,708.0
449,1665742778838,8588.0,104.0,636.0
450,1665742778840,8708.0,276.0,768.0
451,1665742778841,8272.0,60.0,616.0
452,1665742778844,8508.0,80.0,904.0
453,1665742778846,8508.0,-160.0,692.0
454,1665742778848,8356.0,48.0,644.0
455,1665742778850,8488.0,76.0,668.0
456,1665742778854,8128.0,-324.0,540.0
457,1665742778854,8572.0,396.0,820.0
458,1665742778857,8404.0,-312.0,672.0
459,1665742778860,8788.0,260.0,812.0
460,1665742778862,8100.0,-4.0,784.0
461,1665742778863,8692.0,-176.0,892.0
462,1665742778867,8452.0,-40.0,680.0
463,1665742778869,8724.0,192.0,952.0
464,1665742778870,8460.0,48.0,776.0
465,1665742778872,8452.0,48.0,568.0
466,1665742778875,8636.0,12.0,732.0
467,1665742778877,8628.0,-28.0,644.0
468,1665742778878,8540.0,376.0,656.0
469,1665742778881,8204.0,-60.0,752.0
470,1665742778883,8776.0,-36.0,520.0
471,1665742778887,8288.0,116.0,812.0
472,1665742778887,8556.0,-60.0,684.0
473,1665742778890,8568.0,80.0,724.0
474,1665742778893,8268.0,60.0,488.0
475,1665742778895,8644.0,124.0,684.0
476,1665742778896,8356.0,-20.0,720.0
477,1665742778899,8528.0,148.0,672.0
478,1665742778902,8212.0,148.0,740.0
479,1665742778904,8644.0,-156.0,852.0
480,1665742778905,8500.0,48.0,684.0
481,1665742778907,8436.0,-232.0,756.0
482,1665742778910,8592.0,156.0,796.0
483,1665742778912,8340.0,-132.0,720.0
484,1665742778914,8532.0,-116.0,700.0
485,1665742778916,8392.0,-44.0,636.0
486,1665742778919,8508.0,-16.0,756.0
487,1665742778920,8336.0,-248.0,568.0
488,1665742778924,8564.0,244.0,696.0
489,1665742778925,8100.0,-256.0,728.0
490,1665742778927,8600.0,104.0,580.0
491,1665742778930,8588.0,140.0,1004.0
492,1665742778931,8284.0,-156.0,572.0
493,1665742778934,8428.0,236.0,852.0
494,1665742778937,8332.0,164.0,884.0
495,1665742778938,8536.0,-200.0,552.0
496,1665742778941,8500.0,104.0,876.0
497,1665742778943,8344.0,-132.0,804.0
498,1665742778945,8580.0,188.0,664.0
499,1665742778949,8432.0,-196.0,676.0
500,1665742778950,8404.0,320.0,832.0
501,1665742778952,8384.0,-56.0,576.0
502,1665742778955,8608.0,116.0,872.0
503,1665742778955,8308.0,-172.0,620.0
504,1665742778958,8584.0,-232.0,684.0
505,1665742778961,8580.0,12.0,852.0
506,1665742778962,8568.0,-72.0,604.0
507,1665742778965,8300.0,28.0,888.0
508,1665742778967,8620.0,172.0,788.0
509,1665742778969,8412.0,-140.0,584.0
510,1665742778972,8140.0,52.0,644.0
511,1665742778974,8712.0,-84.0,776.0
512,1665742778976,8364.0,-132.0,644.0
513,1665742778978,8652.0,28.0,992.0
514,1665742778982,8448.0,-8.0,792.0
515,1665742778984,8416.0,-136.0,504.0
516,1665742778985,8528.0,164.0,916.0
517,1665742778986,8496.0,-128.0,820.0
518,1665742778989,8628.0,32.0,704.0
519,1665742778992,8304.0,-36.0,788.0
520,1665742778994,8696.0,-68.0,584.0
521,1665742778995,8384.0,64.0,904.0
522,1665742778999,8480.0,-32.0,736.0
523,1665742779000,8688.0,108.0,792.0
524,1665742779002,8264.0,-156.0,728.0
525,1665742779005,8648.0,140.0,704.0
526,1665742779007,8356.0,-88.0,752.0
527,1665742779008,8596.0,120.0,676.0
528,1665742779012,8508.0,-40.0,692.0
529,1665742779012,8444.0,116.0,724.0
530,1665742779016,8340.0,-132.0,444.0
531,1665742779019,8556.0,20.0,832.0
532,1665742779020,8496.0,80.0,608.0
533,1665742779022,8316.0,0.0,544.0
534,1665742779024,8484.0,12.0,692.0
535,1665742779027,8252.0,72.0,692.0
536,1665742779029,8532.0,-168.0,604.0
537,1665742779031,8568.0,144.0,684.0
538,1665742779034,8540.0,128.0,788.0
539,1665742779035,8508.0,-108.0,832.0
540,1665742779037,8652.0,-84.0,812.0
541,1665742779040,8560.0,196.0,744.0
542,1665742779042,8064.0,-292.0,728.0
543,1665742779044,8688.0,252.0,772.0
544,1665742779046,8288.0,-16.0,568.0
545,1665742779049,8748.0,-156.0,636.0
546,1665742779052,8376.0,72.0,776.0
547,1665742779053,8416.0,-84.0,616.0
548,1665742779055,8616.0,-36.0,744.0
549,1665742779056,8684.0,212.0,900.0
550,1665742779059,8368.0,-32.0,656.0
551,1665742779061,8544.0,92.0,788.0
552,1665742779063,8680.0,104.0,944.0
553,1665742779066,8304.0,-32.0,776.0
554,1665742779068,8392.0,-284.0,688.0
555,1665742779072,8676.0,360.0,760.0
556,1665742779072,8536.0,-64.0,612.0
557,1665742779075,8356.0,172.0,980.0
558,1665742779077,8548.0,60.0,940.0
559,1665742779079,8468.0,-36.0,588.0
560,1665742779081,8464.0,128.0,824.0
561,1665742779084,8752.0,24.0,712.0
562,1665742779086,8328.0,-188.0,608.0
563,1665742779088,8548.0,136.0,692.0
564,1665742779090,8568.0,-28.0,780.0
565,1665742779092,8484.0,40.0,616.0
566,1665742779096,8600.0,168.0,824.0
567,1665742779097,8532.0,-56.0,588.0
568,1665742779099,8380.0,-180.0,628.0
569,1665742779101,8504.0,284.0,724.0
570,1665742779102,8528.0,-96.0,680.0
571,1665742779105,8412.0,0.0,664.0
572,1665742779109,8620.0,132.0,868.0
573,1665742779110,8716.0,-60.0,576.0
574,1665742779113,8436.0,-68.0,848.0
575,1665742779114,8516.0,-108.0,624.0
576,1665742779117,8412.0,-100.0,680.0
577,1665742779119,8528.0,108.0,784.0
578,1665742779121,8688.0,48.0,880.0
579,1665742779123,8228.0,-96.0,580.0
580,1665742779124,8432.0,228.0,752.0
581,1665742779128,8608.0,-132.0,936.0
582,1665742779128,8568.0,180.0,740.0
583,1665742779132,8244.0,-20.0,688.0
584,1665742779134,8700.0,80.0,808.0
585,1665742779137,8276.0,-244.0,680.0
586,1665742779138,8564.0,220.0,784.0
587,1665742779141,8528.0,-308.0,836.0
588,1665742779143,8392.0,288.0,672.0
589,1665742779144,8400.0,-180.0,644.0
590,1665742779147,8576.0,-140.0,784.0
591,1665742779150,8420.0,328.0,672.0
592,1665742779151,8504.0,-112.0,672.0
593,1665742779154,8596.0,92.0,836.0
594,1665742779157,8368.0,-28.0,584.0
595,1665742779158,8512.0,-300.0,764.0
596,1665742779159,8668.0,352.0,840.0
597,1665742779163,8372.0,-152.0,836.0
598,1665742779165,8412.0,8.0,692.0
599,1665742779168,8424.0,184.0,728.0
600,1665742779169,8520.0,-72.0,568.0
601,1665742779172,8560.0,-40.0,712.0
602,1665742779173,8388.0,168.0,764.0
603,1665742779175,8380.0,-112.0,604.0
604,1665742779178,8704.0,8.0,664.0
605,1665742779182,8648.0,296.0,828.0
606,1665742779182,8380.0,32.0,692.0
607,1665742779184,8360.0,72.0,796.0
608,1665742779187,8652.0,32.0,720.0
609,1665742779189,8556.0,-300.0,776.0
610,1665742779191,8532.0,60.0,788.0
611,1665742779194,8164.0,-40.0,864.0
612,1665742779195,8364.0,-440.0,644.0
613,1665742779199,8700.0,148.0,852.0
614,1665742779201,8600.0,228.0,812.0
615,1665742779202,8220.0,-28.0,576.0
616,1665742779204,8604.0,140.0,692.0
617,1665742779207,8568.0,88.0,736.0
618,1665742779208,8316.0,-116.0,608.0
619,1665742779211,8480.0,156.0,740.0
620,1665742779212,8212.0,-36.0,684.0
621,1665742779216,8388.0,40.0,680.0
622,1665742779217,8604.0,104.0,808.0
623,1665742779219,8372.0,240.0,660.0
624,1665742779222,8076.0,-28.0,764.0
625,1665742779224,8548.0,-64.0,924.0
626,1665742779225,8516.0,-192.0,856.0
627,1665742779230,8356.0,-32.0,660.0
628,1665742779230,8516.0,52.0,1016.0
629,1665742779232,8460.0,108.0,652.0
630,1665742779236,8416.0,48.0,592.0
631,1665742779236,8548.0,-236.0,716.0
632,1665742779239,8520.0,120.0,508.0
633,1665742779242,8452.0,80.0,860.0
634,1665742779244,8644.0,-244.0,616.0
635,1665742779245,8452.0,148.0,796.0
636,1665742779250,8260.0,-232.0,696.0
637,1665742779250,8876.0,212.0,824.0
638,1665742779252,8252.0,-140.0,604.0
639,1665742779255,8588.0,320.0,692.0
640,1665742779257,8516.0,-236.0,692.0
641,1665742779258,8488.0,352.0,744.0
642,1665742779263,8424.0,-56.0,844.0
643,1665742779263,8508.0,-256.0,592.0
644,1665742779265,8356.0,112.0,864.0
