Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
19223,1661422159060,8520.0,1212.0,532.0
19224,1661422159063,8512.0,-396.0,520.0
19225,1661422159065,8412.0,-776.0,580.0
19226,1661422159067,8396.0,384.0,504.0
19227,1661422159069,8188.0,-20.0,528.0
19228,1661422159072,8876.0,400.0,552.0
19229,1661422159075,8800.0,512.0,680.0
19230,1661422159076,8736.0,-336.0,620.0
19231,1661422159078,8400.0,104.0,324.0
19232,1661422159080,8616.0,-160.0,888.0
19233,1661422159082,7996.0,452.0,484.0
19234,1661422159084,8572.0,48.0,568.0
19235,1661422159087,8112.0,-496.0,436.0
19236,1661422159091,9360.0,724.0,648.0
19237,1661422159091,8508.0,-388.0,544.0
19238,1661422159094,8624.0,156.0,612.0
19239,1661422159096,8628.0,-220.0,472.0
19240,1661422159098,8736.0,-112.0,544.0
19241,1661422159100,8800.0,308.0,564.0
19242,1661422159101,7764.0,-548.0,444.0
19243,1661422159103,8112.0,44.0,320.0
19244,1661422159107,8924.0,-312.0,552.0
19245,1661422159109,7956.0,-748.0,452.0
19246,1661422159111,8732.0,296.0,512.0
19247,1661422159113,8452.0,-732.0,536.0
19248,1661422159115,8416.0,120.0,632.0
19249,1661422159117,8400.0,248.0,616.0
19250,1661422159120,8656.0,-32.0,396.0
19251,1661422159122,8464.0,192.0,628.0
19252,1661422159124,8500.0,-232.0,560.0
19253,1661422159126,8772.0,788.0,604.0
19254,1661422159129,8100.0,-340.0,320.0
19255,1661422159131,8984.0,508.0,716.0
19256,1661422159133,8884.0,4.0,568.0
19257,1661422159134,8592.0,224.0,756.0
19258,1661422159138,7752.0,-148.0,428.0
19259,1661422159139,9000.0,-48.0,532.0
19260,1661422159142,8456.0,-468.0,472.0
19261,1661422159144,8724.0,200.0,456.0
19262,1661422159145,8048.0,-704.0,400.0
19263,1661422159149,8164.0,628.0,388.0
19264,1661422159149,9184.0,32.0,532.0
19265,1661422159152,8748.0,-228.0,724.0
19266,1661422159155,8584.0,0.0,488.0
19267,1661422159157,8712.0,-36.0,432.0
19268,1661422159159,8604.0,-456.0,856.0
19269,1661422159161,8624.0,568.0,396.0
19270,1661422159164,8500.0,48.0,668.0
19271,1661422159166,8328.0,52.0,408.0
19272,1661422159168,9088.0,-72.0,696.0
19273,1661422159169,8256.0,-40.0,556.0
19274,1661422159172,8284.0,64.0,392.0
19275,1661422159175,9136.0,400.0,844.0
19276,1661422159177,8216.0,84.0,604.0
19277,1661422159178,8688.0,36.0,768.0
19278,1661422159182,9256.0,704.0,640.0
19279,1661422159182,8732.0,536.0,448.0
19280,1661422159185,8332.0,-548.0,580.0
19281,1661422159188,8600.0,476.0,532.0
19282,1661422159190,7972.0,-224.0,368.0
19283,1661422159193,8820.0,-32.0,668.0
19284,1661422159194,8920.0,-316.0,696.0
19285,1661422159197,8136.0,80.0,556.0
19286,1661422159200,9332.0,532.0,784.0
19287,1661422159201,8536.0,-224.0,188.0
19288,1661422159205,7988.0,-692.0,488.0
19289,1661422159205,8520.0,476.0,432.0
19290,1661422159207,8452.0,-380.0,612.0
19291,1661422159210,8920.0,72.0,496.0
19292,1661422159212,8380.0,328.0,584.0
19293,1661422159214,7744.0,-520.0,164.0
19294,1661422159218,9052.0,632.0,800.0
19295,1661422159218,8408.0,-848.0,356.0
19296,1661422159221,7836.0,72.0,288.0
19297,1661422159223,7740.0,-684.0,308.0
19298,1661422159225,8792.0,-396.0,368.0
19299,1661422159228,8200.0,-452.0,356.0
19300,1661422159229,7744.0,-612.0,352.0
19301,1661422159233,7964.0,-416.0,648.0
19302,1661422159234,8488.0,484.0,388.0
19303,1661422159236,8932.0,-532.0,556.0
19304,1661422159239,7972.0,-32.0,340.0
19305,1661422159240,8444.0,-184.0,612.0
19306,1661422159243,7920.0,-20.0,440.0
19307,1661422159244,9068.0,468.0,584.0
19308,1661422159247,7952.0,-1280.0,440.0
19309,1661422159248,8740.0,848.0,572.0
19310,1661422159251,8700.0,472.0,640.0
19311,1661422159253,8904.0,-456.0,804.0
19312,1661422159256,8516.0,-60.0,376.0
19313,1661422159258,7672.0,24.0,576.0
19314,1661422159260,9008.0,324.0,488.0
19315,1661422159262,8672.0,-648.0,584.0
19316,1661422159265,8784.0,364.0,700.0
19317,1661422159267,8428.0,-24.0,348.0
19318,1661422159269,8688.0,44.0,692.0
19319,1661422159273,9360.0,696.0,712.0
19320,1661422159273,8180.0,-88.0,644.0
19321,1661422159276,8208.0,104.0,428.0
19322,1661422159279,9288.0,496.0,888.0
19323,1661422159280,8004.0,-1264.0,360.0
19324,1661422159282,8064.0,-60.0,736.0
19325,1661422159284,9000.0,-24.0,564.0
19326,1661422159286,8992.0,-812.0,496.0
19327,1661422159289,8340.0,488.0,600.0
19328,1661422159291,8684.0,-108.0,548.0
19329,1661422159293,7780.0,-456.0,208.0
19330,1661422159296,8860.0,596.0,332.0
19331,1661422159297,7884.0,-980.0,472.0
19332,1661422159300,8392.0,184.0,580.0
19333,1661422159302,8724.0,-404.0,632.0
19334,1661422159304,8496.0,-124.0,552.0
19335,1661422159306,8704.0,240.0,728.0
19336,1661422159309,8444.0,-464.0,600.0
19337,1661422159311,9004.0,364.0,656.0
19338,1661422159313,8200.0,-576.0,344.0
19339,1661422159314,8768.0,540.0,516.0
19340,1661422159319,7792.0,-676.0,456.0
19341,1661422159319,9400.0,344.0,776.0
19342,1661422159323,8788.0,780.0,500.0
19343,1661422159325,7844.0,-620.0,524.0
19344,1661422159326,8544.0,296.0,684.0
19345,1661422159329,8388.0,-348.0,448.0
19346,1661422159330,8088.0,-304.0,496.0
19347,1661422159334,8672.0,736.0,444.0
19348,1661422159335,8100.0,-1072.0,284.0
19349,1661422159337,8028.0,764.0,464.0
19350,1661422159340,8612.0,-168.0,460.0
19351,1661422159341,8568.0,-564.0,300.0
19352,1661422159344,8280.0,536.0,480.0
19353,1661422159345,9260.0,-636.0,556.0
19354,1661422159347,8588.0,672.0,768.0
19355,1661422159350,8596.0,516.0,312.0
19356,1661422159351,8248.0,-248.0,580.0
19357,1661422159354,8652.0,48.0,552.0
19358,1661422159357,8680.0,-576.0,628.0
19359,1661422159359,8428.0,100.0,660.0
19360,1661422159361,8280.0,544.0,368.0
19361,1661422159363,8296.0,-976.0,460.0
19362,1661422159366,8224.0,516.0,264.0
19363,1661422159368,8440.0,-352.0,584.0
19364,1661422159370,8176.0,-440.0,328.0
19365,1661422159372,8856.0,1180.0,700.0
19366,1661422159375,8296.0,-776.0,480.0
19367,1661422159376,8756.0,724.0,532.0
19368,1661422159380,7988.0,-464.0,496.0
19369,1661422159381,8616.0,-352.0,704.0
19370,1661422159383,8656.0,288.0,592.0
19371,1661422159385,8268.0,-516.0,496.0
19372,1661422159387,8848.0,840.0,708.0
19373,1661422159390,9328.0,800.0,772.0
19374,1661422159392,7648.0,-460.0,352.0
19375,1661422159394,8508.0,188.0,480.0
19376,1661422159397,8504.0,-684.0,452.0
19377,1661422159397,8804.0,604.0,452.0
19378,1661422159400,8784.0,548.0,564.0
19379,1661422159402,8248.0,-848.0,476.0
19380,1661422159405,8844.0,704.0,564.0
19381,1661422159407,8404.0,-828.0,420.0
19382,1661422159410,8732.0,520.0,864.0
19383,1661422159411,8480.0,664.0,636.0
19384,1661422159415,8656.0,-324.0,624.0
19385,1661422159416,8988.0,764.0,580.0
19386,1661422159418,7588.0,-912.0,168.0
19387,1661422159420,8000.0,-712.0,276.0
19388,1661422159423,8480.0,952.0,628.0
19389,1661422159426,7996.0,-968.0,556.0
19390,1661422159427,8936.0,512.0,368.0
19391,1661422159429,8192.0,-100.0,404.0
19392,1661422159431,8108.0,372.0,532.0
19393,1661422159433,8732.0,416.0,560.0
19394,1661422159438,8332.0,-1428.0,276.0
19395,1661422159438,8592.0,1080.0,700.0
19396,1661422159440,8836.0,168.0,360.0
19397,1661422159442,8680.0,-324.0,1012.0
19398,1661422159444,8392.0,-16.0,336.0
19399,1661422159447,8156.0,-160.0,440.0
19400,1661422159449,8400.0,48.0,624.0
19401,1661422159450,9092.0,164.0,604.0
19402,1661422159454,8128.0,-704.0,596.0
19403,1661422159454,8548.0,56.0,424.0
19404,1661422159457,8872.0,-180.0,760.0
19405,1661422159460,8644.0,28.0,580.0
19406,1661422159462,8208.0,36.0,608.0
19407,1661422159464,8432.0,64.0,636.0
19408,1661422159467,9604.0,832.0,664.0
19409,1661422159467,8516.0,-808.0,376.0
19410,1661422159471,8552.0,812.0,456.0
19411,1661422159473,8236.0,-388.0,296.0
19412,1661422159475,8968.0,308.0,508.0
19413,1661422159478,8488.0,-156.0,624.0
19414,1661422159479,8976.0,-296.0,684.0
19415,1661422159482,8144.0,-40.0,376.0
19416,1661422159483,8316.0,308.0,440.0
19417,1661422159486,8496.0,-660.0,292.0
19418,1661422159487,8540.0,200.0,576.0
19419,1661422159491,8368.0,-348.0,356.0
19420,1661422159493,8504.0,352.0,388.0
19421,1661422159494,8456.0,56.0,796.0
19422,1661422159496,8276.0,-156.0,204.0
19423,1661422159499,8840.0,888.0,620.0
19424,1661422159501,8220.0,-340.0,288.0
19425,1661422159503,8416.0,88.0,608.0
19426,1661422159505,8112.0,-820.0,200.0
19427,1661422159510,8352.0,-608.0,612.0
19428,1661422159510,8900.0,580.0,336.0
19429,1661422159513,7760.0,-608.0,296.0
19430,1661422159515,8120.0,396.0,464.0
19431,1661422159516,8964.0,-344.0,596.0
19432,1661422159520,7984.0,-468.0,544.0
19433,1661422159520,8624.0,432.0,324.0
19434,1661422159523,7960.0,-404.0,456.0
19435,1661422159526,8224.0,432.0,196.0
19436,1661422159528,9152.0,1164.0,772.0
19437,1661422159530,8624.0,-1080.0,444.0
19438,1661422159534,8112.0,524.0,408.0
19439,1661422159534,9008.0,-368.0,528.0
19440,1661422159536,8208.0,-268.0,356.0
19441,1661422159539,8364.0,580.0,476.0
19442,1661422159541,8536.0,-312.0,568.0
19443,1661422159543,8524.0,228.0,384.0
19444,1661422159545,8624.0,-136.0,492.0
19445,1661422159548,8420.0,-928.0,448.0
19446,1661422159550,8028.0,368.0,496.0
19447,1661422159552,8740.0,-376.0,640.0
19448,1661422159556,8252.0,212.0,472.0
19449,1661422159556,8380.0,-736.0,388.0
19450,1661422159559,7984.0,-924.0,500.0
19451,1661422159561,9160.0,1048.0,752.0
19452,1661422159563,8416.0,-720.0,620.0
19453,1661422159565,8656.0,748.0,660.0
19454,1661422159567,8532.0,260.0,308.0
19455,1661422159570,8912.0,-884.0,644.0
19456,1661422159572,8428.0,868.0,676.0
19457,1661422159574,7480.0,-692.0,444.0
19458,1661422159576,8852.0,748.0,436.0
19459,1661422159579,8608.0,840.0,572.0
19460,1661422159581,8280.0,-684.0,356.0
19461,1661422159584,8120.0,856.0,508.0
19462,1661422159585,8632.0,-772.0,640.0
19463,1661422159587,8428.0,116.0,500.0
19464,1661422159590,9052.0,428.0,784.0
19465,1661422159591,8464.0,-548.0,460.0
19466,1661422159594,8388.0,84.0,576.0
19467,1661422159596,8592.0,-296.0,480.0
19468,1661422159597,8832.0,324.0,764.0
19469,1661422159600,8144.0,376.0,380.0
19470,1661422159604,9040.0,16.0,748.0
19471,1661422159606,8612.0,320.0,508.0
19472,1661422159607,9124.0,704.0,664.0
19473,1661422159609,7996.0,-800.0,436.0
19474,1661422159611,8308.0,332.0,296.0
19475,1661422159613,7980.0,-304.0,728.0
19476,1661422159616,8636.0,836.0,292.0
19477,1661422159618,8392.0,16.0,528.0
19478,1661422159620,8548.0,92.0,568.0
19479,1661422159623,8964.0,236.0,340.0
19480,1661422159624,7860.0,-1100.0,492.0
19481,1661422159627,8044.0,-32.0,320.0
19482,1661422159629,9084.0,-636.0,764.0
19483,1661422159631,8196.0,-420.0,548.0
19484,1661422159633,8952.0,416.0,420.0
19485,1661422159635,7896.0,-428.0,656.0
19486,1661422159638,8572.0,-108.0,488.0
19487,1661422159641,8776.0,40.0,676.0
19488,1661422159642,8460.0,-76.0,480.0
19489,1661422159644,8520.0,108.0,432.0
19490,1661422159646,8368.0,-60.0,548.0
19491,1661422159649,8724.0,372.0,496.0
19492,1661422159651,8612.0,-412.0,712.0
19493,1661422159653,9024.0,1008.0,712.0
19494,1661422159656,8876.0,-60.0,724.0
19495,1661422159657,8488.0,-640.0,380.0
19496,1661422159660,8404.0,460.0,612.0
19497,1661422159662,8296.0,-208.0,364.0
19498,1661422159663,8652.0,196.0,612.0
19499,1661422159666,8540.0,348.0,432.0
19500,1661422159667,8316.0,-188.0,516.0
19501,1661422159669,8752.0,264.0,644.0
19502,1661422159674,8616.0,180.0,224.0
19503,1661422159675,7804.0,-332.0,540.0
19504,1661422159677,8632.0,600.0,580.0
19505,1661422159680,8376.0,-608.0,612.0
19506,1661422159681,8736.0,520.0,616.0
19507,1661422159684,8700.0,-236.0,624.0
19508,1661422159686,8508.0,-472.0,592.0
19509,1661422159688,8776.0,404.0,512.0
19510,1661422159690,8444.0,-956.0,588.0
19511,1661422159693,8012.0,708.0,360.0
19512,1661422159694,8208.0,-1196.0,320.0
19513,1661422159696,8580.0,-276.0,468.0
19514,1661422159699,8552.0,-112.0,624.0
19515,1661422159700,7608.0,-736.0,248.0
19516,1661422159702,8304.0,460.0,516.0
19517,1661422159706,8736.0,256.0,652.0
19518,1661422159707,8180.0,-496.0,340.0
19519,1661422159710,9036.0,408.0,628.0
19520,1661422159712,7992.0,-632.0,552.0
19521,1661422159714,8788.0,276.0,408.0
19522,1661422159717,8952.0,540.0,440.0
19523,1661422159719,8116.0,-1096.0,512.0
19524,1661422159721,8988.0,692.0,672.0
19525,1661422159723,8308.0,292.0,384.0
19526,1661422159726,8500.0,-392.0,648.0
19527,1661422159727,8588.0,40.0,332.0
19528,1661422159729,8080.0,-64.0,596.0
19529,1661422159732,8752.0,312.0,416.0
19530,1661422159733,8116.0,-700.0,492.0
19531,1661422159735,8648.0,-248.0,456.0
19532,1661422159739,8404.0,-68.0,528.0
19533,1661422159742,8576.0,228.0,804.0
19534,1661422159743,8476.0,932.0,400.0
19535,1661422159745,8200.0,-452.0,664.0
19536,1661422159747,8272.0,176.0,500.0
19537,1661422159751,9420.0,944.0,608.0
19538,1661422159752,7948.0,-1340.0,428.0
19539,1661422159754,8388.0,1236.0,588.0
19540,1661422159756,8808.0,-276.0,612.0
19541,1661422159758,9020.0,-260.0,764.0
19542,1661422159761,8400.0,216.0,640.0
19543,1661422159762,8004.0,-120.0,456.0
19544,1661422159764,8068.0,164.0,584.0
19545,1661422159767,8784.0,188.0,384.0
19546,1661422159768,7912.0,-916.0,632.0
19547,1661422159772,8708.0,248.0,284.0
19548,1661422159773,8772.0,-4.0,892.0
19549,1661422159776,8668.0,360.0,496.0
19550,1661422159778,8808.0,-104.0,852.0
19551,1661422159779,8152.0,28.0,548.0
19552,1661422159782,8788.0,-316.0,344.0
19553,1661422159784,8368.0,-780.0,540.0
19554,1661422159788,8624.0,492.0,488.0
19555,1661422159789,7804.0,-496.0,444.0
19556,1661422159791,9128.0,392.0,736.0
19557,1661422159792,8480.0,-248.0,604.0
19558,1661422159795,7828.0,-608.0,408.0
19559,1661422159797,8224.0,356.0,524.0
19560,1661422159799,8524.0,-676.0,532.0
19561,1661422159804,8540.0,292.0,432.0
19562,1661422159804,8804.0,736.0,596.0
19563,1661422159807,8312.0,-1056.0,216.0
19564,1661422159808,8484.0,928.0,408.0
19565,1661422159811,8436.0,-484.0,492.0
19566,1661422159813,8376.0,64.0,188.0
19567,1661422159817,8372.0,1172.0,676.0
19568,1661422159817,9024.0,-716.0,408.0
19569,1661422159820,8688.0,768.0,720.0
19570,1661422159823,8308.0,-804.0,608.0
19571,1661422159824,7960.0,-548.0,532.0
19572,1661422159827,9212.0,632.0,560.0
19573,1661422159828,8272.0,-836.0,448.0
19574,1661422159831,8768.0,228.0,596.0
19575,1661422159833,8612.0,-412.0,476.0
19576,1661422159835,8452.0,-340.0,724.0
19577,1661422159837,8264.0,968.0,300.0
19578,1661422159839,8448.0,-916.0,520.0
19579,1661422159841,9044.0,288.0,396.0
19580,1661422159844,8840.0,432.0,624.0
19581,1661422159845,8512.0,-400.0,500.0
19582,1661422159849,8444.0,656.0,488.0
19583,1661422159849,8144.0,-496.0,628.0
19584,1661422159853,8568.0,624.0,448.0
19585,1661422159855,8524.0,64.0,520.0
19586,1661422159857,8228.0,-200.0,516.0
19587,1661422159859,8668.0,704.0,796.0
19588,1661422159862,8800.0,-800.0,408.0
19589,1661422159864,7580.0,-464.0,488.0
19590,1661422159865,8652.0,20.0,492.0
19591,1661422159867,8384.0,-676.0,572.0
19592,1661422159869,8668.0,576.0,568.0
19593,1661422159872,8288.0,-464.0,580.0
19594,1661422159875,8356.0,-196.0,500.0
19595,1661422159877,8944.0,280.0,616.0
19596,1661422159879,8148.0,-996.0,400.0
19597,1661422159881,8544.0,484.0,364.0
19598,1661422159883,8444.0,92.0,652.0
19599,1661422159885,8720.0,-136.0,784.0
19600,1661422159889,8596.0,-8.0,448.0
19601,1661422159890,7636.0,-584.0,320.0
19602,1661422159892,9016.0,836.0,524.0
19603,1661422159896,8632.0,-272.0,604.0
19604,1661422159896,8436.0,20.0,516.0
19605,1661422159899,8716.0,20.0,536.0
19606,1661422159901,9008.0,-272.0,628.0
19607,1661422159903,8612.0,744.0,584.0
19608,1661422159905,8688.0,-120.0,560.0
19609,1661422159907,8036.0,-584.0,316.0
19610,1661422159910,8648.0,676.0,632.0
19611,1661422159912,8140.0,-732.0,368.0
19612,1661422159914,8728.0,244.0,872.0
19613,1661422159917,8084.0,-492.0,404.0
19614,1661422159919,8548.0,184.0,552.0
19615,1661422159921,8572.0,416.0,784.0
19616,1661422159923,8780.0,-224.0,616.0
19617,1661422159925,8264.0,248.0,432.0
19618,1661422159927,8716.0,-496.0,344.0
19619,1661422159930,8736.0,900.0,828.0
19620,1661422159932,8536.0,372.0,488.0
19621,1661422159934,8352.0,-144.0,628.0
19622,1661422159936,9100.0,612.0,776.0
19623,1661422159940,8964.0,-48.0,640.0
19624,1661422159940,7552.0,-120.0,552.0
19625,1661422159943,8536.0,1152.0,424.0
19626,1661422159944,7932.0,-800.0,612.0
19627,1661422159947,9180.0,564.0,396.0
19628,1661422159949,8272.0,-556.0,456.0
19629,1661422159952,8284.0,648.0,592.0
19630,1661422159954,9060.0,892.0,664.0
19631,1661422159956,8660.0,-436.0,400.0
19632,1661422159960,8364.0,76.0,588.0
19633,1661422159960,8900.0,-80.0,360.0
19634,1661422159963,8652.0,-392.0,588.0
19635,1661422159966,8720.0,28.0,308.0
19636,1661422159967,8476.0,-36.0,728.0
19637,1661422159969,8772.0,92.0,544.0
19638,1661422159971,8956.0,-776.0,532.0
19639,1661422159974,8264.0,-568.0,452.0
19640,1661422159975,8092.0,316.0,364.0
19641,1661422159978,8544.0,-1108.0,464.0
19642,1661422159980,8516.0,140.0,524.0
19643,1661422159982,7912.0,76.0,220.0
19644,1661422159984,7928.0,-96.0,528.0
19645,1661422159986,8852.0,584.0,372.0
19646,1661422159989,8236.0,-852.0,248.0
19647,1661422159991,8540.0,588.0,584.0
19648,1661422159993,8652.0,-4.0,400.0
19649,1661422159997,8808.0,-128.0,920.0
19650,1661422159997,7932.0,-88.0,332.0
19651,1661422160001,8268.0,188.0,504.0
19652,1661422160002,8524.0,-828.0,344.0
19653,1661422160004,8364.0,640.0,760.0
19654,1661422160008,8200.0,-572.0,644.0
19655,1661422160008,8508.0,492.0,312.0
19656,1661422160012,8316.0,144.0,600.0
19657,1661422160013,8592.0,172.0,364.0
19658,1661422160015,8436.0,124.0,644.0
19659,1661422160018,8112.0,-144.0,236.0
19660,1661422160019,9124.0,-12.0,672.0
19661,1661422160022,8296.0,-488.0,440.0
19662,1661422160024,8884.0,992.0,752.0
19663,1661422160026,8224.0,56.0,548.0
19664,1661422160028,9144.0,-116.0,736.0
19665,1661422160030,8040.0,-216.0,344.0
19666,1661422160032,8536.0,-176.0,568.0
19667,1661422160034,8320.0,-416.0,528.0
19668,1661422160036,8628.0,84.0,528.0
19669,1661422160039,8696.0,-36.0,512.0
19670,1661422160042,8256.0,88.0,452.0
19671,1661422160043,8220.0,184.0,400.0
19672,1661422160046,8088.0,240.0,312.0
19673,1661422160048,8852.0,-16.0,628.0
19674,1661422160050,7936.0,-884.0,392.0
19675,1661422160051,7996.0,-176.0,136.0
19676,1661422160056,8548.0,92.0,488.0
19677,1661422160057,8528.0,32.0,684.0
19678,1661422160059,8508.0,-228.0,436.0
19679,1661422160061,8552.0,-232.0,772.0
19680,1661422160063,8556.0,288.0,496.0
19681,1661422160066,8204.0,-700.0,372.0
19682,1661422160068,9020.0,380.0,796.0
19683,1661422160070,8292.0,-596.0,388.0
19684,1661422160072,7884.0,-1236.0,372.0
19685,1661422160074,8900.0,452.0,620.0
19686,1661422160077,8364.0,-756.0,612.0
19687,1661422160079,8148.0,-44.0,340.0
19688,1661422160080,8844.0,536.0,664.0
19689,1661422160083,8500.0,-392.0,508.0
19690,1661422160085,8520.0,544.0,532.0
19691,1661422160086,8412.0,-328.0,480.0
19692,1661422160089,8488.0,-240.0,480.0
19693,1661422160093,8288.0,684.0,732.0
19694,1661422160093,8608.0,-376.0,452.0
19695,1661422160097,8420.0,656.0,484.0
19696,1661422160097,9204.0,-192.0,584.0
19697,1661422160100,8864.0,-1092.0,536.0
19698,1661422160102,8228.0,1056.0,488.0
19699,1661422160106,8776.0,-436.0,804.0
19700,1661422160107,8508.0,-144.0,320.0
19701,1661422160110,8696.0,-388.0,568.0
19702,1661422160112,8304.0,-680.0,348.0
19703,1661422160114,8612.0,456.0,344.0
19704,1661422160115,8328.0,-340.0,548.0
19705,1661422160119,8492.0,464.0,560.0
19706,1661422160119,7740.0,292.0,352.0
19707,1661422160123,9108.0,-428.0,600.0
19708,1661422160125,8776.0,268.0,468.0
19709,1661422160127,7440.0,-1312.0,244.0
19710,1661422160128,8444.0,884.0,532.0
19711,1661422160131,8424.0,216.0,440.0
19712,1661422160134,8260.0,-436.0,520.0
19713,1661422160135,8456.0,336.0,592.0
19714,1661422160138,8328.0,-1148.0,412.0
19715,1661422160140,7696.0,216.0,628.0
19716,1661422160142,8900.0,176.0,632.0
19717,1661422160145,8464.0,-876.0,340.0
19718,1661422160147,8632.0,1224.0,644.0
19719,1661422160149,8388.0,-976.0,200.0
19720,1661422160151,8504.0,-128.0,760.0
19721,1661422160153,8672.0,284.0,400.0
19722,1661422160157,7876.0,-372.0,628.0
19723,1661422160157,8956.0,476.0,452.0
19724,1661422160160,8428.0,-392.0,548.0
19725,1661422160162,8396.0,-252.0,472.0
19726,1661422160164,8748.0,480.0,620.0
19727,1661422160167,8404.0,-456.0,772.0
19728,1661422160168,8008.0,740.0,348.0
19729,1661422160171,8876.0,-536.0,820.0
19730,1661422160175,8680.0,704.0,536.0
19731,1661422160175,8916.0,356.0,804.0
19732,1661422160177,8088.0,-496.0,372.0
19733,1661422160181,8268.0,244.0,360.0
19734,1661422160182,8720.0,-576.0,504.0
19735,1661422160184,8568.0,696.0,480.0
19736,1661422160186,8480.0,-240.0,580.0
19737,1661422160188,7840.0,-344.0,356.0
19738,1661422160191,8216.0,212.0,572.0
19739,1661422160193,9104.0,-404.0,268.0
19740,1661422160194,7820.0,76.0,672.0
19741,1661422160197,8836.0,-276.0,528.0
19742,1661422160199,8500.0,-756.0,416.0
19743,1661422160200,8552.0,588.0,588.0
19744,1661422160204,8560.0,60.0,400.0
19745,1661422160206,8364.0,-680.0,416.0
19746,1661422160208,8744.0,168.0,572.0
19747,1661422160212,8344.0,-1136.0,436.0
19748,1661422160212,8256.0,840.0,472.0
19749,1661422160216,8320.0,-424.0,440.0
19750,1661422160217,8532.0,232.0,676.0
19751,1661422160219,8720.0,4.0,628.0
19752,1661422160223,7916.0,-728.0,388.0
19753,1661422160223,8044.0,-196.0,228.0
19754,1661422160226,8428.0,288.0,692.0
19755,1661422160228,7892.0,-236.0,424.0
19756,1661422160230,8812.0,212.0,784.0
19757,1661422160234,8288.0,-712.0,492.0
19758,1661422160234,8728.0,624.0,492.0
19759,1661422160237,8564.0,80.0,624.0
19760,1661422160239,8752.0,-924.0,592.0
19761,1661422160241,8920.0,284.0,772.0
19762,1661422160244,8360.0,304.0,324.0
19763,1661422160246,8544.0,128.0,784.0
19764,1661422160247,8244.0,-584.0,476.0
19765,1661422160250,8176.0,-52.0,712.0
19766,1661422160252,8656.0,308.0,448.0
19767,1661422160254,8908.0,-672.0,400.0
19768,1661422160256,8228.0,220.0,508.0
19769,1661422160259,8652.0,-4.0,440.0
19770,1661422160261,8532.0,-404.0,780.0
19771,1661422160262,8532.0,-44.0,448.0
19772,1661422160266,8624.0,-64.0,680.0
19773,1661422160266,8980.0,252.0,536.0
19774,1661422160270,9368.0,764.0,648.0
19775,1661422160272,8328.0,-996.0,696.0
19776,1661422160274,8464.0,980.0,560.0
19777,1661422160277,7996.0,-940.0,628.0
19778,1661422160278,9240.0,-384.0,648.0
19779,1661422160280,8652.0,-104.0,592.0
19780,1661422160283,7924.0,-492.0,768.0
19781,1661422160285,8972.0,992.0,644.0
19782,1661422160287,8896.0,-612.0,448.0
19783,1661422160289,7916.0,-920.0,332.0
19784,1661422160292,8224.0,948.0,368.0
19785,1661422160294,8724.0,-368.0,532.0
19786,1661422160296,8532.0,-12.0,392.0
19787,1661422160298,9084.0,460.0,820.0
19788,1661422160300,8352.0,-396.0,580.0
19789,1661422160302,8292.0,48.0,412.0
19790,1661422160305,8824.0,236.0,676.0
19791,1661422160307,8092.0,-32.0,272.0
19792,1661422160309,7948.0,40.0,408.0
19793,1661422160313,9044.0,644.0,796.0
19794,1661422160313,8104.0,-148.0,548.0
19795,1661422160315,8128.0,-36.0,464.0
19796,1661422160318,8524.0,288.0,524.0
19797,1661422160320,8392.0,-576.0,428.0
19798,1661422160323,9008.0,424.0,684.0
19799,1661422160324,8480.0,-180.0,396.0
19800,1661422160327,8980.0,-244.0,792.0
19801,1661422160329,8380.0,392.0,404.0
19802,1661422160331,8568.0,-392.0,692.0
19803,1661422160333,8064.0,-484.0,448.0
19804,1661422160335,8748.0,384.0,432.0
19805,1661422160338,8848.0,-140.0,416.0
19806,1661422160340,8808.0,240.0,676.0
19807,1661422160342,8284.0,-60.0,520.0
19808,1661422160344,8488.0,264.0,368.0
19809,1661422160345,8504.0,-288.0,680.0
19810,1661422160348,8704.0,-36.0,612.0
19811,1661422160350,8392.0,-128.0,580.0
19812,1661422160353,8480.0,-276.0,516.0
19813,1661422160356,8732.0,308.0,608.0
19814,1661422160356,8064.0,-92.0,580.0
19815,1661422160360,8536.0,-720.0,620.0
19816,1661422160362,8452.0,176.0,308.0
19817,1661422160364,8676.0,28.0,552.0
19818,1661422160366,7984.0,44.0,484.0
19819,1661422160368,8376.0,444.0,420.0
19820,1661422160370,8620.0,-148.0,596.0
19821,1661422160373,8760.0,52.0,540.0
19822,1661422160375,8140.0,-388.0,532.0
19823,1661422160377,7672.0,-264.0,452.0
19824,1661422160379,8536.0,448.0,456.0
19825,1661422160382,8736.0,-732.0,676.0
19826,1661422160383,8404.0,412.0,372.0
19827,1661422160386,8932.0,-148.0,636.0
19828,1661422160388,8176.0,-724.0,292.0
19829,1661422160392,8588.0,244.0,512.0
19830,1661422160392,7988.0,136.0,472.0
19831,1661422160395,8792.0,120.0,500.0
19832,1661422160397,8296.0,124.0,644.0
19833,1661422160399,8824.0,-196.0,600.0
19834,1661422160401,8220.0,-164.0,476.0
19835,1661422160405,8080.0,-636.0,560.0
19836,1661422160405,8284.0,940.0,528.0
19837,1661422160408,8724.0,4.0,640.0
19838,1661422160410,7392.0,-828.0,104.0
19839,1661422160414,8620.0,904.0,552.0
