MicroEMSIM Tool Vibration Data: theta(degree) dx(um) dy(um)
VibToolData
0	-0.029482	0.0515647
1	-0.0325919	0.0545031
2	-0.0348616	0.0560738
3	-0.0363451	0.0564133
4	-0.0370143	0.0555278
5	-0.0367764	0.0533128
6	-0.0357531	0.0500024
7	-0.0338819	0.045537
8	-0.0312278	0.0400511
9	-0.027877	0.0337058
10	-0.023941	0.0266917
11	-0.0195504	0.0192201
12	-0.0148498	0.0115132
13	-0.00999586	0.00380165
14	-0.00515152	-0.00368529
15	-0.000483072	-0.0107237
16	0.00384453	-0.0171017
17	0.00767291	-0.0226261
18	0.0108556	-0.0271286
19	0.0132632	-0.0304711
20	0.0147881	-0.0325503
21	0.0153487	-0.0333013
22	0.0148926	-0.0326991
23	0.0133992	-0.0307597
24	0.0108803	-0.0275393
25	0.00738078	-0.0231318
26	0.00297678	-0.017666
27	-0.00222666	-0.0113007
28	-0.0080992	-0.00421934
29	-0.0144898	0.00337586
30	-0.0212318	0.0112706
31	-0.0281493	0.0192451
32	-0.0350624	0.0270808
33	-0.0417939	0.0345665
34	-0.0481753	0.0415044
35	-0.0540517	0.0477154
36	-0.0592875	0.0530435
37	-0.0637704	0.0573598
38	-0.0674148	0.0605651
39	-0.0701649	0.0625917
40	-0.071996	0.063405
41	-0.0729159	0.0630028
42	-0.0729641	0.0614152
43	-0.0722114	0.0587022
44	-0.0707574	0.0549518
45	-0.0687276	0.0502765
46	-0.066269	0.0448093
47	-0.0635459	0.0386997
48	-0.0607336	0.0321085
49	-0.0580123	0.0252035
50	-0.0555606	0.0181541
51	-0.0535485	0.0111265
52	-0.0521304	0.00427961
53	-0.0514388	-0.00223958
54	-0.0515789	-0.00829909
55	-0.0526232	-0.013785
56	-0.0546087	-0.0186034
57	-0.0575345	-0.0226824
58	-0.0613611	-0.0259718
59	-0.0660122	-0.0284445
60	-0.0713768	-0.0300946
61	-0.0773138	-0.0309375
62	-0.0836571	-0.0310076
63	-0.0902226	-0.0303571
64	-0.0968151	-0.0290536
65	-0.103236	-0.027178
66	-0.10929	-0.0248223
67	-0.114795	-0.022087
68	-0.119585	-0.0190791
69	-0.12352	-0.0159096
70	-0.126488	-0.0126914
71	-0.128412	-0.00953688
72	-0.129247	-0.00655596
73	-0.12899	-0.00385424
74	-0.127669	-0.00153105
75	-0.125353	0.000322223
76	-0.122141	0.00162372
77	-0.118161	0.00230253
78	-0.113567	0.00230002
79	-0.108531	0.00157094
80	-0.103238	8.45059e-005
81	-0.0978792	-0.00217472
82	-0.0926434	-0.0052061
83	-0.0877117	-0.00899237
84	-0.0832501	-0.0134992
85	-0.0794031	-0.0186753
86	-0.0762888	-0.0244523
87	-0.0739941	-0.0307455
88	-0.0725725	-0.0374552
89	-0.0720424	-0.0444681
90	-0.0723874	-0.0516596
91	-0.0735568	-0.0588958
92	-0.0754678	-0.0660364
93	-0.0780094	-0.0729381
94	-0.081047	-0.0794583
95	-0.0844282	-0.0854589
96	-0.087989	-0.0908109
97	-0.0915605	-0.0953981
98	-0.094975	-0.099121
99	-0.0980723	-0.101901
100	-0.100706	-0.103682
101	-0.102746	-0.104435
102	-0.104088	-0.104159
103	-0.10465	-0.102878
104	-0.104378	-0.10065
105	-0.103249	-0.0975553
106	-0.101266	-0.0937028
107	-0.0984618	-0.0892236
108	-0.0948938	-0.0842684
109	-0.0906432	-0.0790032
110	-0.0858109	-0.0736047
111	-0.0805135	-0.068255
112	-0.0748788	-0.0631357
113	-0.0690411	-0.0584224
114	-0.0631366	-0.054279
115	-0.0572979	-0.0508514
116	-0.0516505	-0.048263
117	-0.0463077	-0.0466098
118	-0.0413679	-0.0459562
119	-0.0369116	-0.0463328
120	-0.032999	-0.0477342
121	-0.0296696	-0.0501187
122	-0.0269415	-0.0534091
123	-0.0248119	-0.057495
124	-0.0232589	-0.0622366
125	-0.022243	-0.0674684
126	-0.0217099	-0.0730061
127	-0.0215933	-0.0786518
128	-0.021818	-0.0842017
129	-0.0223031	-0.0894527
130	-0.0229649	-0.0942097
131	-0.0237204	-0.0982923
132	-0.0244892	-0.10154
133	-0.0251967	-0.10382
134	-0.0257753	-0.105028
135	-0.0261665	-0.105094
136	-0.0263215	-0.103984
137	-0.0262026	-0.101699
138	-0.025783	-0.0982773
139	-0.0250471	-0.0937914
140	-0.0239901	-0.0883458
141	-0.0226175	-0.0820736
142	-0.0209439	-0.0751318
143	-0.0189926	-0.0676965
144	-0.016794	-0.0599572
145	-0.0143842	-0.0521103
146	-0.0118044	-0.0443535
147	-0.00909862	-0.0368789
148	-0.00631332	-0.0298672
149	-0.00349572	-0.0234818
150	-0.00069285	-0.0178638
151	0.00204937	-0.0131275
152	0.00468694	-0.00935717
153	0.0071785	-0.00660442
154	0.00948584	-0.0048873
155	0.0115743	-0.0041902
156	0.0134134	-0.0044651
157	0.0149768	-0.00563397
158	0.0162427	-0.0075921
159	0.0171944	-0.0102124
160	0.0178201	-0.0133503
161	0.0181136	-0.0168492
162	0.0180741	-0.0205459
163	0.0177065	-0.0242763
164	0.0170219	-0.0278808
165	0.0160372	-0.0312092
166	0.0147748	-0.0341251
167	0.0132632	-0.0365099
168	0.0115358	-0.0382654
169	0.00963061	-0.0393162
170	0.00758978	-0.0396111
171	0.00545805	-0.0391225
172	0.00328187	-0.0378468
173	0.00110833	-0.0358029
174	-0.00101585	-0.0330318
175	-0.00304531	-0.0295949
176	-0.00493718	-0.0255712
177	-0.00665202	-0.0210555
178	-0.00815481	-0.016155
179	-0.00941574	-0.010986
180	-0.0104109	-0.00567119
181	-0.0110205	-0.000494224
182	-0.0112487	0.0044389
183	-0.0110917	0.00901023
184	-0.0105612	0.0131187
185	-0.00977907	0.0168338
186	-0.00867518	0.0199258
187	-0.00737951	0.0224844
188	-0.00592658	0.0244565
189	-0.00435415	0.0258041
190	-0.00270225	0.0265049
191	-0.00101218	0.0265526
192	0.000674514	0.0259567
193	0.00231707	0.0247423
194	0.00387644	0.022949
195	0.00531626	0.0206298
196	0.00660365	0.0178495
197	0.00770996	0.0146829
198	0.0086114	0.0112132
199	0.00928951	0.00752919
200	0.00973158	0.00372374
201	0.00993079	-0.000109098
202	0.00988633	-0.00387608
203	0.00960329	-0.00748711
204	0.00909246	-0.0108574
205	0.00836995	-0.0139092
206	0.00745676	-0.016574
207	0.00637812	-0.0187937
208	0.00516289	-0.0205219
209	0.00384272	-0.0217247
210	0.0024513	-0.0223819
211	0.00102349	-0.0224865
212	-0.000405542	-0.022045
213	-0.00180119	-0.0210771
214	-0.00313023	-0.0196151
215	-0.00436157	-0.0177023
216	-0.00546703	-0.0153925
217	-0.00642192	-0.0127483
218	-0.00720561	-0.00983909
219	-0.00780195	-0.00673967
220	-0.00819961	-0.00352823
221	-0.00839222	-0.000284351
222	-0.00837851	0.00291292
223	-0.00816222	0.00598695
224	-0.00775191	0.00886535
225	-0.00716073	0.0114817
226	-0.00640596	0.013777
227	-0.00550857	0.0157009
228	-0.00449264	0.017213
229	-0.00338471	0.0182835
230	-0.00221313	0.0188938
231	-0.00100729	0.0190367
232	0.00020304	0.0187164
233	0.0013885	0.0179484
234	0.00252079	0.0167585
235	0.00357339	0.0151826
236	0.00452214	0.0132652
237	0.00534577	0.0110583
238	0.00602642	0.00862009
239	0.00654997	0.00601346
240	0.00690633	0.00330424
241	0.00708963	0.000559725
242	0.0070983	-0.00215308
243	0.00693501	-0.00476902
244	0.00660653	-0.00722639
245	0.00612355	-0.0094683
246	0.00550031	-0.011444
247	0.0047542	-0.0131102
248	0.00390532	-0.0144315
249	0.0029759	-0.0153817
250	0.00198978	-0.0159439
251	0.000971751	-0.0161109
252	-5.30097e-005	-0.0158851
253	-0.00105959	-0.0152785
254	-0.00202391	-0.0143121
255	-0.00292335	-0.0130152
256	-0.00373718	-0.0114247
257	-0.00444713	-0.00958377
258	-0.00503773	-0.00754126
259	-0.00549664	-0.00534988
260	-0.00581492	-0.00306514
261	-0.0059872	-0.000743893
262	-0.00601171	0.00155708
263	-0.0058903	0.00378242
264	-0.0056283	0.0058795
265	-0.00523438	0.00779968
266	-0.00472026	0.00949938
267	-0.00410035	0.0109411
268	-0.00339142	0.0120942
269	-0.00261208	0.0129355
270	-0.00178236	0.0134499
271	-0.000923185	0.0136302
272	-5.58308e-005	0.0134775
273	0.00079857	0.0130012
274	0.00161955	0.012218
275	0.00238779	0.0111519
276	0.00308555	0.00983352
277	0.00369712	0.00829881
278	0.00420911	0.00658854
279	0.00461077	0.00474698
280	0.0048942	0.00282089
281	0.00505448	0.000858284
282	0.00508977	-0.00109273
283	0.00500127	-0.00298513
284	0.00479316	-0.00477405
285	0.00447247	-0.00641791
286	0.0040488	-0.0078793
287	0.00353411	-0.00912586
288	0.00294236	-0.010131
289	0.00228915	-0.0108743
290	0.00159129	-0.0113421
291	0.000866432	-0.0115276
292	0.00013255	-0.011431
293	-0.000592437	-0.0110594
294	-0.00129113	-0.0104261
295	-0.00194704	-0.00955095
296	-0.00254501	-0.008459
297	-0.00307151	-0.00718031
298	-0.00351497	-0.00574889
299	-0.00386604	-0.00420192
300	-0.00411773	-0.00257875
301	-0.0042656	-0.000919924
302	-0.00430778	0.000733811
303	-0.00424498	0.00234251
304	-0.00408047	0.00386797
305	-0.00381989	0.00527465
306	-0.00347115	0.00653045
307	-0.00304413	0.00760746
308	-0.00255047	0.00848256
309	-0.00200321	0.00913789
310	-0.00141649	0.00956123
311	-0.000805158	0.00974613
312	-0.000184415	0.00969207
313	0.000430554	0.0094043
