Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),X_axis (),Y_axis (),Z_axis ()
5981,1661422697724,8612.0,-400.0,472.0
5982,1661422697725,8768.0,324.0,728.0
5983,1661422697728,8304.0,-304.0,464.0
5984,1661422697730,8360.0,196.0,544.0
5985,1661422697731,8616.0,20.0,644.0
5986,1661422697734,8352.0,-132.0,496.0
5987,1661422697736,8388.0,580.0,500.0
5988,1661422697739,8432.0,-492.0,448.0
5989,1661422697741,8604.0,76.0,332.0
5990,1661422697743,8464.0,-132.0,412.0
5991,1661422697744,8488.0,-152.0,492.0
5992,1661422697747,8140.0,-272.0,652.0
5993,1661422697749,8556.0,444.0,600.0
5994,1661422697751,8256.0,-420.0,472.0
5995,1661422697754,8292.0,256.0,764.0
5996,1661422697756,8512.0,80.0,540.0
5997,1661422697757,8532.0,-232.0,328.0
5998,1661422697761,8620.0,452.0,684.0
5999,1661422697762,8484.0,-388.0,276.0
6000,1661422697765,8644.0,244.0,664.0
6001,1661422697768,8084.0,40.0,628.0
6002,1661422697769,8896.0,-180.0,388.0
6003,1661422697772,8112.0,-500.0,476.0
6004,1661422697774,8440.0,32.0,568.0
6005,1661422697775,8544.0,-140.0,552.0
6006,1661422697778,8420.0,112.0,640.0
6007,1661422697779,8828.0,76.0,400.0
6008,1661422697781,8364.0,180.0,392.0
6009,1661422697784,8504.0,232.0,652.0
6010,1661422697786,8572.0,-116.0,304.0
6011,1661422697789,8720.0,-128.0,408.0
6012,1661422697791,8276.0,-44.0,580.0
6013,1661422697793,8456.0,-392.0,288.0
6014,1661422697795,8540.0,252.0,600.0
6015,1661422697798,8468.0,-188.0,508.0
6016,1661422697799,8572.0,164.0,632.0
6017,1661422697801,8352.0,148.0,536.0
6018,1661422697804,8628.0,-44.0,556.0
6019,1661422697807,8424.0,148.0,612.0
6020,1661422697809,8476.0,-272.0,548.0
6021,1661422697811,8520.0,104.0,296.0
6022,1661422697812,8488.0,-260.0,544.0
6023,1661422697816,8616.0,404.0,636.0
6024,1661422697817,8248.0,-460.0,336.0
6025,1661422697819,8904.0,76.0,804.0
6026,1661422697822,8464.0,-184.0,524.0
6027,1661422697824,8480.0,276.0,596.0
6028,1661422697826,8328.0,232.0,524.0
6029,1661422697828,8612.0,-540.0,340.0
6030,1661422697831,8500.0,408.0,472.0
6031,1661422697832,8432.0,-392.0,328.0
6032,1661422697836,8804.0,252.0,596.0
6033,1661422697836,8172.0,-104.0,440.0
6034,1661422697841,8748.0,12.0,488.0
6035,1661422697842,8444.0,-364.0,476.0
6036,1661422697844,8392.0,128.0,508.0
6037,1661422697847,8432.0,-92.0,636.0
6038,1661422697847,8324.0,68.0,372.0
6039,1661422697850,8444.0,24.0,484.0
6040,1661422697854,8480.0,-380.0,324.0
6041,1661422697854,8644.0,728.0,604.0
6042,1661422697857,8308.0,-364.0,416.0
6043,1661422697859,8632.0,-136.0,552.0
6044,1661422697862,8420.0,20.0,444.0
6045,1661422697864,8532.0,-20.0,380.0
6046,1661422697866,8360.0,-252.0,592.0
6047,1661422697868,8416.0,348.0,680.0
6048,1661422697870,8444.0,-184.0,552.0
6049,1661422697872,8484.0,-24.0,796.0
6050,1661422697875,8556.0,364.0,328.0
6051,1661422697877,8308.0,-308.0,248.0
6052,1661422697878,8512.0,316.0,484.0
6053,1661422697881,8584.0,68.0,244.0
6054,1661422697882,8540.0,-356.0,408.0
6055,1661422697886,8632.0,472.0,596.0
6056,1661422697888,8292.0,-448.0,500.0
6057,1661422697890,8644.0,-8.0,548.0
6058,1661422697892,8564.0,-328.0,452.0
6059,1661422697895,8464.0,28.0,500.0
6060,1661422697897,8212.0,76.0,600.0
6061,1661422697898,8620.0,-212.0,324.0
6062,1661422697902,8648.0,96.0,428.0
6063,1661422697902,8208.0,-224.0,352.0
6064,1661422697906,8904.0,148.0,520.0
6065,1661422697907,8312.0,-68.0,452.0
6066,1661422697910,8544.0,112.0,612.0
6067,1661422697912,8496.0,-356.0,572.0
6068,1661422697914,8476.0,-40.0,480.0
6069,1661422697916,8376.0,120.0,684.0
6070,1661422697919,8448.0,64.0,540.0
6071,1661422697921,8400.0,-28.0,552.0
6072,1661422697923,8632.0,-220.0,500.0
6073,1661422697925,8396.0,196.0,420.0
6074,1661422697928,8272.0,20.0,444.0
6075,1661422697930,8620.0,-212.0,364.0
6076,1661422697932,8380.0,24.0,436.0
6077,1661422697933,8560.0,-72.0,632.0
6078,1661422697935,8724.0,-16.0,600.0
6079,1661422697940,8344.0,-68.0,516.0
6080,1661422697940,8700.0,184.0,560.0
6081,1661422697943,8580.0,268.0,528.0
6082,1661422697944,8416.0,364.0,484.0
6083,1661422697948,8496.0,-576.0,620.0
6084,1661422697948,8428.0,232.0,440.0
6085,1661422697952,8272.0,-248.0,376.0
6086,1661422697954,8744.0,-208.0,560.0
6087,1661422697956,8568.0,336.0,636.0
6088,1661422697958,8120.0,-96.0,392.0
6089,1661422697960,8844.0,-148.0,600.0
6090,1661422697961,8464.0,200.0,624.0
6091,1661422697965,8420.0,-116.0,364.0
6092,1661422697966,8496.0,160.0,736.0
6093,1661422697968,8248.0,-28.0,552.0
6094,1661422697973,8500.0,-56.0,356.0
6095,1661422697973,8572.0,68.0,696.0
6096,1661422697976,8444.0,112.0,292.0
6097,1661422697978,8432.0,-260.0,540.0
6098,1661422697979,8596.0,136.0,360.0
6099,1661422697982,8556.0,-36.0,448.0
6100,1661422697983,8336.0,-404.0,476.0
6101,1661422697986,8672.0,496.0,704.0
6102,1661422697989,8196.0,-244.0,560.0
6103,1661422697991,8412.0,116.0,760.0
6104,1661422697993,8812.0,44.0,516.0
6105,1661422697995,8388.0,0.0,484.0
6106,1661422697997,8452.0,388.0,560.0
6107,1661422698000,8496.0,-404.0,436.0
6108,1661422698002,8448.0,20.0,360.0
6109,1661422698005,8436.0,-172.0,552.0
6110,1661422698006,8524.0,264.0,392.0
6111,1661422698009,8256.0,-348.0,448.0
6112,1661422698011,8576.0,-136.0,584.0
6113,1661422698013,8660.0,48.0,524.0
6114,1661422698015,8392.0,144.0,508.0
6115,1661422698019,8616.0,12.0,540.0
6116,1661422698019,8492.0,-368.0,424.0
6117,1661422698022,8264.0,-88.0,548.0
6118,1661422698024,8716.0,-288.0,384.0
6119,1661422698028,8640.0,368.0,408.0
6120,1661422698028,8200.0,-172.0,472.0
6121,1661422698031,8744.0,-240.0,536.0
6122,1661422698032,8504.0,-12.0,464.0
6123,1661422698035,8572.0,-64.0,440.0
6124,1661422698036,8572.0,-68.0,668.0
6125,1661422698039,8200.0,20.0,648.0
6126,1661422698041,8520.0,-316.0,520.0
6127,1661422698044,8500.0,128.0,460.0
6128,1661422698045,8432.0,336.0,440.0
6129,1661422698047,8460.0,-168.0,416.0
6130,1661422698052,8984.0,84.0,512.0
6131,1661422698052,8312.0,-88.0,592.0
6132,1661422698054,8612.0,-436.0,568.0
6133,1661422698056,8468.0,220.0,708.0
6134,1661422698058,8284.0,-72.0,444.0
6135,1661422698060,8360.0,300.0,416.0
6136,1661422698064,8308.0,-4.0,532.0
6137,1661422698064,8424.0,76.0,432.0
6138,1661422698067,8288.0,16.0,488.0
6139,1661422698069,8676.0,-260.0,376.0
6140,1661422698072,8632.0,8.0,572.0
6141,1661422698074,8500.0,-260.0,400.0
6142,1661422698076,8560.0,452.0,472.0
6143,1661422698078,8548.0,-612.0,416.0
6144,1661422698082,8496.0,72.0,488.0
6145,1661422698082,8352.0,-4.0,544.0
6146,1661422698086,8416.0,-8.0,404.0
6147,1661422698086,8272.0,184.0,684.0
6148,1661422698089,8712.0,-160.0,356.0
6149,1661422698092,8500.0,160.0,784.0
6150,1661422698094,8488.0,-184.0,356.0
6151,1661422698096,8704.0,112.0,456.0
6152,1661422698097,8380.0,-168.0,328.0
6153,1661422698101,8652.0,4.0,512.0
6154,1661422698102,8172.0,-412.0,336.0
6155,1661422698105,8544.0,164.0,632.0
6156,1661422698107,8300.0,-12.0,664.0
6157,1661422698109,8504.0,-156.0,496.0
6158,1661422698111,8548.0,228.0,556.0
6159,1661422698113,8652.0,-324.0,272.0
6160,1661422698115,8392.0,616.0,624.0
6161,1661422698117,8624.0,-408.0,428.0
6162,1661422698119,8540.0,44.0,436.0
6163,1661422698123,8296.0,-180.0,520.0
6164,1661422698125,8452.0,-148.0,288.0
6165,1661422698127,8412.0,60.0,472.0
6166,1661422698129,8540.0,28.0,512.0
6167,1661422698130,8380.0,-172.0,552.0
6168,1661422698133,8456.0,228.0,672.0
6169,1661422698135,8508.0,284.0,788.0
6170,1661422698137,8640.0,-416.0,328.0
6171,1661422698139,8552.0,-12.0,640.0
6172,1661422698142,8780.0,-104.0,404.0
6173,1661422698144,8568.0,-148.0,332.0
6174,1661422698147,8460.0,332.0,572.0
6175,1661422698148,8688.0,-312.0,500.0
6176,1661422698150,8504.0,8.0,700.0
6177,1661422698152,8532.0,-140.0,580.0
6178,1661422698157,8524.0,-176.0,608.0
6179,1661422698158,8220.0,396.0,680.0
6180,1661422698160,8616.0,-340.0,460.0
6181,1661422698162,8488.0,168.0,596.0
6182,1661422698166,8300.0,12.0,428.0
6183,1661422698166,8656.0,144.0,396.0
6184,1661422698169,8416.0,-24.0,620.0
6185,1661422698171,8532.0,140.0,316.0
6186,1661422698173,8488.0,-340.0,664.0
6187,1661422698175,8460.0,-312.0,712.0
6188,1661422698177,8768.0,444.0,680.0
6189,1661422698180,8388.0,56.0,632.0
6190,1661422698182,8224.0,28.0,612.0
6191,1661422698184,8544.0,-12.0,308.0
6192,1661422698186,8596.0,4.0,500.0
6193,1661422698188,8448.0,164.0,492.0
6194,1661422698191,8712.0,-188.0,436.0
6195,1661422698193,8460.0,160.0,480.0
6196,1661422698195,8516.0,-112.0,368.0
6197,1661422698197,8748.0,-188.0,500.0
6198,1661422698199,8460.0,232.0,736.0
6199,1661422698201,8396.0,-200.0,536.0
6200,1661422698204,8784.0,112.0,532.0
6201,1661422698206,8304.0,48.0,540.0
6202,1661422698208,8380.0,-116.0,636.0
6203,1661422698210,8592.0,148.0,620.0
6204,1661422698212,8688.0,-104.0,420.0
6205,1661422698215,8564.0,-288.0,284.0
6206,1661422698216,8680.0,396.0,588.0
6207,1661422698221,8452.0,-100.0,344.0
6208,1661422698221,8348.0,-24.0,408.0
6209,1661422698223,8536.0,-4.0,688.0
6210,1661422698226,8248.0,-96.0,364.0
6211,1661422698227,8212.0,100.0,360.0
6212,1661422698231,8696.0,76.0,732.0
6213,1661422698231,8504.0,-104.0,452.0
6214,1661422698233,8548.0,136.0,668.0
6215,1661422698236,8896.0,48.0,440.0
6216,1661422698239,8316.0,-32.0,440.0
6217,1661422698241,8620.0,-188.0,592.0
6218,1661422698242,8496.0,204.0,396.0
6219,1661422698246,8368.0,-444.0,240.0
6220,1661422698247,8608.0,640.0,696.0
6221,1661422698250,8476.0,-212.0,596.0
6222,1661422698253,8460.0,28.0,548.0
6223,1661422698254,8796.0,140.0,596.0
6224,1661422698257,8544.0,-340.0,360.0
6225,1661422698259,8112.0,52.0,400.0
6226,1661422698261,8788.0,-208.0,596.0
6227,1661422698263,8496.0,-280.0,324.0
6228,1661422698267,8440.0,-108.0,448.0
6229,1661422698267,8544.0,352.0,488.0
6230,1661422698270,8356.0,44.0,336.0
6231,1661422698272,8636.0,-28.0,732.0
6232,1661422698274,8568.0,-60.0,444.0
6233,1661422698276,8312.0,-12.0,480.0
6234,1661422698278,8256.0,-204.0,248.0
6235,1661422698280,8704.0,52.0,404.0
6236,1661422698283,8192.0,220.0,484.0
6237,1661422698284,8444.0,-448.0,484.0
6238,1661422698289,8680.0,236.0,608.0
6239,1661422698289,8268.0,-240.0,416.0
6240,1661422698292,8804.0,-204.0,444.0
6241,1661422698294,8352.0,-232.0,544.0
6242,1661422698295,8660.0,72.0,628.0
6243,1661422698298,8376.0,92.0,384.0
6244,1661422698301,8528.0,-60.0,680.0
6245,1661422698301,8544.0,36.0,320.0
6246,1661422698305,8656.0,52.0,644.0
6247,1661422698307,8412.0,400.0,344.0
6248,1661422698309,8192.0,-52.0,324.0
6249,1661422698312,8784.0,-32.0,648.0
6250,1661422698313,8324.0,-84.0,552.0
6251,1661422698315,8680.0,-484.0,340.0
6252,1661422698318,8360.0,8.0,648.0
6253,1661422698320,8376.0,-212.0,564.0
6254,1661422698323,8600.0,-52.0,440.0
6255,1661422698324,8396.0,140.0,776.0
6256,1661422698327,8436.0,36.0,304.0
6257,1661422698328,8296.0,48.0,580.0
6258,1661422698330,8652.0,-108.0,336.0
6259,1661422698333,8376.0,-60.0,412.0
6260,1661422698334,8768.0,-140.0,608.0
6261,1661422698339,8412.0,-260.0,456.0
6262,1661422698340,8200.0,-244.0,384.0
6263,1661422698341,8756.0,116.0,764.0
6264,1661422698344,8352.0,-192.0,640.0
6265,1661422698346,8284.0,144.0,420.0
6266,1661422698348,8316.0,-88.0,472.0
6267,1661422698351,8840.0,-220.0,500.0
6268,1661422698353,8296.0,300.0,564.0
6269,1661422698355,8680.0,-228.0,556.0
6270,1661422698358,8700.0,324.0,624.0
6271,1661422698359,8036.0,-44.0,328.0
6272,1661422698362,8824.0,92.0,552.0
6273,1661422698364,8116.0,-224.0,428.0
6274,1661422698365,8676.0,140.0,604.0
6275,1661422698368,8468.0,-144.0,408.0
6276,1661422698370,8428.0,-16.0,612.0
6277,1661422698373,8612.0,112.0,612.0
6278,1661422698375,8632.0,-328.0,548.0
6279,1661422698377,8764.0,648.0,636.0
6280,1661422698380,8304.0,-404.0,472.0
6281,1661422698380,8836.0,144.0,524.0
6282,1661422698383,8156.0,-224.0,340.0
6283,1661422698385,8700.0,-176.0,476.0
6284,1661422698388,8368.0,-224.0,552.0
6285,1661422698391,8276.0,120.0,652.0
6286,1661422698392,8416.0,-168.0,556.0
6287,1661422698395,8540.0,140.0,348.0
6288,1661422698397,8616.0,252.0,556.0
6289,1661422698398,8324.0,-312.0,356.0
6290,1661422698401,8508.0,488.0,560.0
6291,1661422698402,8556.0,-428.0,464.0
6292,1661422698405,8664.0,-76.0,456.0
6293,1661422698408,8424.0,144.0,460.0
6294,1661422698410,8556.0,-584.0,432.0
6295,1661422698411,8640.0,124.0,696.0
6296,1661422698414,8360.0,-8.0,484.0
6297,1661422698416,8344.0,152.0,624.0
6298,1661422698419,8236.0,48.0,648.0
6299,1661422698420,8596.0,-96.0,288.0
6300,1661422698423,8588.0,200.0,560.0
6301,1661422698426,8504.0,116.0,632.0
6302,1661422698427,8496.0,344.0,356.0
6303,1661422698429,8296.0,-232.0,320.0
6304,1661422698432,8676.0,288.0,500.0
6305,1661422698433,8428.0,-268.0,520.0
6306,1661422698437,8328.0,112.0,528.0
6307,1661422698437,8352.0,-32.0,752.0
6308,1661422698441,8388.0,-124.0,452.0
6309,1661422698443,8416.0,-48.0,720.0
6310,1661422698444,8628.0,112.0,488.0
6311,1661422698448,8552.0,428.0,456.0
6312,1661422698448,8384.0,-284.0,500.0
6313,1661422698451,8532.0,4.0,396.0
6314,1661422698453,8640.0,-172.0,556.0
6315,1661422698456,8636.0,52.0,512.0
6316,1661422698458,8340.0,-344.0,452.0
6317,1661422698460,8400.0,176.0,600.0
6318,1661422698463,8496.0,-212.0,552.0
6319,1661422698465,8544.0,0.0,604.0
6320,1661422698467,8468.0,268.0,692.0
6321,1661422698469,8404.0,-296.0,408.0
6322,1661422698471,8592.0,276.0,564.0
6323,1661422698474,8508.0,-340.0,764.0
6324,1661422698476,8656.0,-168.0,480.0
6325,1661422698478,8312.0,100.0,440.0
6326,1661422698479,8308.0,-276.0,436.0
6327,1661422698483,8528.0,124.0,368.0
6328,1661422698483,8396.0,16.0,780.0
6329,1661422698486,8400.0,232.0,436.0
6330,1661422698489,8352.0,312.0,684.0
6331,1661422698491,8480.0,-108.0,520.0
6332,1661422698492,8652.0,-180.0,520.0
6333,1661422698495,8552.0,112.0,548.0
6334,1661422698498,8600.0,-16.0,564.0
6335,1661422698500,8300.0,-152.0,472.0
6336,1661422698502,8796.0,68.0,392.0
6337,1661422698506,8392.0,-16.0,672.0
6338,1661422698506,8616.0,-116.0,624.0
6339,1661422698509,8532.0,256.0,648.0
6340,1661422698511,8480.0,-152.0,728.0
6341,1661422698513,8516.0,-44.0,668.0
6342,1661422698517,8584.0,164.0,360.0
6343,1661422698517,8436.0,72.0,500.0
6344,1661422698520,8300.0,504.0,512.0
6345,1661422698522,8388.0,-540.0,484.0
6346,1661422698524,8660.0,88.0,488.0
6347,1661422698526,8252.0,120.0,460.0
6348,1661422698528,8496.0,-212.0,548.0
6349,1661422698529,8264.0,-140.0,400.0
6350,1661422698532,8652.0,292.0,640.0
6351,1661422698534,8528.0,332.0,528.0
6352,1661422698538,8264.0,224.0,824.0
6353,1661422698538,8596.0,-168.0,360.0
6354,1661422698543,8580.0,-80.0,508.0
6355,1661422698544,8608.0,336.0,580.0
6356,1661422698545,8444.0,-176.0,320.0
6357,1661422698548,8776.0,260.0,624.0
6358,1661422698549,8284.0,-240.0,500.0
6359,1661422698553,8792.0,68.0,384.0
6360,1661422698554,8668.0,156.0,512.0
6361,1661422698557,8380.0,148.0,672.0
6362,1661422698559,8464.0,-24.0,608.0
6363,1661422698561,8288.0,-148.0,692.0
6364,1661422698563,8584.0,256.0,324.0
6365,1661422698567,8480.0,172.0,384.0
6366,1661422698567,8668.0,244.0,520.0
6367,1661422698569,8372.0,-328.0,272.0
6368,1661422698572,8700.0,-152.0,328.0
6369,1661422698575,8588.0,36.0,608.0
6370,1661422698577,8472.0,-440.0,448.0
6371,1661422698578,8604.0,280.0,672.0
6372,1661422698580,8364.0,-296.0,520.0
6373,1661422698584,8752.0,80.0,532.0
6374,1661422698584,8524.0,-24.0,644.0
6375,1661422698587,8648.0,8.0,584.0
6376,1661422698590,8316.0,80.0,676.0
6377,1661422698592,8488.0,-224.0,476.0
6378,1661422698594,8560.0,-92.0,440.0
6379,1661422698598,8460.0,-16.0,480.0
6380,1661422698598,8612.0,104.0,648.0
6381,1661422698601,8128.0,-128.0,416.0
6382,1661422698603,8900.0,108.0,816.0
6383,1661422698605,8528.0,-120.0,468.0
6384,1661422698607,8460.0,516.0,592.0
6385,1661422698610,8084.0,172.0,560.0
6386,1661422698612,8876.0,-576.0,500.0
6387,1661422698614,8536.0,328.0,624.0
6388,1661422698616,8436.0,-480.0,240.0
6389,1661422698618,8620.0,164.0,660.0
6390,1661422698620,8452.0,56.0,440.0
6391,1661422698623,8656.0,48.0,576.0
6392,1661422698625,8460.0,-192.0,472.0
6393,1661422698627,8476.0,212.0,532.0
6394,1661422698628,8476.0,-76.0,484.0
6395,1661422698631,8360.0,-16.0,416.0
6396,1661422698634,8584.0,-144.0,432.0
6397,1661422698635,8536.0,-312.0,360.0
6398,1661422698639,8796.0,696.0,684.0
6399,1661422698639,8252.0,-396.0,380.0
6400,1661422698642,8816.0,4.0,376.0
6401,1661422698645,8280.0,-56.0,492.0
6402,1661422698647,8580.0,-176.0,436.0
6403,1661422698649,8400.0,-132.0,548.0
6404,1661422698651,8320.0,256.0,572.0
6405,1661422698652,8272.0,-368.0,512.0
6406,1661422698656,8488.0,176.0,764.0
6407,1661422698658,8568.0,424.0,516.0
6408,1661422698660,8460.0,-220.0,288.0
6409,1661422698662,8520.0,180.0,628.0
6410,1661422698664,8672.0,-236.0,352.0
6411,1661422698667,8588.0,-192.0,364.0
6412,1661422698670,8464.0,216.0,544.0
6413,1661422698671,8360.0,-356.0,468.0
6414,1661422698673,8660.0,-140.0,456.0
6415,1661422698675,8560.0,64.0,544.0
6416,1661422698678,8380.0,160.0,508.0
6417,1661422698679,8192.0,-188.0,628.0
6418,1661422698681,8704.0,24.0,540.0
6419,1661422698685,8396.0,208.0,432.0
6420,1661422698685,8476.0,-368.0,556.0
6421,1661422698689,8536.0,176.0,496.0
6422,1661422698691,8352.0,-104.0,392.0
6423,1661422698693,8792.0,20.0,544.0
6424,1661422698695,8552.0,-352.0,452.0
6425,1661422698697,8324.0,72.0,496.0
6426,1661422698698,8400.0,84.0,572.0
6427,1661422698701,8632.0,-216.0,396.0
6428,1661422698703,8320.0,-56.0,568.0
6429,1661422698706,8632.0,-304.0,316.0
6430,1661422698708,8508.0,308.0,512.0
6431,1661422698711,8296.0,-36.0,708.0
6432,1661422698713,8616.0,-256.0,140.0
6433,1661422698715,8420.0,-4.0,492.0
6434,1661422698717,8500.0,-192.0,528.0
6435,1661422698719,8612.0,-216.0,520.0
6436,1661422698723,8260.0,0.0,584.0
6437,1661422698724,8272.0,-296.0,584.0
6438,1661422698726,8592.0,136.0,540.0
6439,1661422698728,8460.0,440.0,572.0
6440,1661422698730,8380.0,-460.0,292.0
6441,1661422698731,8804.0,492.0,800.0
6442,1661422698734,8300.0,-188.0,508.0
6443,1661422698736,8912.0,-272.0,624.0
6444,1661422698741,8572.0,208.0,552.0
6445,1661422698741,8184.0,-132.0,572.0
6446,1661422698743,8468.0,-108.0,636.0
6447,1661422698746,8668.0,144.0,672.0
6448,1661422698747,8420.0,-4.0,608.0
6449,1661422698750,8520.0,136.0,616.0
6450,1661422698751,8716.0,120.0,828.0
6451,1661422698755,8304.0,-188.0,244.0
6452,1661422698756,8724.0,8.0,748.0
6453,1661422698759,8708.0,0.0,480.0
6454,1661422698761,8084.0,-32.0,244.0
6455,1661422698763,8452.0,-20.0,556.0
6456,1661422698766,8624.0,-28.0,480.0
6457,1661422698767,8344.0,-180.0,412.0
6458,1661422698770,8480.0,72.0,820.0
6459,1661422698772,8336.0,-120.0,540.0
6460,1661422698774,8308.0,-88.0,768.0
6461,1661422698776,8784.0,124.0,532.0
6462,1661422698778,8604.0,152.0,408.0
6463,1661422698780,8280.0,468.0,408.0
6464,1661422698782,8732.0,88.0,400.0
6465,1661422698784,8552.0,-104.0,476.0
6466,1661422698786,8460.0,-80.0,592.0
6467,1661422698789,8560.0,-228.0,468.0
6468,1661422698793,8220.0,-128.0,500.0
6469,1661422698794,8396.0,-452.0,680.0
6470,1661422698795,8872.0,160.0,568.0
6471,1661422698798,8180.0,272.0,672.0
6472,1661422698801,8684.0,-88.0,460.0
6473,1661422698803,8712.0,352.0,660.0
6474,1661422698805,8204.0,-56.0,600.0
6475,1661422698807,8568.0,-304.0,264.0
6476,1661422698808,8808.0,200.0,520.0
6477,1661422698812,8292.0,-180.0,476.0
6478,1661422698813,8580.0,-348.0,500.0
6479,1661422698815,8584.0,-12.0,540.0
6480,1661422698817,8224.0,116.0,632.0
6481,1661422698819,8616.0,-80.0,484.0
6482,1661422698822,8348.0,76.0,660.0
6483,1661422698825,8472.0,-232.0,508.0
6484,1661422698827,8456.0,-64.0,564.0
6485,1661422698828,8660.0,520.0,600.0
6486,1661422698830,8564.0,-140.0,448.0
6487,1661422698833,8664.0,28.0,548.0
6488,1661422698835,8244.0,188.0,404.0
6489,1661422698838,8644.0,-388.0,544.0
6490,1661422698839,8632.0,148.0,664.0
6491,1661422698842,8468.0,-116.0,544.0
6492,1661422698845,8400.0,-4.0,492.0
6493,1661422698845,8336.0,220.0,556.0
6494,1661422698849,8608.0,104.0,536.0
6495,1661422698851,8220.0,316.0,480.0
6496,1661422698855,8580.0,-108.0,508.0
6497,1661422698855,8512.0,-44.0,436.0
6498,1661422698858,8624.0,-324.0,692.0
6499,1661422698860,8524.0,396.0,608.0
6500,1661422698862,8236.0,-316.0,684.0
6501,1661422698864,8612.0,228.0,624.0
6502,1661422698867,8336.0,-128.0,524.0
6503,1661422698868,8600.0,520.0,684.0
6504,1661422698872,8108.0,-48.0,564.0
6505,1661422698873,8756.0,12.0,368.0
6506,1661422698875,8428.0,184.0,824.0
6507,1661422698877,8660.0,-276.0,460.0
6508,1661422698880,8588.0,220.0,532.0
6509,1661422698882,8400.0,-320.0,356.0
6510,1661422698885,8724.0,4.0,460.0
6511,1661422698886,8284.0,-104.0,472.0
6512,1661422698889,8480.0,192.0,616.0
6513,1661422698889,8212.0,-8.0,580.0
6514,1661422698893,8600.0,-16.0,532.0
6515,1661422698895,8532.0,8.0,796.0
6516,1661422698896,8572.0,-212.0,268.0
6517,1661422698899,8412.0,500.0,528.0
6518,1661422698901,8540.0,-324.0,372.0
6519,1661422698902,8664.0,164.0,428.0
6520,1661422698906,8140.0,-136.0,452.0
6521,1661422698908,8456.0,-72.0,276.0
6522,1661422698909,8308.0,-232.0,336.0
6523,1661422698913,8680.0,260.0,648.0
6524,1661422698914,8536.0,-436.0,476.0
6525,1661422698917,8336.0,84.0,736.0
6526,1661422698920,8776.0,460.0,672.0
6527,1661422698921,8328.0,0.0,368.0
6528,1661422698924,8496.0,120.0,540.0
6529,1661422698925,8416.0,-72.0,412.0
6530,1661422698928,8664.0,-284.0,432.0
6531,1661422698930,8452.0,244.0,540.0
6532,1661422698931,8608.0,-492.0,480.0
6533,1661422698935,8532.0,-84.0,424.0
6534,1661422698935,8524.0,-20.0,576.0
6535,1661422698939,8464.0,72.0,488.0
6536,1661422698941,8332.0,-44.0,592.0
6537,1661422698942,8556.0,-36.0,620.0
6538,1661422698946,8444.0,-96.0,584.0
6539,1661422698946,8440.0,-100.0,512.0
6540,1661422698949,8640.0,216.0,504.0
6541,1661422698951,8632.0,-52.0,536.0
6542,1661422698953,8484.0,48.0,456.0
6543,1661422698956,8608.0,-300.0,596.0
6544,1661422698959,8448.0,-120.0,600.0
6545,1661422698961,8312.0,-216.0,588.0
6546,1661422698962,8700.0,164.0,704.0
6547,1661422698964,8312.0,-268.0,624.0
6548,1661422698967,8596.0,-4.0,388.0
6549,1661422698968,8516.0,136.0,516.0
6550,1661422698972,8516.0,-252.0,424.0
6551,1661422698974,8608.0,172.0,568.0
6552,1661422698976,8608.0,-96.0,420.0
6553,1661422698978,8384.0,112.0,340.0
6554,1661422698980,8296.0,-384.0,528.0
6555,1661422698983,8656.0,256.0,628.0
6556,1661422698984,8108.0,-248.0,520.0
6557,1661422698986,8688.0,48.0,576.0
6558,1661422698989,8420.0,356.0,660.0
6559,1661422698991,8300.0,-488.0,408.0
6560,1661422698994,8748.0,432.0,776.0
6561,1661422698996,8352.0,-712.0,384.0
6562,1661422698998,8704.0,112.0,432.0
6563,1661422699000,8416.0,-76.0,444.0
6564,1661422699001,8360.0,-88.0,400.0
6565,1661422699003,8276.0,-176.0,424.0
6566,1661422699007,8720.0,64.0,632.0
6567,1661422699008,8256.0,36.0,392.0
6568,1661422699011,8260.0,0.0,460.0
6569,1661422699014,8532.0,-76.0,604.0
6570,1661422699014,8468.0,-112.0,440.0
6571,1661422699017,8488.0,72.0,520.0
6572,1661422699020,8580.0,-144.0,440.0
6573,1661422699022,8552.0,116.0,496.0
6574,1661422699025,8152.0,-84.0,612.0
6575,1661422699026,8656.0,28.0,488.0
6576,1661422699028,8384.0,-296.0,264.0
6577,1661422699031,8316.0,104.0,572.0
6578,1661422699032,8524.0,-224.0,512.0
6579,1661422699035,8460.0,28.0,520.0
6580,1661422699037,8620.0,200.0,636.0
6581,1661422699040,8236.0,172.0,536.0
6582,1661422699042,8308.0,108.0,640.0
6583,1661422699043,8760.0,-268.0,480.0
6584,1661422699045,8660.0,-80.0,476.0
6585,1661422699048,8260.0,-292.0,400.0
6586,1661422699050,8488.0,-580.0,552.0
6587,1661422699053,8540.0,-120.0,592.0
6588,1661422699055,8620.0,64.0,540.0
6589,1661422699056,8700.0,-12.0,536.0
6590,1661422699060,8272.0,120.0,628.0
6591,1661422699061,8384.0,-188.0,284.0
6592,1661422699065,8536.0,-40.0,452.0
6593,1661422699065,8436.0,136.0,536.0
6594,1661422699070,8272.0,-428.0,308.0
6595,1661422699070,8580.0,-84.0,596.0
6596,1661422699071,8480.0,44.0,360.0
6597,1661422699075,8632.0,-112.0,428.0
6598,1661422699077,8360.0,-228.0,648.0
