MicroEMSIM SPAf Data: 
num_rev 	21
num_theta 	180
PloughingZone Area: theta Ap1 Ap2 .. 
0	1.1613e-006	1.37007e-007	2.37176e-006	2.93018e-007	1.00281e-006	2.27288e-006	0	1.56155e-006	1.07115e-006	3.93317e-007	2.55785e-006	0	5.52171e-007	1.96283e-006	0	1.65767e-006	9.81448e-007	6.48168e-007	2.6521e-006	0	
1	1.90339e-006	0	2.75633e-006	0	7.92481e-007	2.39563e-006	0	1.19407e-006	1.65325e-006	1.19488e-007	2.90715e-006	0	7.55144e-007	2.14782e-006	0	1.25732e-006	1.3067e-006	2.64285e-007	2.8686e-006	0	
2	2.10221e-006	0	2.52431e-006	0	3.5247e-007	1.00337e-006	0	8.94923e-007	1.75027e-006	0	1.75746e-006	0	4.2825e-007	1.03822e-006	0	1.31886e-006	1.38458e-006	0	1.30483e-006	0	
3	2.19883e-006	0	9.05655e-007	0	0	8.45611e-007	0	1.31336e-006	1.83786e-006	0	8.09504e-007	0	1.21396e-009	9.27655e-007	0	1.64871e-006	6.6114e-007	0	7.48153e-007	0	
4	1.42397e-006	0	6.77842e-007	0	6.38745e-007	7.85523e-007	0	2.22422e-006	9.36517e-007	0	6.67256e-007	0	9.54077e-007	8.76129e-007	0	1.07627e-006	4.72782e-007	5.04133e-008	6.67826e-007	0	
5	1.20864e-006	1.96644e-007	5.99932e-007	0	1.53067e-006	1.04238e-006	0	8.83137e-007	7.59108e-007	4.61885e-007	6.03513e-007	0	1.82344e-006	1.36141e-006	0	6.44954e-007	3.36819e-007	7.68117e-007	6.16139e-007	0	
6	1.04136e-006	8.67141e-007	5.4829e-007	0	1.41594e-006	1.18939e-006	0	5.99221e-007	6.37411e-007	1.17365e-006	5.62092e-007	0	1.1023e-006	1.84049e-006	2.394e-007	5.51792e-007	2.70486e-007	1.51271e-006	7.32901e-007	0	
7	9.32076e-007	1.57389e-006	6.33138e-007	0	8.12047e-007	1.41759e-006	1.67681e-007	4.97038e-007	5.8726e-007	1.90978e-006	6.88055e-007	0	6.96512e-007	2.07053e-006	8.21489e-007	4.89921e-007	2.86398e-007	1.92877e-006	7.73588e-007	0	
8	8.94653e-007	1.78274e-006	6.52612e-007	1.28338e-008	6.2594e-007	1.96202e-006	1.26366e-006	4.45571e-007	6.19173e-007	1.22079e-006	7.27165e-007	3.30308e-009	5.61948e-007	1.8789e-006	1.46036e-006	4.47302e-007	3.91948e-007	9.75668e-007	8.29483e-007	6.46636e-008	
9	9.38399e-007	9.68515e-007	6.82219e-007	4.39111e-007	5.14088e-007	2.07846e-006	1.91016e-006	5.01945e-007	7.39184e-007	8.20528e-007	7.76008e-007	5.88657e-007	4.77229e-007	1.73678e-006	2.14161e-006	5.23425e-007	5.89952e-007	7.11631e-007	9.06002e-007	6.26367e-007	
10	1.06834e-006	7.10413e-007	7.24231e-007	9.46973e-007	4.39839e-007	1.94226e-006	1.27715e-006	4.98595e-007	9.49195e-007	6.30285e-007	8.39786e-007	1.07299e-006	4.19058e-007	1.65555e-006	1.074e-006	5.31696e-007	8.79219e-007	5.65638e-007	1.00327e-006	1.25123e-006	
11	1.28563e-006	5.6482e-007	7.77073e-007	1.52381e-006	3.89741e-007	1.86746e-006	8.53019e-007	5.02736e-007	1.24716e-006	5.1403e-007	9.16806e-007	1.70296e-006	4.48535e-007	1.64602e-006	7.64e-007	5.45224e-007	1.25463e-006	4.71473e-007	1.11956e-006	1.92057e-006	
12	1.58744e-006	4.83074e-007	8.38634e-007	2.15285e-006	4.31915e-007	1.86339e-006	6.49716e-007	5.1494e-007	1.62712e-006	4.44956e-007	1.00332e-006	1.59747e-006	4.30681e-007	1.71471e-006	5.96451e-007	5.66632e-007	1.70749e-006	4.1252e-007	1.2478e-006	1.26051e-006	
13	1.96737e-006	4.89956e-007	9.04795e-007	1.09769e-006	4.16427e-007	1.93622e-006	5.49672e-007	5.33814e-007	2.07968e-006	4.64296e-007	1.09084e-006	9.59478e-007	4.21474e-007	1.86468e-006	5.09164e-007	5.94567e-007	2.22545e-006	4.43767e-007	1.3655e-006	8.52269e-007	
14	1.51225e-006	4.41053e-007	9.68169e-007	7.89887e-007	4.07877e-007	2.08892e-006	5.32878e-007	5.5811e-007	1.28062e-006	4.25821e-007	1.16301e-006	7.17165e-007	4.19321e-007	2.09554e-006	5.02984e-007	6.2746e-007	1.11164e-006	4.14308e-007	1.42823e-006	6.5738e-007	
15	1.03216e-006	4.06202e-007	1.01748e-006	6.22123e-007	4.05641e-007	1.72256e-006	4.59018e-007	5.86298e-007	9.15929e-007	3.9869e-007	1.19424e-006	5.75808e-007	4.2292e-007	1.53388e-006	4.40737e-007	6.63083e-007	8.20109e-007	3.93664e-007	1.40113e-006	5.37604e-007	
