MicroEMSIM Tool Vibration Data: theta(degree) dx(um) dy(um)
VibToolData
0	-0.0497513	0.0910272
1	-0.0562244	0.086737
2	-0.0612983	0.0805376
3	-0.0649407	0.0727135
4	-0.0671725	0.0635879
5	-0.0681872	0.0537193
6	-0.0683227	0.0438253
7	-0.0680715	0.0347786
8	-0.0680641	0.027561
9	-0.0690287	0.023189
10	-0.0716688	0.0225383
11	-0.0766051	0.0262715
12	-0.0843396	0.0348055
13	-0.0952311	0.0482981
14	-0.109482	0.0666514
15	-0.127134	0.0895292
16	-0.148074	0.116387
17	-0.172076	0.146541
18	-0.19882	0.179212
19	-0.227907	0.213546
20	-0.258871	0.248645
21	-0.291197	0.28359
22	-0.324338	0.317468
23	-0.357734	0.349398
24	-0.390828	0.378551
25	-0.423084	0.404174
26	-0.454002	0.425607
27	-0.483134	0.442295
28	-0.510093	0.453801
29	-0.534564	0.459817
30	-0.556308	0.460163
31	-0.57517	0.454788
32	-0.591078	0.443775
33	-0.604041	0.427325
34	-0.614148	0.405755
35	-0.621555	0.379488
36	-0.626485	0.349034
37	-0.62921	0.314983
38	-0.630049	0.277984
39	-0.629349	0.238733
40	-0.627485	0.197952
41	-0.624842	0.15638
42	-0.621809	0.114749
43	-0.618762	0.0737681
44	-0.616059	0.0341128
45	-0.614025	-0.00359509
46	-0.612947	-0.0387977
47	-0.613064	-0.071013
48	-0.614562	-0.099844
49	-0.617571	-0.124986
50	-0.622159	-0.146229
51	-0.628335	-0.163464
52	-0.636047	-0.176678
53	-0.645185	-0.185958
54	-0.655585	-0.191479
55	-0.667036	-0.193502
56	-0.679287	-0.192366
57	-0.692057	-0.188477
58	-0.705037	-0.1823
59	-0.717906	-0.17434
60	-0.730338	-0.165136
61	-0.742012	-0.155245
62	-0.752622	-0.14523
63	-0.761885	-0.135646
64	-0.769544	-0.127023
65	-0.775389	-0.119866
66	-0.779251	-0.114635
67	-0.781012	-0.111739
68	-0.7806	-0.111524
69	-0.777999	-0.114269
70	-0.773241	-0.120178
71	-0.766409	-0.129382
72	-0.757633	-0.141928
73	-0.747085	-0.157789
74	-0.734972	-0.176856
75	-0.721525	-0.198943
76	-0.707005	-0.223797
77	-0.691688	-0.251108
78	-0.675859	-0.280505
79	-0.659802	-0.311575
80	-0.643793	-0.343866
81	-0.628095	-0.3769
82	-0.612948	-0.410184
83	-0.598566	-0.443223
84	-0.585133	-0.475526
85	-0.572794	-0.506622
86	-0.561658	-0.536068
87	-0.551786	-0.56345
88	-0.543206	-0.588412
89	-0.535904	-0.610651
90	-0.529827	-0.629923
91	-0.524888	-0.646055
92	-0.520964	-0.65894
93	-0.517904	-0.668542
94	-0.515535	-0.674898
95	-0.513661	-0.678114
96	-0.512076	-0.678363
97	-0.510565	-0.675879
98	-0.508911	-0.670955
99	-0.506903	-0.663929
100	-0.504337	-0.655182
101	-0.501025	-0.645126
102	-0.496797	-0.634193
103	-0.491507	-0.622826
104	-0.485034	-0.611469
105	-0.477289	-0.600564
106	-0.468212	-0.590523
107	-0.457773	-0.581727
108	-0.445972	-0.574515
109	-0.432841	-0.569181
110	-0.418445	-0.565968
111	-0.402873	-0.565057
112	-0.386237	-0.566559
113	-0.368676	-0.570519
114	-0.350342	-0.576914
115	-0.331405	-0.585654
116	-0.312043	-0.596585
117	-0.292441	-0.609492
118	-0.272787	-0.624106
119	-0.253265	-0.64011
120	-0.234053	-0.657157
121	-0.215318	-0.674861
122	-0.197216	-0.692813
123	-0.179882	-0.710588
124	-0.163435	-0.727761
125	-0.147973	-0.743916
126	-0.133568	-0.75866
127	-0.120271	-0.771629
128	-0.108105	-0.782498
129	-0.097072	-0.790984
130	-0.0871469	-0.796862
131	-0.0782839	-0.799962
132	-0.0704153	-0.800177
133	-0.063455	-0.797462
134	-0.0573	-0.791838
135	-0.0518347	-0.783384
136	-0.0469325	-0.772243
137	-0.0424587	-0.758618
138	-0.0382743	-0.742766
139	-0.0342391	-0.724991
140	-0.0302152	-0.705636
141	-0.0260704	-0.685073
142	-0.0216821	-0.663694
143	-0.0169396	-0.641899
144	-0.0117473	-0.620089
145	-0.00602653	-0.598652
146	0.000281993	-0.577959
147	0.00721657	-0.558346
148	0.0147938	-0.540115
149	0.0230078	-0.523519
150	0.0318304	-0.508761
151	0.0412116	-0.495987
152	0.0510801	-0.485281
153	0.0613451	-0.476664
154	0.0718975	-0.470091
155	0.0826129	-0.465458
156	0.0933534	-0.462595
157	0.103971	-0.461279
158	0.11431	-0.461235
159	0.124211	-0.462142
160	0.133516	-0.463645
161	0.142066	-0.465364
162	0.149713	-0.466899
163	0.156315	-0.467845
164	0.161746	-0.467802
165	0.165892	-0.466382
166	0.168661	-0.463221
167	0.169977	-0.45799
168	0.169781	-0.450367
169	0.168003	-0.439967
170	0.164573	-0.426384
171	0.159428	-0.409229
172	0.152523	-0.388179
173	0.14384	-0.363008
174	0.133396	-0.333616
175	0.12125	-0.300049
176	0.107512	-0.262528
177	0.0923562	-0.221483
178	0.0760099	-0.177518
179	0.0587497	-0.131381
180	0.0408904	-0.0839272
181	0.0227721	-0.0360858
182	0.00474928	0.0111793
183	-0.0126411	0.0566309
184	-0.0291643	0.0994961
185	-0.0444519	0.138844
186	-0.0582262	0.173895
187	-0.0702209	0.203941
188	-0.0802037	0.228386
189	-0.0880805	0.2469
190	-0.0936952	0.259131
191	-0.0969493	0.264888
192	-0.0978029	0.264139
193	-0.096275	0.257007
194	-0.0924419	0.243773
195	-0.0864343	0.224855
196	-0.0784335	0.200807
197	-0.068666	0.172294
198	-0.0573975	0.140081
